name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Pendrith, Taylor","Thompson, Davis",void,72-hole match,-116,-114,null,-108,-114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,+106,-106,null
"Fowler, Rickie","Clark, Wyndham",void,72-hole match,-121,-109,null,-124,+101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,-115,+115,null
"Novak, Andrew","Bhatia, Akshay",void,72-hole match,-109,-121,null,-117,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,-114,+114,null
"Scott, Adam","An, Byeong Hun",void,72-hole match,-152,+122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-144,+120,null,null,null,null,null,null,null,-125,+125,null
"Rose, Justin","Harman, Brian",void,72-hole match,+139,-175,null,+124,-155,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+132,-159,null,null,null,null,null,null,null,+132,-132,null
"Hughes, Mackenzie","Bezuidenhout, Christiaan",void,72-hole match,+115,-145,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+110,-132,null,null,null,null,null,null,null,+105,-105,null
"Cauley, Bud","Kim, Michael",void,72-hole match,-130,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-122,+102,null,null,null,null,null,null,null,+104,-104,null
"Stevens, Sam","Gerard, Ryan",void,72-hole match,-127,-102,null,-110,-112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,+110,-110,null
"Jaeger, Stephan","Young, Cameron",void,72-hole match,-122,-108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-122,+102,null,null,null,null,null,null,null,-114,+114,null
"Theegala, Sahith","Greyserman, Max",void,72-hole match,-108,-122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-125,null,null,null,null,null,null,null,+120,-120,null
