player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Reed, Patrick",150,+400,+320,-0.160,+300,-0.200,+300,-0.200,,0.00,+300,-0.200,+275,-0.250,+275,-0.250,+300,-0.200,+300,-0.200,+275,-0.250,,0.00,,0.00
"Neergaard-Petersen, Rasmus",150,+486,+450,-0.061,+360,-0.215,+360,-0.215,,0.00,+360,-0.215,+400,-0.147,+400,-0.147,+375,-0.189,+500,0.024,+333,-0.261,,0.00,,0.00
"Puig, David",150,+514,+400,-0.185,+400,-0.185,+400,-0.185,,0.00,+350,-0.267,+400,-0.185,+350,-0.267,+400,-0.185,+450,-0.104,+350,-0.267,,0.00,,0.00
"Smith, Jordan",150,+603,+600,-0.004,+550,-0.075,+550,-0.075,,0.00,+550,-0.075,+500,-0.146,+600,-0.004,+500,-0.146,+550,-0.075,+500,-0.146,,0.00,,0.00
"Penge, Marco",150,+780,+600,-0.205,+750,-0.034,+750,-0.034,,0.00,+750,-0.034,+700,-0.091,+600,-0.205,+600,-0.205,+600,-0.205,+500,-0.318,,0.00,,0.00
"Chacarra, Eugenio",150,+859,+650,-0.218,+750,-0.114,+750,-0.114,,0.00,+750,-0.114,+700,-0.166,+600,-0.270,+750,-0.114,+750,-0.114,+600,-0.270,,0.00,,0.00
"Schmid, Matti",150,+875,+600,-0.282,+750,-0.128,+750,-0.128,,0.00,+650,-0.231,+700,-0.179,+600,-0.282,+600,-0.282,+600,-0.282,+600,-0.282,,0.00,,0.00
"Li, Haotong",150,+978,+650,-0.305,+600,-0.351,+600,-0.351,,0.00,+600,-0.351,+550,-0.397,+600,-0.351,+650,-0.305,+600,-0.351,+650,-0.305,,0.00,,0.00
"Ferguson, Ewen",150,+879,+900,0.022,+900,0.022,+900,0.022,,0.00,+900,0.022,+900,0.022,+800,-0.080,+800,-0.080,+1000,0.124,+750,-0.131,,0.00,,0.00
"Schaper, Jayden",150,+918,+850,-0.067,+750,-0.165,+750,-0.165,,0.00,+750,-0.165,+700,-0.214,+600,-0.313,+700,-0.214,+600,-0.313,+750,-0.165,,0.00,,0.00
"Laporta, Francesco",150,+997,+900,-0.088,+900,-0.088,+900,-0.088,,0.00,+900,-0.088,+900,-0.088,+900,-0.088,+850,-0.134,+1000,0.003,+800,-0.180,,0.00,,0.00
"Garcia, Sergio",150,+980,+750,-0.213,+550,-0.398,+550,-0.398,,0.00,+550,-0.398,+500,-0.445,+600,-0.352,+650,-0.306,+600,-0.352,+500,-0.445,,0.00,,0.00
"Nakajima, Keita",150,+1111,+900,-0.174,+1000,-0.092,+1000,-0.092,,0.00,+1000,-0.092,+900,-0.174,+800,-0.257,+850,-0.216,+1000,-0.092,+800,-0.257,,0.00,,0.00
"Couvra, Martin",150,+1116,+650,-0.383,+850,-0.219,+850,-0.219,,0.00,+850,-0.219,+750,-0.301,+600,-0.424,+850,-0.219,+600,-0.424,+650,-0.383,,0.00,,0.00
"Saddier, Adrien",150,+1127,+1100,-0.022,+900,-0.185,+900,-0.185,,0.00,+900,-0.185,+900,-0.185,+1000,-0.104,+850,-0.226,+1000,-0.104,+800,-0.267,,0.00,,0.00
"Canter, Laurie",150,+1251,+850,-0.297,+850,-0.297,+850,-0.297,,0.00,+750,-0.371,+800,-0.334,+800,-0.334,+850,-0.297,+1000,-0.186,+700,-0.408,,0.00,,0.00
"Schneider, Marcel",150,+1190,+1100,-0.070,+1000,-0.148,+1000,-0.148,,0.00,+1000,-0.148,+900,-0.225,+1000,-0.148,+900,-0.225,+1100,-0.070,+900,-0.225,,0.00,,0.00
"Reitan, Kristoffer",150,+1288,+850,-0.316,+1000,-0.208,+1000,-0.208,,0.00,+800,-0.352,+900,-0.280,+1000,-0.208,+800,-0.352,+1100,-0.136,+800,-0.352,,0.00,,0.00
"Luiten, Joost",150,+1224,+1000,-0.169,+1000,-0.169,+1000,-0.169,,0.00,+1000,-0.169,+900,-0.245,+1000,-0.169,+1000,-0.169,+1100,-0.094,+900,-0.245,,0.00,,0.00
"Ayora, Angel",150,+1241,+1100,-0.105,+1100,-0.105,+1100,-0.105,,0.00,+1100,-0.105,+1000,-0.180,+1000,-0.180,+1000,-0.180,+1200,-0.030,+900,-0.254,,0.00,,0.00
"Von Dellingshausen, Nicolai",150,+1328,+1100,-0.160,+1100,-0.160,+1100,-0.160,,0.00,+1100,-0.160,+900,-0.300,+1000,-0.230,+900,-0.300,+1100,-0.160,+800,-0.370,,0.00,,0.00
"Fitzpatrick, Alex",150,+1493,+1600,0.067,+1400,-0.058,+1400,-0.058,,0.00,+1400,-0.058,+1200,-0.184,+1200,-0.184,+1200,-0.184,+1200,-0.184,+1200,-0.184,,0.00,,0.00
"Stone, Brandon",150,+1569,+1600,0.019,+1600,0.019,+1600,0.019,,0.00,+1600,0.019,+1400,-0.101,+1600,0.019,+1200,-0.221,+1600,0.019,+1400,-0.101,,0.00,,0.00
"Campillo, Jorge",150,+1665,+1200,-0.264,+1400,-0.150,+1400,-0.150,,0.00,+1400,-0.150,+1200,-0.264,+1000,-0.377,+1400,-0.150,+1000,-0.377,+1200,-0.264,,0.00,,0.00
"Parry, John",150,+1552,+1600,0.029,+1200,-0.213,+1200,-0.213,,0.00,+1200,-0.213,+1200,-0.213,+1400,-0.092,+1200,-0.213,+1400,-0.092,+1200,-0.213,,0.00,,0.00
"Jordan, Matthew",150,+1815,+1600,-0.112,+1200,-0.321,+1200,-0.321,,0.00,+1200,-0.321,+1100,-0.373,+1200,-0.321,+1200,-0.321,+1200,-0.321,+1200,-0.321,,0.00,,0.00
"Hill, Calum",150,+1771,+1200,-0.305,+1200,-0.305,+1200,-0.305,,0.00,+1200,-0.305,+1200,-0.305,+1200,-0.305,+1200,-0.305,+1200,-0.305,+1100,-0.359,,0.00,,0.00
"Lacroix, Frederic",150,+1766,+1600,-0.089,+1600,-0.089,+1600,-0.089,,0.00,+1600,-0.089,+1400,-0.196,+1600,-0.089,+1600,-0.089,+1400,-0.196,+1400,-0.196,,0.00,,0.00
"Crocker, Sean",150,+1874,+1600,-0.139,+1600,-0.139,+1600,-0.139,,0.00,+1600,-0.139,+1400,-0.240,+1400,-0.240,+1600,-0.139,+1400,-0.240,+1400,-0.240,,0.00,,0.00
"Mansell, Richard",150,+1788,+1600,-0.099,+1600,-0.099,+1600,-0.099,,0.00,+1600,-0.099,+1400,-0.205,+1400,-0.205,+1400,-0.205,+1600,-0.099,+1200,-0.311,,0.00,,0.00
"Hillier, Daniel",150,+1792,+1100,-0.366,+1400,-0.207,+1400,-0.207,,0.00,+1400,-0.207,+1200,-0.313,+1200,-0.313,+1000,-0.418,+1200,-0.313,+900,-0.471,,0.00,,0.00
"Lindell, Oliver",150,+1801,+1400,-0.211,+1200,-0.316,+1200,-0.316,,0.00,+1200,-0.316,+1200,-0.316,+1200,-0.316,+1600,-0.106,+1000,-0.421,+1100,-0.369,,0.00,,0.00
"Zanotti, Fabrizio",150,+1782,+1600,-0.097,+1800,0.010,+1800,0.010,,0.00,+1800,0.010,+1600,-0.097,+1600,-0.097,+1400,-0.203,+1400,-0.203,+1600,-0.097,,0.00,,0.00
