player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"DeChambeau, Bryson",150,+111,+100,-0.052,,0.00,,0.00,,0.00,+110,-0.005,-120,-0.133,+110,-0.005,+100,-0.052,+110,-0.005,-125,-0.147,,0.00,,0.00
"Rahm, Jon",150,+121,+120,-0.004,,0.00,,0.00,,0.00,+120,-0.004,+105,-0.072,+120,-0.004,+100,-0.095,+120,-0.004,+100,-0.095,,0.00,,0.00
"Niemann, Joaquin",150,+223,+170,-0.164,,0.00,,0.00,,0.00,+135,-0.272,+140,-0.257,+165,-0.179,+185,-0.117,+163,-0.186,+137,-0.266,,0.00,,0.00
"Hatton, Tyrrell",150,+226,+135,-0.280,,0.00,,0.00,,0.00,+120,-0.326,+110,-0.357,+130,-0.295,+185,-0.127,+125,-0.311,+110,-0.357,,0.00,,0.00
"Puig, David",150,+491,+330,-0.273,,0.00,,0.00,,0.00,+280,-0.357,+275,-0.366,+260,-0.391,+315,-0.298,+300,-0.324,+275,-0.366,,0.00,,0.00
"Reed, Patrick",150,+506,+390,-0.192,,0.00,,0.00,,0.00,+325,-0.299,+333,-0.286,+310,-0.324,+400,-0.176,+335,-0.283,+333,-0.286,,0.00,,0.00
"Munoz, Sebastian",150,+550,+440,-0.169,,0.00,,0.00,,0.00,+350,-0.307,+350,-0.307,+350,-0.307,+500,-0.077,+350,-0.307,+350,-0.307,,0.00,,0.00
"Ortiz, Carlos",150,+576,+440,-0.201,,0.00,,0.00,,0.00,+425,-0.224,+400,-0.261,+375,-0.298,+500,-0.113,+400,-0.261,+400,-0.261,,0.00,,0.00
"Herbert, Lucas",150,+638,+575,-0.086,,0.00,,0.00,,0.00,+500,-0.187,+500,-0.187,+500,-0.187,+550,-0.119,+500,-0.187,+450,-0.255,,0.00,,0.00
"McKibbin, Tom",150,+665,+575,-0.118,,0.00,,0.00,,0.00,+450,-0.281,+500,-0.216,+450,-0.281,+600,-0.085,+500,-0.216,+450,-0.281,,0.00,,0.00
"Johnson, Dustin",150,+747,+575,-0.203,,0.00,,0.00,,0.00,+450,-0.351,+500,-0.292,+450,-0.351,+650,-0.114,+500,-0.292,+450,-0.351,,0.00,,0.00
"Smith, Cameron",150,+711,+440,-0.334,,0.00,,0.00,,0.00,+350,-0.445,+400,-0.383,+375,-0.414,+600,-0.136,+400,-0.383,+350,-0.445,,0.00,,0.00
"Gooch, Talor",150,+760,+350,-0.477,,0.00,,0.00,,0.00,+325,-0.506,+300,-0.535,+290,-0.547,+500,-0.303,+335,-0.494,+275,-0.564,,0.00,,0.00
"Varner III, Harold",150,+817,+700,-0.127,,0.00,,0.00,,0.00,+600,-0.236,+600,-0.236,+650,-0.182,+750,-0.073,+700,-0.127,+600,-0.236,,0.00,,0.00
"Tringale, Cameron",150,+828,+480,-0.375,,0.00,,0.00,,0.00,+400,-0.461,+400,-0.461,+375,-0.488,+650,-0.192,+400,-0.461,+400,-0.461,,0.00,,0.00
