dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
17511,0.01295,0.6984,1,sepp straka,1.266,-0.0346666666666666,0.0228,0,2.96316679869041,0.13862514009139,0.26269545010545015,0.3722811144411141,0.06932532407407406,0.012833333333333334
18634,0.0125,0.6923833333333334,0,maverick mcnealy,1.192,0.00048,0.0062962962962963,0,2.97439785541529,0.12856229076479078,0.25029142376142416,0.3568007750582744,0.06388039021164017,0.01175
18554,0.011266666666666666,0.698,0,aaron rai,1.241,-0.0235199999999999,-0.0137037037037036,0,2.91736481034518,0.13270981139231136,0.25844162113349656,0.3679081718050465,0.06581545634920623,0.011416666666666667
6430,0.01095,0.6861333333333334,0,adam scott,1.217,-0.04752,-0.0537037037037035,0,2.92367859115828,0.1264403306878309,0.24897861391604081,0.3555679901171807,0.06328824735449727,0.010883333333333333
24968,0.010516666666666667,0.6962166666666667,1,ben griffin,1.207,-0.0346666666666666,0.0228,0,2.90867918737326,0.12552386340511332,0.24817817939685577,0.35858598901643074,0.06021382936507936,0.01045
14636,0.010283333333333334,0.67555,0,jordan spieth,1.066,0.02448,0.0262962962962963,0,2.93209201404127,0.1164149771524771,0.230193771968772,0.33454697131572136,0.05674011243386238,0.010116666666666666
27194,0.009833333333333333,0.6881333333333334,0,harry hall,1.177,-0.0235199999999999,-0.0137037037037036,0,2.90278475492281,0.11931199934324951,0.2400054415491921,0.3503536628417879,0.05733415343915341,0.009766666666666667
27774,0.011,0.6653666666666667,1,chris gotterup,1.029,0.0493333333333332,-0.0371999999999999,0,2.97816922396985,0.11156641913641917,0.22314740170232883,0.32647837547256714,0.05431932539682545,0.009683333333333334
14577,0.010783333333333334,0.6835333333333333,0,harris english,1.095,0.04848,0.0362962962962963,0,2.94335260463969,0.117062253024753,0.23349589641839594,0.3398438953176449,0.05572192460317456,0.009633333333333334
23602,0.011166666666666667,0.6634833333333333,1,nicolai hojgaard,0.934,0.1333333333333333,0.0862962962962963,0,2.98108074329622,0.1054621645021646,0.21149236678354336,0.31273736037655064,0.051370218253968286,0.009316666666666666
17780,0.010433333333333333,0.6676666666666666,1,taylor pendrith,1.066,0.0973333333333332,-0.0872,0,2.93269867944069,0.10927844595219594,0.22065883699633668,0.3246030883930887,0.052864285714285704,0.00925
22465,0.010483333333333334,0.6435666666666666,1,marco penge,0.918,0.1093333333333332,-0.0972,0,2.98080932817604,0.09939499657749652,0.1998720083157584,0.2976965116827619,0.04723164682539682,0.008883333333333333
14609,0.00975,0.6651333333333334,0,si woo kim,1.062,-0.04752,-0.0337037037037036,0,2.9258086518379,0.10661854617604605,0.21610287333037329,0.322352925592926,0.05117525793650791,0.0086
17536,0.009383333333333334,0.6607,1,j.j. spaun,1.031,-0.0586666666666666,0.0428,0,2.94636924933886,0.10555710812335818,0.21417895524138206,0.3156735680577595,0.05032457070707064,0.008533333333333334
14838,0.008683333333333333,0.6683333333333333,1,patrick reed,1.053,-0.0826666666666666,0.0728,0,2.92300298994579,0.10909407546157537,0.22033258042883075,0.3247012294418548,0.05177964285714279,0.008366666666666666
13872,0.009016666666666666,0.6578166666666667,0,keegan bradley,1.033,-0.0355199999999999,-0.0237037037037036,0,2.93872772731743,0.10617533808783812,0.21543568457686113,0.3167654965459374,0.05081847222222221,0.00835
9771,0.010733333333333333,0.6438666666666667,1,jason day,0.917,0.0973333333333332,-0.0872,0,2.97151372774391,0.0986067786842787,0.1998465306684059,0.2980905553936806,0.04711710317460314,0.008116666666666666
17606,0.009216666666666666,0.64115,0,daniel berger,0.944,-0.0355199999999999,-0.0237037037037036,0,2.96047476113984,0.09587806697931704,0.19921287809412816,0.29715960211085213,0.045225132275132335,0.008016666666666667
13126,0.009783333333333333,0.65075,0,nick taylor,0.909,0.04848,0.0362962962962963,0,2.9441694976493,0.09675951960076974,0.20017112059917208,0.30024055278599476,0.04568962962962957,0.007716666666666667
11889,0.009333333333333334,0.646,1,ryan fox,0.935,-0.0346666666666666,0.0228,0,2.94889260083389,0.09556393999518983,0.1960089029951528,0.29662144725644796,0.044991712962962886,0.007016666666666667
13562,0.008233333333333334,0.6217833333333334,1,hideki matsuyama,0.811,-0.0346666666666666,0.0228,0,2.98223996321144,0.08783692298442303,0.18272887543012586,0.2761395474432978,0.040464087301587306,0.006466666666666667
6093,0.008966666666666666,0.6029,0,justin rose,0.668,0.01248,0.0162962962962963,0,3.04071849205868,0.07854723304473311,0.1649137820512826,0.25255764393014424,0.036619682539682556,0.006416666666666667
22322,0.0088,0.6521166666666667,1,tom mckibbin,0.855,0.1333333333333333,0.0862962962962963,0,2.91306811444,0.09093909752284765,0.19120746728489402,0.29210278633947695,0.04244163419913416,0.006366666666666666
23604,0.008183333333333334,0.61425,1,wyndham clark,0.747,-0.0706666666666666,0.0628,0,3.02265999655842,0.0835944252044253,0.173547178192178,0.2636618654031156,0.03868054232804235,0.0061
18586,0.008683333333333333,0.6302833333333333,1,jordan smith,0.852,0.0733333333333332,-0.0671999999999999,0,2.95522302631892,0.08725463624338627,0.18431511571761594,0.2807595413151669,0.039470548941798925,0.00605
20706,0.007883333333333332,0.6088,0,matt wallace,0.78,-0.04752,-0.0437037037037035,0,2.97137564545355,0.07901111989862002,0.16946304982054974,0.2589984235209234,0.03595392857142856,0.005533333333333334
23475,0.007266666666666667,0.6051166666666666,0,andrew novak,0.743,-0.04752,-0.0437037037037035,0,2.98697836626352,0.07706635161135168,0.16662605365223035,0.25666487526906623,0.03426952380952381,0.0054
24766,0.007933333333333334,0.6096166666666667,0,tom kim,0.667,0.0604799999999998,0.0462962962962963,0,2.99099669114609,0.07607808316683308,0.1635532580382583,0.2505132327394832,0.034285886243386264,0.005116666666666667
18103,0.007416666666666667,0.6038166666666667,0,christiaan bezuidenhout,0.718,-0.0355199999999999,-0.0237037037037036,0,2.93431649749423,0.07252556397306398,0.16001952922077925,0.2505300479612979,0.031139999999999998,0.004933333333333333
26651,0.0067,0.5824333333333334,1,cameron young,0.57,0.0373333333333332,-0.0271999999999999,0,2.98056275423501,0.06419407906907906,0.14329374764124778,0.22778050107300132,0.02891381673881674,0.004733333333333333
23465,0.008616666666666667,0.5984333333333334,1,max greyserman,0.678,0.0853333333333332,-0.0771999999999999,0,2.9849616097198,0.07245068482443479,0.1580756333943836,0.24522515186202756,0.03242111111111112,0.00455
23838,0.007016666666666667,0.5832,0,rasmus hojgaard,0.621,-0.0355199999999999,-0.0237037037037036,0,3.00639010661095,0.06771968952343951,0.14624922216672231,0.2311606356143856,0.03008462301587304,0.004483333333333333
14181,0.00725,0.5804333333333334,1,thomas detry,0.546,0.0493333333333332,-0.0371999999999999,0,3.00156569036213,0.06243155441780444,0.14065426716801716,0.22347304871054857,0.027063015873015902,0.00435
17881,0.007366666666666666,0.60565,1,kevin yu,0.687,0.0613333333333332,-0.0571999999999999,0,2.9367653259541,0.06941173798423791,0.1576331761131027,0.2468704774677941,0.03001696428571431,0.004316666666666667
