dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
22085,0.039933333333333335,0.84035,1,collin morikawa,1.962,0.0152307692307692,-0.0009230769230769,0,2.62400271825757,0.41387006525881503,0.5763454987128873,0.6774526921689413,0.28193369227994264,0.09495
15466,0.026883333333333332,0.7891166666666667,1,patrick cantlay,1.554,0.0152307692307692,-0.0009230769230769,0,2.58774819810165,0.3037837194287195,0.46556742534970286,0.5768956779753462,0.18879055916305876,0.053366666666666666
24968,0.022516666666666667,0.782,0,ben griffin,1.46,-0.0046153846153846,0.0307692307692307,0,2.56432434184959,0.27708619103119075,0.44105212968132057,0.5573869866965814,0.1654858664021161,0.04235
13562,0.02335,0.75215,0,hideki matsuyama,1.333,-0.0046153846153846,0.0307692307692307,0,2.64008068398166,0.2545675227087721,0.40429585772615206,0.515602857508777,0.1521196374458872,0.038516666666666664
13872,0.021066666666666668,0.7531166666666667,1,keegan bradley,1.317,0.0152307692307692,-0.0009230769230769,0,2.59516131695721,0.24628026908276876,0.39819197812944057,0.5122154317101746,0.1444893674843673,0.03705
27364,0.016916666666666667,0.7271833333333333,0,davis thompson,1.139,-0.0046153846153846,0.0307692307692307,0,2.5784151177121,0.2041955631868131,0.35113275946275935,0.4646128226171976,0.11393828944203925,0.027516666666666665
14609,0.018166666666666668,0.72875,0,si woo kim,1.141,-0.0046153846153846,0.0307692307692307,0,2.56916088308274,0.20418357827357825,0.3520337358937361,0.4661664445045689,0.11388399891774874,0.026033333333333332
23465,0.017083333333333332,0.6910166666666666,0,max greyserman,0.982,0.0053846153846153,-0.0192307692307691,0,2.65184892365501,0.17960239926739943,0.311090287513413,0.41804381172068755,0.09959640993265984,0.022383333333333335
27194,0.015233333333333333,0.7205,0,harry hall,1.097,-0.0146153846153846,0.0507692307692307,0,2.55308534853057,0.1951742081992081,0.3418367571263156,0.4550718620894362,0.10617712542087537,0.021716666666666665
17646,0.016,0.6871333333333334,1,matt fitzpatrick,0.944,0.0092307692307692,-0.0009230769230769,0,2.63643179056395,0.17208878242128214,0.3022263452750955,0.410012465127465,0.09341869829244809,0.021083333333333332
12965,0.01555,0.6765666666666666,1,rickie fowler,0.903,0.0092307692307692,-0.0009230769230769,0,2.6594036946553,0.1682684553872055,0.29722238527676054,0.4011142311623569,0.0920538233525733,0.020266666666666665
14459,0.014,0.6780666666666667,1,byeong hun an,0.901,0.0032307692307692,-0.0009230769230769,0,2.65124408783421,0.16357140364265335,0.2912894596022179,0.39842675896679675,0.08774308381433382,0.0194
27774,0.014416666666666666,0.6791166666666667,0,chris gotterup,0.879,0.0053846153846153,0.0007692307692307,0,2.62197341252464,0.1591611237373736,0.28696312800489215,0.3944933319444718,0.08491643578643579,0.01795
29767,0.01305,0.6771,0,ryan gerard,0.832,-0.0146153846153846,0.0907692307692308,0,2.63498353296667,0.15405969507344497,0.2789034403559404,0.3859703224104337,0.08131011363636365,0.017283333333333335
10419,0.013666666666666667,0.6765833333333333,1,alex noren,0.842,0.0452307692307692,-0.0009230769230769,0,2.58130823683321,0.15301857022607002,0.27882140145937945,0.3862801128854804,0.07971405543530526,0.01635
26096,0.01375,0.6649833333333334,1,akshay bhatia,0.795,0.0092307692307692,-0.0009230769230769,0,2.60630031848311,0.14055224002849004,0.26407901151136465,0.37157638735039533,0.07373287277537287,0.015066666666666667
26651,0.013116666666666667,0.6566666666666666,0,cameron young,0.765,-0.0046153846153846,0.0107692307692307,0,2.64574713692051,0.1430021928996929,0.26210898619898676,0.36615129842243715,0.07479257936507921,0.014933333333333333
23604,0.012866666666666667,0.6358333333333334,1,wyndham clark,0.677,0.0212307692307692,-0.0009230769230769,0,2.67959167477189,0.13010315411440426,0.24035432200968973,0.33980932885469756,0.06735404822029811,0.0146
23838,0.013483333333333333,0.6473666666666666,1,rasmus hojgaard,0.748,-0.0087692307692307,-0.0009230769230769,0,2.65667628803411,0.13938307118807144,0.25521439657564704,0.3563420305389057,0.07216593374218369,0.014283333333333334
21891,0.012233333333333334,0.63395,1,kurt kitayama,0.67,0.0032307692307692,-0.0009230769230769,0,2.64599185308396,0.126861263828764,0.23865319899735327,0.338418846429987,0.06517090728715727,0.013916666666666667
24766,0.011166666666666667,0.6403333333333333,0,tom kim,0.682,-0.0146153846153846,0.0507692307692307,0,2.6377543140165,0.1284142467717469,0.2421028516132565,0.3438477731242071,0.06573961700336693,0.013666666666666667
12423,0.01115,0.6513666666666666,0,chris kirk,0.734,-0.0046153846153846,0.0307692307692307,0,2.59106837319166,0.13347948949198973,0.2521804553398675,0.3584904466434983,0.06828912758537747,0.013633333333333334
22760,0.01205,0.6599666666666667,0,ryo hisatsune,0.768,-0.0146153846153846,0.0707692307692308,0,2.59604255615839,0.13649846570096574,0.2568024736021056,0.3621216210015485,0.0706977645502645,0.013533333333333333
16394,0.0112,0.6392166666666667,0,stephan jaeger,0.661,-0.0146153846153846,0.0507692307692307,0,2.61470389470712,0.12628930384430406,0.23670860270720562,0.3376286053407379,0.06413340007215006,0.013
20706,0.0107,0.6186666666666667,1,matt wallace,0.582,-0.0027692307692307,-0.0009230769230769,0,2.62957511591604,0.11284298123173117,0.22092775258374558,0.3175426456305136,0.0559359686147186,0.0115
17543,0.011166666666666667,0.6419666666666667,1,michael kim,0.701,-0.0087692307692307,-0.0009230769230769,0,2.59081998473171,0.12381543738668749,0.23992737902076144,0.34338023898351244,0.06132040343915334,0.01125
12808,0.010366666666666666,0.6207833333333334,0,emiliano grillo,0.583,0.0053846153846153,0.0007692307692307,0,2.61431210721413,0.11262942774817777,0.21901306221556252,0.31683180308117914,0.05632011904761903,0.011
