tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2021,Detroit Golf Club,1,1,4,393,3.83,-0.17,0,36,111,9,0
2021,Detroit Golf Club,1,2,4,453,3.99,-0.01,0,32,103,15,6
2021,Detroit Golf Club,1,3,4,377,3.8,-0.2,1,36,112,7,0
2021,Detroit Golf Club,1,4,5,624,4.87,-0.13,1,27,119,9,0
2021,Detroit Golf Club,1,5,3,161,2.87,-0.13,0,37,104,14,1
2021,Detroit Golf Club,1,6,4,479,4.08,0.08,0,16,112,27,1
2021,Detroit Golf Club,1,7,5,544,4.73,-0.27,1,56,84,14,1
2021,Detroit Golf Club,1,8,4,382,3.91,-0.09,0,33,106,15,2
2021,Detroit Golf Club,1,9,3,184,2.96,-0.04,0,24,114,18,0
2021,Detroit Golf Club,1,10,4,423,3.73,-0.27,1,43,109,3,0
2021,Detroit Golf Club,1,11,3,233,3.11,0.11,0,15,109,32,0
2021,Detroit Golf Club,1,12,4,485,4.12,0.12,0,18,106,28,4
2021,Detroit Golf Club,1,13,4,388,3.97,-0.03,0,33,97,24,2
2021,Detroit Golf Club,1,14,5,559,4.77,-0.23,3,43,100,7,3
2021,Detroit Golf Club,1,15,3,145,2.83,-0.17,0,38,106,12,0
2021,Detroit Golf Club,1,16,4,448,4.05,0.05,0,12,126,17,1
2021,Detroit Golf Club,1,17,5,576,4.55,-0.45,2,77,66,11,0
2021,Detroit Golf Club,1,18,4,470,4.21,0.21,0,12,101,41,2
2021,Detroit Golf Club,2,1,4,381,3.88,-0.12,0,39,95,21,0
2021,Detroit Golf Club,2,2,4,445,3.94,-0.06,0,29,108,16,2
2021,Detroit Golf Club,2,3,4,398,3.88,-0.12,0,36,102,16,1
2021,Detroit Golf Club,2,4,5,618,4.88,-0.12,1,36,100,16,2
2021,Detroit Golf Club,2,5,3,147,2.95,-0.05,0,24,114,17,0
2021,Detroit Golf Club,2,6,4,457,4.11,0.11,0,13,112,30,0
2021,Detroit Golf Club,2,7,5,556,4.77,-0.23,0,48,95,11,1
2021,Detroit Golf Club,2,8,4,361,3.66,-0.34,0,58,91,6,0
2021,Detroit Golf Club,2,9,3,209,3.06,0.06,0,13,120,21,1
2021,Detroit Golf Club,2,10,4,427,3.91,-0.09,0,31,109,13,2
2021,Detroit Golf Club,2,11,3,220,3.24,0.24,0,10,99,45,1
2021,Detroit Golf Club,2,12,4,473,4.11,0.11,0,10,119,25,1
2021,Detroit Golf Club,2,13,4,399,4.12,0.12,1,15,103,36,0
2021,Detroit Golf Club,2,14,5,574,4.97,-0.03,0,34,98,18,5
2021,Detroit Golf Club,2,15,3,154,2.98,-0.02,1,22,114,15,3
2021,Detroit Golf Club,2,16,4,441,4.04,0.04,0,21,109,23,2
2021,Detroit Golf Club,2,17,5,571,4.66,-0.34,1,60,86,7,1
2021,Detroit Golf Club,2,18,4,454,4.18,0.18,0,12,110,27,6
2021,Detroit Golf Club,3,1,4,395,3.7,-0.3,0,24,52,1,0
2021,Detroit Golf Club,3,2,4,444,3.95,-0.05,0,13,55,9,0
2021,Detroit Golf Club,3,3,4,402,3.92,-0.08,0,14,55,8,0
2021,Detroit Golf Club,3,4,5,610,4.81,-0.19,0,20,52,5,0
2021,Detroit Golf Club,3,5,3,174,3.04,0.04,0,9,56,12,0
2021,Detroit Golf Club,3,6,4,474,4.17,0.17,0,7,50,20,0
2021,Detroit Golf Club,3,7,5,542,4.36,-0.64,1,47,29,0,0
2021,Detroit Golf Club,3,8,4,375,4.05,0.05,0,12,49,16,0
2021,Detroit Golf Club,3,9,3,190,2.97,-0.03,0,11,57,9,0
2021,Detroit Golf Club,3,10,4,425,3.65,-0.35,0,31,42,4,0
2021,Detroit Golf Club,3,11,3,218,3.13,0.13,1,6,52,18,0
2021,Detroit Golf Club,3,12,4,493,4.14,0.14,0,8,51,17,1
2021,Detroit Golf Club,3,13,4,401,3.92,-0.08,0,14,55,8,0
2021,Detroit Golf Club,3,14,5,567,4.58,-0.42,0,38,33,6,0
2021,Detroit Golf Club,3,15,3,164,3.09,0.09,0,7,57,12,1
2021,Detroit Golf Club,3,16,4,453,3.99,-0.01,0,9,60,8,0
2021,Detroit Golf Club,3,17,5,577,4.58,-0.42,1,35,36,5,0
2021,Detroit Golf Club,3,18,4,443,4.08,0.08,1,10,51,12,3
2021,Detroit Golf Club,4,1,4,395,3.86,-0.14,0,21,47,8,1
2021,Detroit Golf Club,4,2,4,457,3.97,-0.03,0,13,53,11,0
2021,Detroit Golf Club,4,3,4,383,3.68,-0.32,0,27,48,2,0
2021,Detroit Golf Club,4,4,5,620,4.78,-0.22,0,20,54,3,0
2021,Detroit Golf Club,4,5,3,135,2.92,-0.08,0,11,61,5,0
2021,Detroit Golf Club,4,6,4,453,3.9,-0.1,0,18,49,10,0
2021,Detroit Golf Club,4,7,5,560,4.58,-0.42,2,32,39,4,0
2021,Detroit Golf Club,4,8,4,356,3.94,-0.06,0,15,52,10,0
2021,Detroit Golf Club,4,9,3,203,3.21,0.21,0,2,57,18,0
2021,Detroit Golf Club,4,10,4,427,3.86,-0.14,0,18,53,5,1
2021,Detroit Golf Club,4,11,3,238,3.27,0.27,0,2,53,21,1
2021,Detroit Golf Club,4,12,4,494,4.14,0.14,0,6,54,17,0
2021,Detroit Golf Club,4,13,4,382,3.92,-0.08,0,18,47,12,0
2021,Detroit Golf Club,4,14,5,546,4.4399999999999995,-0.56,2,45,26,2,2
2021,Detroit Golf Club,4,15,3,142,2.88,-0.12,0,12,62,3,0
2021,Detroit Golf Club,4,16,4,445,3.82,-0.18,0,21,50,5,1
2021,Detroit Golf Club,4,17,5,571,4.53,-0.47,2,35,37,3,0
2021,Detroit Golf Club,4,18,4,467,3.95,-0.05,0,10,61,6,0
