name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Otaegui, Adrian","Clements, Todd",void,72-hole match,-131,+101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,-110,null,null,null,null,null,null,null,+104,-104,null
"Armitage, Marcus","Hill, Calum",void,72-hole match,-128,-102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,-110,null,null,null,null,null,null,null,-107,+107,null
"Zanotti, Fabrizio","Olesen, Jacob Skov",void,72-hole match,-113,-117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-115,null,null,null,null,null,null,null,-114,+114,null
"Campillo, Jorge","Crocker, Sean",void,72-hole match,-119,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-120,null,null,null,null,null,null,null,+107,-107,null
"Stone, Brandon","Lawrence, Thriston",void,72-hole match,-143,+113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-150,+120,null,null,null,null,null,null,null,-140,+140,null
"Siem, Marcel","Von Dellingshausen, Nicolai",void,72-hole match,-116,-114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-115,null,null,null,null,null,null,null,+101,-101,null
"Nakajima, Keita","Chacarra, Eugenio",void,72-hole match,-147,+117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-140,+110,null,null,null,null,null,null,null,-118,+118,null
"Van Driel, Darius","Paul, Yannik",void,72-hole match,-119,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-115,null,null,null,null,null,null,null,-105,+105,null
"Wiesberger, Bernd","Lindell, Oliver",void,72-hole match,-118,-112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-120,null,null,null,null,null,null,null,+113,-113,null
"Nakajima, Keita","Neergaard-Petersen, Rasmus",void,72-hole match,null,null,null,+113,-137,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+130,-130,null
