name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Uihlein, Peter","Lahiri, Anirban",void,r1 match-up,-114,-116,null,null,null,null,null,null,null,-120,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,+100,-100,null
"Watson, Bubba","Varner III, Harold",void,r1 match-up,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Niemann, Joaquin","DeChambeau, Bryson",void,r1 match-up,+121,-151,null,+111,-135,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+120,-144,null,null,null,null,null,null,null,+136,-136,null
"Hatton, Tyrrell","Rahm, Jon",void,r1 match-up,+129,-162,null,+127,-156,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+129,-155,null,null,null,null,null,null,null,+147,-147,null
"Ortiz, Carlos","Reed, Patrick",void,r1 match-up,-116,-114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+100,-100,null
"Herbert, Lucas","Munoz, Sebastian",void,r1 match-up,-110,-118,null,-125,+103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,-118,null,null,null,null,null,null,null,-115,+115,null
"Burmester, Dean","Gooch, Talor",void,r1 match-up,-120,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,+100,null,null,null,null,null,null,null,-111,+111,null
"Garcia, Sergio","Koepka, Brooks",void,r1 match-up,-129,-101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-118,-102,null,null,null,null,null,null,null,+101,-101,null
"Johnson, Dustin","Tringale, Cameron",void,r1 match-up,-103,-127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-125,null,null,null,null,null,null,null,+118,-118,null
"Bland, Richard","Casey, Paul",void,r1 match-up,+102,-132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-125,null,null,null,null,null,null,null,+101,-101,null
