name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Finau, Tony","Lee, Min Woo",void,72-hole match,null,null,null,-107,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-115,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Kirk, Chris","Kim, Michael",void,72-hole match,null,null,null,-109,-113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,+103,null
"Wallace, Matt","Hojgaard, Rasmus",void,72-hole match,null,null,null,-106,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Matsuyama, Hideki","Fitzpatrick, Matt",void,72-hole match,null,null,null,-128,+104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-122,+122,null
"An, Byeong Hun","Wallace, Matt",void,72-hole match,null,null,null,-123,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-100,+100,null
"Tosti, Alejandro","Fishburn, Patrick",void,72-hole match,null,null,null,+101,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+118,-118,null
"Homa, Max","Hojgaard, Nicolai",void,72-hole match,null,null,null,null,null,null,-110,-110,null,null,null,null,-110,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,-115,null
"Grillo, Emiliano","Gotterup, Chris",void,72-hole match,null,null,null,null,null,null,+100,-125,null,null,null,null,+100,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+117,-117,null
"Bradley, Keegan","Clark, Wyndham",void,72-hole match,null,null,null,null,null,null,-175,+140,null,null,null,null,-190,+140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-182,+182,null
"Wallace, Matt","Moore, Taylor",void,72-hole match,null,null,null,null,null,null,-130,+100,null,null,null,null,-125,+105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,+114,null
"Noren, Alex","Smalley, Alex",void,72-hole match,null,null,null,null,null,null,-110,-115,null,null,null,null,-110,-115,null,-111,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,-102,+102,null
"Fowler, Rickie","Fitzpatrick, Matt",void,72-hole match,null,null,null,null,null,null,-105,-120,null,null,null,null,-105,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,-115,null
"Matsuyama, Hideki","Hall, Harry",void,72-hole match,null,null,null,null,null,null,-115,-110,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-108,+108,null
"Mitchell, Keith","Thompson, Davis",void,72-hole match,null,null,null,null,null,null,-105,-120,null,null,null,null,+100,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+118,-118,null
