player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Thorbjornsen, Michael",150,+224,+150,-0.228,+220,-0.012,+220,-0.012,,0.00,+220,-0.012,+162,-0.191,+160,-0.198,+200,-0.074,+200,-0.074,+150,-0.228,,0.00,,0.00
"Hoey, Rico",150,+287,+260,-0.070,+260,-0.070,+260,-0.070,,0.00,+260,-0.070,+250,-0.096,+210,-0.199,+250,-0.096,+275,-0.031,+200,-0.225,,0.00,,0.00
"Grillo, Emiliano",150,+296,+210,-0.218,+240,-0.142,+240,-0.142,,0.00,+240,-0.142,+225,-0.180,+180,-0.294,+250,-0.117,+200,-0.243,+200,-0.243,,0.00,,0.00
"Koivun, Jackson",150,+308,+210,-0.240,+260,-0.118,+260,-0.118,,0.00,+250,-0.142,+250,-0.142,+210,-0.240,+250,-0.142,+300,-0.020,+225,-0.204,,0.00,,0.00
"Roy, Kevin",150,+290,+210,-0.205,+240,-0.128,+240,-0.128,,0.00,+240,-0.128,+225,-0.167,+180,-0.282,+250,-0.102,+225,-0.167,+200,-0.231,,0.00,,0.00
"Whaley, Vince",150,+330,+320,-0.023,+280,-0.116,+280,-0.116,,0.00,+280,-0.116,+300,-0.070,+240,-0.209,+300,-0.070,+320,-0.023,+275,-0.128,,0.00,,0.00
"Hubbard, Mark",150,+359,+260,-0.215,+300,-0.128,+300,-0.128,,0.00,+300,-0.128,+275,-0.182,+260,-0.215,+300,-0.128,+275,-0.182,+250,-0.237,,0.00,,0.00
"Hossler, Beau",150,+440,+333,-0.198,+350,-0.167,+350,-0.167,,0.00,+275,-0.306,+333,-0.198,+280,-0.297,+330,-0.204,+335,-0.195,+275,-0.306,,0.00,,0.00
"Fishburn, Patrick",150,+501,+350,-0.251,+360,-0.235,+360,-0.235,,0.00,+360,-0.235,+350,-0.251,+260,-0.401,+330,-0.285,+350,-0.251,+300,-0.334,,0.00,,0.00
"Ventura, Kris",150,+545,+450,-0.147,+450,-0.147,+450,-0.147,,0.00,+400,-0.225,+450,-0.147,+400,-0.225,+330,-0.333,+450,-0.147,+375,-0.264,,0.00,,0.00
"Champ, Cameron",150,+533,+320,-0.337,+330,-0.321,+330,-0.321,,0.00,+330,-0.321,+333,-0.316,+260,-0.431,+350,-0.289,+350,-0.289,+275,-0.408,,0.00,,0.00
"Power, Seamus",150,+556,+375,-0.276,+400,-0.237,+400,-0.237,,0.00,+400,-0.237,+350,-0.314,+310,-0.375,+450,-0.161,+350,-0.314,+320,-0.359,,0.00,,0.00
"Kanaya, Takumi",150,+575,+600,0.038,+600,0.038,+600,0.038,,0.00,+500,-0.111,+550,-0.037,+550,-0.037,+400,-0.259,+550,-0.037,+500,-0.111,,0.00,,0.00
"Ryder, Sam",150,+601,+500,-0.144,+450,-0.216,+450,-0.216,,0.00,+450,-0.216,+450,-0.216,+400,-0.287,+450,-0.216,+400,-0.287,+400,-0.287,,0.00,,0.00
"Fisk, Steven",150,+585,+650,0.095,+500,-0.124,+500,-0.124,,0.00,+500,-0.124,+500,-0.124,+425,-0.233,+450,-0.197,+500,-0.124,+375,-0.306,,0.00,,0.00
"Cummins, Quade",150,+618,+550,-0.095,+450,-0.234,+450,-0.234,,0.00,+450,-0.234,+500,-0.164,+425,-0.269,+500,-0.164,+500,-0.164,+400,-0.304,,0.00,,0.00
"Castillo, Ricky",150,+662,+500,-0.213,+500,-0.213,+500,-0.213,,0.00,+500,-0.213,+500,-0.213,+425,-0.311,+500,-0.213,+500,-0.213,+400,-0.344,,0.00,,0.00
"Kim, Chan",150,+657,+550,-0.141,+500,-0.207,+500,-0.207,,0.00,+500,-0.207,+500,-0.207,+475,-0.240,+500,-0.207,+450,-0.273,+400,-0.339,,0.00,,0.00
"Ayora, Angel",150,+669,+600,-0.090,+500,-0.220,+500,-0.220,,0.00,+500,-0.220,+550,-0.155,+475,-0.252,+500,-0.220,+550,-0.155,+500,-0.220,,0.00,,0.00
