player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Neergaard-Petersen, Rasmus",150,+116,+115,-0.002,+105,-0.049,+105,-0.049,,0.00,+105,-0.049,+100,-0.072,-135,-0.192,-110,-0.114,+120,0.021,-120,-0.151,,0.00,,0.00
"Li, Haotong",150,+166,+145,-0.080,+120,-0.174,+120,-0.174,,0.00,+120,-0.174,+138,-0.106,-105,-0.267,+100,-0.249,+170,0.014,+125,-0.155,,0.00,,0.00
"Luiten, Joost",150,+152,+145,-0.027,+150,-0.007,+150,-0.007,,0.00,+150,-0.007,+138,-0.055,-105,-0.225,+100,-0.206,+150,-0.007,+125,-0.106,,0.00,,0.00
"Nakajima, Keita",150,+170,+163,-0.027,+150,-0.075,+150,-0.075,,0.00,+150,-0.075,+162,-0.030,+105,-0.241,+100,-0.260,+170,-0.001,+150,-0.075,,0.00,,0.00
"Ferguson, Ewen",150,+194,+187,-0.022,+170,-0.080,+170,-0.080,,0.00,+170,-0.080,+162,-0.107,+125,-0.233,+115,-0.267,+170,-0.080,+150,-0.148,,0.00,,0.00
"Chacarra, Eugenio",150,+215,+187,-0.089,+170,-0.143,+170,-0.143,,0.00,+170,-0.143,+188,-0.086,+125,-0.286,+120,-0.302,+200,-0.048,+150,-0.207,,0.00,,0.00
"Canter, Laurie",150,+220,+188,-0.099,+160,-0.187,+160,-0.187,,0.00,+160,-0.187,+175,-0.140,+115,-0.328,+125,-0.296,+200,-0.062,+150,-0.218,,0.00,,0.00
"Stone, Brandon",150,+237,+240,0.009,+200,-0.109,+200,-0.109,,0.00,+200,-0.109,+210,-0.080,+140,-0.287,+135,-0.302,+225,-0.035,+200,-0.109,,0.00,,0.00
"Bairstow, Sam",150,+244,+163,-0.236,+190,-0.158,+190,-0.158,,0.00,+190,-0.158,+188,-0.164,+105,-0.405,+150,-0.274,+200,-0.129,+150,-0.274,,0.00,,0.00
"Reitan, Kristoffer",150,+246,+188,-0.167,+190,-0.161,+190,-0.161,,0.00,+190,-0.161,+200,-0.132,+125,-0.349,+150,-0.276,+225,-0.059,+170,-0.219,,0.00,,0.00
"Schaper, Jayden",150,+235,+240,0.014,+190,-0.135,+190,-0.135,,0.00,+190,-0.135,+210,-0.075,+140,-0.284,+150,-0.254,+225,-0.031,+187,-0.144,,0.00,,0.00
"Laporta, Francesco",150,+232,+240,0.026,+190,-0.125,+190,-0.125,,0.00,+190,-0.125,+210,-0.065,+175,-0.170,+135,-0.291,+225,-0.020,+220,-0.035,,0.00,,0.00
"Schneider, Marcel",150,+254,+240,-0.040,+200,-0.153,+200,-0.153,,0.00,+200,-0.153,+210,-0.125,+140,-0.322,+150,-0.294,+225,-0.082,+187,-0.189,,0.00,,0.00
"Ding, Wenyi",150,+271,+275,0.010,+240,-0.084,+240,-0.084,,0.00,+240,-0.084,+250,-0.057,+210,-0.165,+175,-0.259,+250,-0.057,+250,-0.057,,0.00,,0.00
"Pavan, Andrea",150,+292,+275,-0.043,+250,-0.107,+250,-0.107,,0.00,+250,-0.107,+275,-0.043,+210,-0.209,+175,-0.298,+275,-0.043,+250,-0.107,,0.00,,0.00
"Ayora, Angel",150,+297,+280,-0.043,+280,-0.043,+280,-0.043,,0.00,+280,-0.043,+275,-0.056,+210,-0.220,+200,-0.245,+300,0.007,+250,-0.119,,0.00,,0.00
"Mansell, Richard",150,+301,+260,-0.103,+200,-0.253,+200,-0.253,,0.00,+200,-0.253,+250,-0.128,+175,-0.315,+175,-0.315,+275,-0.066,+240,-0.153,,0.00,,0.00
"Veerman, Johannes",150,+330,+240,-0.209,+250,-0.185,+250,-0.185,,0.00,+250,-0.185,+250,-0.185,+175,-0.360,+250,-0.185,+275,-0.127,+220,-0.255,,0.00,,0.00
"Hillier, Daniel",150,+309,+275,-0.083,+260,-0.120,+260,-0.120,,0.00,+260,-0.120,+275,-0.083,+190,-0.291,+200,-0.267,+275,-0.083,+240,-0.169,,0.00,,0.00
"Guerrier, Julien",150,+334,+280,-0.124,+260,-0.170,+260,-0.170,,0.00,+260,-0.170,+250,-0.193,+225,-0.251,+200,-0.309,+250,-0.193,+250,-0.193,,0.00,,0.00
"Parry, John",150,+316,+240,-0.182,+260,-0.134,+260,-0.134,,0.00,+220,-0.230,+250,-0.158,+175,-0.338,+200,-0.278,+250,-0.158,+200,-0.278,,0.00,,0.00
"Sullivan, Andy",150,+341,+280,-0.138,+260,-0.183,+260,-0.183,,0.00,+260,-0.183,+250,-0.206,+225,-0.262,+200,-0.319,+250,-0.206,+240,-0.228,,0.00,,0.00
"Soderberg, Sebastian",150,+350,+240,-0.245,+260,-0.201,+260,-0.201,,0.00,+260,-0.201,+250,-0.223,+175,-0.389,+250,-0.223,+275,-0.167,+225,-0.278,,0.00,,0.00
