player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Mansell, Richard",150,+829,+750,-0.085,+750,-0.085,+750,-0.085,,0.00,+750,-0.085,+700,-0.139,+600,-0.246,+650,-0.193,+750,-0.085,+600,-0.246,,0.00,,0.00
"Hillier, Daniel",150,+842,+550,-0.310,+650,-0.204,+650,-0.204,,0.00,+650,-0.204,+600,-0.257,+550,-0.310,+450,-0.416,+600,-0.257,+450,-0.416,,0.00,,0.00
"Lindell, Oliver",150,+840,+600,-0.255,+600,-0.255,+600,-0.255,,0.00,+600,-0.255,+550,-0.309,+500,-0.362,+700,-0.149,+500,-0.362,+500,-0.362,,0.00,,0.00
"Zanotti, Fabrizio",150,+839,+800,-0.041,+800,-0.041,+800,-0.041,,0.00,+800,-0.041,+750,-0.095,+650,-0.201,+650,-0.201,+650,-0.201,+750,-0.095,,0.00,,0.00
"Molinari, Edoardo",150,+917,+850,-0.066,+850,-0.066,+850,-0.066,,0.00,+850,-0.066,+800,-0.115,+800,-0.115,+700,-0.213,+650,-0.262,+850,-0.066,,0.00,,0.00
"Guerrier, Julien",150,+938,+750,-0.181,+650,-0.277,+650,-0.277,,0.00,+650,-0.277,+650,-0.277,+550,-0.374,+700,-0.229,+600,-0.326,+600,-0.326,,0.00,,0.00
"Sullivan, Andy",150,+915,+750,-0.162,+650,-0.261,+650,-0.261,,0.00,+650,-0.261,+550,-0.359,+500,-0.409,+500,-0.409,+600,-0.310,+600,-0.310,,0.00,,0.00
"Bairstow, Sam",150,+956,+700,-0.242,+700,-0.242,+700,-0.242,,0.00,+700,-0.242,+700,-0.242,+550,-0.385,+700,-0.242,+900,-0.053,+650,-0.290,,0.00,,0.00
"Kruyswijk, Jacques",150,+1002,+850,-0.138,+700,-0.274,+700,-0.274,,0.00,+700,-0.274,+700,-0.274,+650,-0.319,+800,-0.183,+900,-0.093,+800,-0.183,,0.00,,0.00
"Olesen, Jacob Skov",150,+1030,+850,-0.159,+850,-0.159,+850,-0.159,,0.00,+850,-0.159,+850,-0.159,+650,-0.336,+800,-0.204,+650,-0.336,+750,-0.248,,0.00,,0.00
"Norris, Shaun",150,+1010,+850,-0.144,+650,-0.325,+650,-0.325,,0.00,+650,-0.325,+650,-0.325,+650,-0.325,+700,-0.279,+900,-0.099,+600,-0.370,,0.00,,0.00
"Veerman, Johannes",150,+1090,+850,-0.202,+650,-0.370,+650,-0.370,,0.00,+650,-0.370,+650,-0.370,+550,-0.454,+600,-0.412,+650,-0.370,+550,-0.454,,0.00,,0.00
"Clements, Todd",150,+1111,+1000,-0.092,+1000,-0.092,+1000,-0.092,,0.00,+1000,-0.092,+900,-0.174,+800,-0.257,+800,-0.257,+900,-0.174,+1000,-0.092,,0.00,,0.00
"Kieffer, Maximilian",150,+1091,+850,-0.202,+850,-0.202,+850,-0.202,,0.00,+850,-0.202,+800,-0.244,+800,-0.244,+650,-0.370,+900,-0.160,+800,-0.244,,0.00,,0.00
"Robinson-Thompson, Brandon",150,+1142,+900,-0.195,+650,-0.396,+650,-0.396,,0.00,+650,-0.396,+800,-0.275,+650,-0.396,+900,-0.195,+600,-0.436,+750,-0.316,,0.00,,0.00
"Langasque, Romain",150,+1122,+750,-0.305,+800,-0.264,+800,-0.264,,0.00,+800,-0.264,+800,-0.264,+650,-0.386,+800,-0.264,+600,-0.427,+750,-0.305,,0.00,,0.00
"Bradbury, Dan",150,+1014,+600,-0.372,+800,-0.192,+800,-0.192,,0.00,+800,-0.192,+700,-0.282,+650,-0.327,+550,-0.416,+650,-0.327,+550,-0.416,,0.00,,0.00
"Ding, Wenyi",150,+1146,+850,-0.238,+700,-0.358,+700,-0.358,,0.00,+700,-0.358,+800,-0.278,+750,-0.318,+800,-0.278,+900,-0.197,+750,-0.318,,0.00,,0.00
"Aphibarnrat, Kiradech",150,+1208,+900,-0.235,+850,-0.274,+850,-0.274,,0.00,+850,-0.274,+800,-0.312,+800,-0.312,+900,-0.235,+900,-0.235,+800,-0.312,,0.00,,0.00
"Syme, Connor",150,+1318,+700,-0.436,+900,-0.295,+900,-0.295,,0.00,+900,-0.295,+800,-0.365,+500,-0.577,+600,-0.506,+500,-0.577,+550,-0.542,,0.00,,0.00
"Dantorp, Jens",150,+1327,+1200,-0.089,+1200,-0.089,+1200,-0.089,,0.00,+1200,-0.089,+1100,-0.159,+1000,-0.229,+1100,-0.159,+750,-0.404,+1100,-0.159,,0.00,,0.00
"Kimsey, Nathan",150,+1509,+1100,-0.254,+900,-0.379,+900,-0.379,,0.00,+750,-0.472,+900,-0.379,+800,-0.441,+1100,-0.254,+750,-0.472,+850,-0.410,,0.00,,0.00
"Siem, Marcel",150,+1480,+1100,-0.241,+1000,-0.304,+1000,-0.304,,0.00,+1000,-0.304,+900,-0.367,+800,-0.431,+800,-0.431,+1100,-0.241,+850,-0.399,,0.00,,0.00
"Nienaber, Wilco",150,+1467,+1100,-0.234,+900,-0.362,+900,-0.362,,0.00,+900,-0.362,+900,-0.362,+800,-0.426,,0.00,+900,-0.362,+900,-0.362,,0.00,,0.00
"Pavan, Andrea",150,+1462,+1000,-0.296,+900,-0.360,+900,-0.360,,0.00,+900,-0.360,+900,-0.360,+800,-0.424,+900,-0.360,+900,-0.360,+850,-0.392,,0.00,,0.00
"Kobori, Kazuma",150,+1626,+1100,-0.305,+1100,-0.305,+1100,-0.305,,0.00,+1100,-0.305,+1000,-0.363,+1000,-0.363,+1200,-0.247,+900,-0.421,+1100,-0.305,,0.00,,0.00
"Armitage, Marcus",150,+1432,+1100,-0.217,+1100,-0.217,+1100,-0.217,,0.00,+1100,-0.217,+1000,-0.282,+800,-0.413,+1100,-0.217,+900,-0.347,+850,-0.380,,0.00,,0.00
"Bryan, Wesley",150,+1759,+1200,-0.301,+900,-0.462,+900,-0.462,,0.00,+900,-0.462,+900,-0.462,+800,-0.516,+800,-0.516,+1200,-0.301,+900,-0.462,,0.00,,0.00
"Coussaud, Ugo",150,+1614,+1400,-0.125,+1400,-0.125,+1400,-0.125,,0.00,+1400,-0.125,+1200,-0.241,+1100,-0.300,+1200,-0.241,+1200,-0.241,+1100,-0.300,,0.00,,0.00
"Paul, Yannik",150,+1409,+1100,-0.205,+900,-0.337,+900,-0.337,,0.00,+900,-0.337,+850,-0.371,+800,-0.404,+900,-0.337,+750,-0.437,+850,-0.371,,0.00,,0.00
"Katsuragawa, Yuto",150,+1573,+1400,-0.103,+1400,-0.103,+1400,-0.103,,0.00,+1400,-0.103,+1200,-0.223,+1100,-0.283,+1200,-0.223,+1200,-0.223,+1200,-0.223,,0.00,,0.00
"Wiesberger, Bernd",150,+1382,+900,-0.325,+1000,-0.258,+1000,-0.258,,0.00,+1000,-0.258,+1000,-0.258,+800,-0.393,+1100,-0.190,+750,-0.427,+900,-0.325,,0.00,,0.00
"Brown, Daniel",150,+1573,+1100,-0.283,+900,-0.402,+900,-0.402,,0.00,+900,-0.402,+850,-0.432,+800,-0.462,+900,-0.402,+900,-0.402,+850,-0.432,,0.00,,0.00
"Del Rey, Alejandro",150,+1547,+1200,-0.211,+900,-0.393,+900,-0.393,,0.00,+900,-0.393,+900,-0.393,+1100,-0.272,+1100,-0.272,+1400,-0.089,+1100,-0.272,,0.00,,0.00
"Gouveia, Ricardo",150,+1681,+1200,-0.270,+1400,-0.158,+1400,-0.158,,0.00,+1400,-0.158,+1200,-0.270,+1000,-0.382,+1200,-0.270,+1100,-0.326,+1100,-0.326,,0.00,,0.00
"Ravetto, David",150,+1572,+1200,-0.222,+1400,-0.103,+1400,-0.103,,0.00,+1400,-0.103,+1200,-0.222,+1200,-0.222,,0.00,+1200,-0.222,+1200,-0.222,,0.00,,0.00
"Kaymer, Martin",150,+1765,+750,-0.544,+1200,-0.303,+1200,-0.303,,0.00,+1200,-0.303,+1000,-0.410,+800,-0.517,+700,-0.571,+750,-0.544,+750,-0.544,,0.00,,0.00
"Cantero Gutierrez, Ivan",150,+1604,+1200,-0.237,+1100,-0.296,+1100,-0.296,,0.00,,0.00,+1100,-0.296,+1100,-0.296,+1200,-0.237,+1200,-0.237,+1200,-0.237,,0.00,,0.00
"Winther, Jeff",150,+1646,+1200,-0.256,+1100,-0.313,+1100,-0.313,,0.00,+1100,-0.313,+1000,-0.370,+1000,-0.370,+1100,-0.313,+750,-0.513,+1100,-0.313,,0.00,,0.00
"Van Driel, Darius",150,+1582,+1400,-0.108,+1200,-0.227,+1200,-0.227,,0.00,+1200,-0.227,+1200,-0.227,+1100,-0.287,+1200,-0.227,+1100,-0.287,+1200,-0.227,,0.00,,0.00
"Vaillant, Tom",150,+1718,+1600,-0.065,+1400,-0.175,+1400,-0.175,,0.00,+1400,-0.175,+1200,-0.285,+1200,-0.285,,0.00,+1200,-0.285,+1400,-0.175,,0.00,,0.00
"Halvorsen, Andreas",150,+1756,+1100,-0.353,+1200,-0.299,+1200,-0.299,,0.00,+1200,-0.299,+1100,-0.353,+1100,-0.353,+1400,-0.192,+1600,-0.084,+1200,-0.299,,0.00,,0.00
"Schott, Freddy",150,+1803,+1600,-0.107,+1600,-0.107,+1600,-0.107,,0.00,+1600,-0.107,+1400,-0.212,+1400,-0.212,,0.00,+1600,-0.107,+1400,-0.212,,0.00,,0.00
"Lemke, Niklas",150,+1794,+1400,-0.208,+1200,-0.314,+1200,-0.314,,0.00,+1200,-0.314,+1200,-0.314,+1200,-0.314,+1200,-0.314,+1200,-0.314,+1200,-0.314,,0.00,,0.00
"Elvira Mijares, Ignacio",150,+1928,+1600,-0.162,+1800,-0.063,+1800,-0.063,,0.00,+1800,-0.063,+1600,-0.162,+1600,-0.162,,0.00,+1200,-0.359,+1200,-0.359,,0.00,,0.00
"Elvira, Manuel",150,+1878,+1200,-0.343,+1200,-0.343,+1200,-0.343,,0.00,+1200,-0.343,+1200,-0.343,+1100,-0.393,+1200,-0.343,+1200,-0.343,+1100,-0.393,,0.00,,0.00
"Migliozzi, Guido",150,+1976,+1200,-0.374,+1200,-0.374,+1200,-0.374,,0.00,+1200,-0.374,+1200,-0.374,+1100,-0.422,+1100,-0.422,+1200,-0.374,+850,-0.542,,0.00,,0.00
"Larrazabal, Pablo",150,+1821,+1400,-0.219,+1600,-0.115,+1600,-0.115,,0.00,+1600,-0.115,+1400,-0.219,+1200,-0.323,,0.00,+1200,-0.323,+1200,-0.323,,0.00,,0.00
"Forrest, Grant",150,+1970,+1400,-0.275,+1200,-0.372,+1200,-0.372,,0.00,+1200,-0.372,+1200,-0.372,+1100,-0.420,+1200,-0.372,+1200,-0.372,+1100,-0.420,,0.00,,0.00
"Cockerill, Aaron",150,+1877,+1200,-0.343,+1200,-0.343,+1200,-0.343,,0.00,+1200,-0.343,+1100,-0.393,+1000,-0.444,+1100,-0.393,+750,-0.570,+1100,-0.393,,0.00,,0.00
"Green, Gavin",150,+2042,+800,-0.580,+1100,-0.440,+1100,-0.440,,0.00,+1100,-0.440,+850,-0.557,+650,-0.650,+650,-0.650,+600,-0.673,+750,-0.603,,0.00,,0.00
"Jamieson, Scott",150,+2169,+1400,-0.339,+1400,-0.339,+1400,-0.339,,0.00,+1400,-0.339,+1200,-0.427,+1400,-0.339,,0.00,+1600,-0.251,+1600,-0.251,,0.00,,0.00
"Dean, Joe",150,+2248,+1400,-0.361,+1400,-0.361,+1400,-0.361,,0.00,+1400,-0.361,+1200,-0.446,+1100,-0.489,,0.00,+1200,-0.446,+1100,-0.489,,0.00,,0.00
"Hidalgo, Angel",150,+2137,+1400,-0.330,+1600,-0.240,+1600,-0.240,,0.00,+1600,-0.240,+1400,-0.330,+1400,-0.330,,0.00,+1600,-0.240,+1600,-0.240,,0.00,,0.00
"Southgate, Matthew",150,+2407,+1600,-0.322,+1400,-0.402,+1400,-0.402,,0.00,+1400,-0.402,+1200,-0.481,+1400,-0.402,,0.00,+1400,-0.402,+1200,-0.481,,0.00,,0.00
"Scrivener, Jason",150,+2320,+1400,-0.380,+1200,-0.463,+1200,-0.463,,0.00,+1200,-0.463,+1100,-0.504,+1100,-0.504,+1200,-0.463,+1200,-0.463,+1100,-0.504,,0.00,,0.00
"Lagergren, Joakim",150,+2227,+1600,-0.270,+1400,-0.356,+1400,-0.356,,0.00,+1400,-0.356,+1200,-0.441,+1100,-0.484,,0.00,+1400,-0.356,+1200,-0.441,,0.00,,0.00
"Ramsay, Richie",150,+2123,+1400,-0.325,+1400,-0.325,+1400,-0.325,,0.00,+1400,-0.325,+1200,-0.415,+1000,-0.505,+1200,-0.415,+900,-0.550,+1100,-0.460,,0.00,,0.00
"Wilson, Andrew",150,+2277,+2000,-0.117,+1600,-0.285,+1600,-0.285,,0.00,+1600,-0.285,+1400,-0.369,+1800,-0.201,,0.00,+1200,-0.453,+1400,-0.369,,0.00,,0.00
"Cabrera Bello, Rafa",150,+2353,+1600,-0.307,+1600,-0.307,+1600,-0.307,,0.00,+1600,-0.307,+1600,-0.307,+1400,-0.389,,0.00,+1200,-0.470,+1400,-0.389,,0.00,,0.00
"Schmidt, Ben",150,+2683,+2200,-0.173,+1800,-0.317,+1800,-0.317,,0.00,+1800,-0.317,+1600,-0.389,+2500,-0.066,,0.00,+2800,0.042,+1600,-0.389,,0.00,,0.00
"Williams, Robin",150,+2646,+2000,-0.235,+1800,-0.308,+1800,-0.308,,0.00,+1800,-0.308,+1600,-0.381,+1400,-0.454,,0.00,+1600,-0.381,+1600,-0.381,,0.00,,0.00
"Ballester, Jose Luis",150,+2526,+1600,-0.353,+1200,-0.505,+1200,-0.505,,0.00,+1200,-0.505,+1200,-0.505,+1400,-0.429,+1100,-0.543,+2800,0.104,+1800,-0.277,,0.00,,0.00
"Purcell, Conor",150,+2603,+2200,-0.149,+2000,-0.223,+2000,-0.223,,0.00,+2000,-0.223,+1800,-0.297,+2800,0.073,,0.00,+2800,0.073,+2200,-0.149,,0.00,,0.00
