player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Campbell, Ben",150,+31150,+12500,-0.597,+15000,-0.517,+10000,-0.677,+18119,-0.417,+12500,-0.597,+15000,-0.517,+15000,-0.517,+12500,-0.597,+12500,-0.597,+12500,-0.597,,0.00,+15410,-0.504
"Ballester, Jose Luis",150,+34582,+16000,-0.536,,0.00,+25000,-0.276,+18119,-0.475,+15000,-0.565,,0.00,+20000,-0.420,+22500,-0.348,+20000,-0.420,+20000,-0.420,,0.00,+18451,-0.465
"Stenson, Henrik",150,+43378,+40000,-0.078,+32000,-0.262,+25000,-0.423,+18119,-0.581,+25000,-0.423,+30000,-0.308,+40000,-0.078,+40000,-0.078,+20000,-0.538,+25000,-0.423,,0.00,+19305,-0.554
"Jang, Yubin",150,+55975,+35000,-0.374,+32000,-0.428,+30000,-0.463,+20126,-0.639,+35000,-0.374,+30000,-0.463,+50000,-0.107,+35000,-0.374,+50000,-0.107,+30000,-0.463,,0.00,+19761,-0.646
"Jones, Matt",150,+57592,+30000,-0.478,+21000,-0.634,+20000,-0.652,+25147,-0.562,+30000,-0.478,+30000,-0.478,+30000,-0.478,+30000,-0.478,+35000,-0.392,+30000,-0.478,,0.00,+21813,-0.620
"Kaymer, Martin",150,+59900,+25000,-0.582,+21000,-0.648,+30000,-0.498,+20126,-0.663,+22500,-0.623,+20000,-0.665,+30000,-0.498,+30000,-0.498,,0.00,+20000,-0.665,,0.00,+22670,-0.621
"Poulter, Ian",150,+60506,+40000,-0.338,+42000,-0.305,+25000,-0.586,+25147,-0.583,+35000,-0.421,+40000,-0.338,+40000,-0.338,+40000,-0.338,+35000,-0.421,+40000,-0.338,,0.00,+26989,-0.553
"Westwood, Lee",150,+79900,+25000,-0.686,+21000,-0.736,+30000,-0.624,+18119,-0.772,+22500,-0.718,+20000,-0.749,+30000,-0.624,+25000,-0.686,+25000,-0.686,+20000,-0.749,,0.00,+27770,-0.652
"Lee, Chieh-Po",150,+80981,+25000,-0.690,+32000,-0.604,+50000,-0.382,+25147,-0.689,+22500,-0.721,+30000,-0.629,+30000,-0.629,+25000,-0.690,+25000,-0.690,+25000,-0.690,,0.00,,0.00
"Ogletree, Andy",150,+89452,+60000,-0.329,+42000,-0.530,+50000,-0.441,+25147,-0.718,+30000,-0.664,+40000,-0.552,+50000,-0.441,+50000,-0.441,+50000,-0.441,+50000,-0.441,,0.00,+33007,-0.630
"Pereira, Mito",150,+113108,+60000,-0.469,+42000,-0.628,+50000,-0.557,+30095,-0.733,+35000,-0.690,+50000,-0.557,+50000,-0.557,+50000,-0.557,+50000,-0.557,+30000,-0.734,,0.00,+27205,-0.759
"Lee, Danny",150,+171329,+40000,-0.766,+42000,-0.754,+40000,-0.766,+30165,-0.823,+35000,-0.795,+40000,-0.766,+40000,-0.766,+40000,-0.766,+50000,-0.708,+40000,-0.766,,0.00,+29134,-0.829
"Kjettrup, Frederik",150,Inf,+75000,-0.875,+50000,-0.917,+50000,-0.917,+35103,-0.941,+50000,-0.917,+50000,-0.917,+75000,-0.875,+75000,-0.875,+50000,-0.917,+50000,-0.917,,0.00,+44145,-0.926
"Kim, Anthony",66,Inf,+100000,-0.867,+100000,-0.867,+100000,-0.867,+35103,-0.953,+75000,-0.900,+100000,-0.867,+100000,-0.867,+100000,-0.867,+100000,-0.867,+100000,-0.867,,0.00,+58284,-0.922
