player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"DeChambeau, Bryson",150,-216,-250,-0.044,,0.00,-250,-0.044,,0.00,-250,-0.044,-250,-0.044,-350,-0.122,-250,-0.044,-270,-0.064,-250,-0.044,,0.00,,0.00
"Rahm, Jon",150,-173,-227,-0.088,,0.00,-200,-0.050,,0.00,-227,-0.088,-200,-0.050,-300,-0.155,-200,-0.050,-172,0.001,-227,-0.088,,0.00,,0.00
"Niemann, Joaquin",150,-116,-175,-0.158,,0.00,-170,-0.148,,0.00,-179,-0.163,-189,-0.179,-250,-0.249,-149,-0.104,-137,-0.072,-175,-0.158,,0.00,,0.00
"Hatton, Tyrrell",150,+130,-120,-0.203,,0.00,-115,-0.186,,0.00,+100,-0.129,-120,-0.203,-150,-0.274,-110,-0.169,+100,-0.129,-118,-0.195,,0.00,,0.00
"Herbert, Lucas",150,+155,+140,-0.060,,0.00,+140,-0.060,,0.00,+140,-0.060,+138,-0.067,+115,-0.158,+125,-0.118,+150,-0.020,+140,-0.060,,0.00,,0.00
"Ortiz, Carlos",150,+201,+140,-0.203,,0.00,+190,-0.037,,0.00,+170,-0.104,+140,-0.203,+115,-0.286,+150,-0.170,+175,-0.087,+150,-0.170,,0.00,,0.00
"Reed, Patrick",150,+198,+125,-0.244,,0.00,+150,-0.160,,0.00,+170,-0.093,+120,-0.261,+105,-0.311,+150,-0.160,+175,-0.076,+125,-0.244,,0.00,,0.00
"Munoz, Sebastian",150,+213,+165,-0.154,,0.00,+165,-0.154,,0.00,+200,-0.042,+162,-0.164,+140,-0.234,+175,-0.122,+200,-0.042,+175,-0.122,,0.00,,0.00
"Smith, Cameron",150,+269,+140,-0.350,,0.00,+165,-0.282,,0.00,+150,-0.323,+140,-0.350,+125,-0.390,+175,-0.255,+200,-0.187,+150,-0.323,,0.00,,0.00
"Koepka, Brooks",150,+289,+185,-0.268,,0.00,+190,-0.255,,0.00,+200,-0.230,+180,-0.281,+140,-0.384,+200,-0.230,+225,-0.166,+200,-0.230,,0.00,,0.00
"Burmester, Dean",150,+281,+185,-0.251,,0.00,+190,-0.238,,0.00,+200,-0.212,+180,-0.264,+140,-0.369,+175,-0.277,+225,-0.146,+180,-0.264,,0.00,,0.00
"McKibbin, Tom",150,+285,+250,-0.090,,0.00,+225,-0.155,,0.00,+250,-0.090,+250,-0.090,+230,-0.142,+225,-0.155,+250,-0.090,+250,-0.090,,0.00,,0.00
"Garcia, Sergio",150,+289,+185,-0.268,,0.00,+190,-0.255,,0.00,+200,-0.229,+180,-0.281,+125,-0.422,+200,-0.229,+225,-0.165,+175,-0.294,,0.00,,0.00
"Tringale, Cameron",150,+335,+210,-0.288,,0.00,+250,-0.196,,0.00,+250,-0.196,+210,-0.288,+190,-0.334,+225,-0.254,+225,-0.254,+225,-0.254,,0.00,,0.00
"Gooch, Talor",150,+353,+185,-0.371,,0.00,+225,-0.283,,0.00,+200,-0.338,+180,-0.382,+150,-0.449,+200,-0.338,+250,-0.228,+225,-0.283,,0.00,,0.00
"Schwartzel, Charl",150,+376,+275,-0.212,,0.00,+300,-0.160,,0.00,+280,-0.202,+275,-0.212,+230,-0.307,+300,-0.160,+275,-0.212,+275,-0.212,,0.00,,0.00
