player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"DeChambeau, Bryson",150,-611,-833,-0.038,,0.00,-1000,-0.055,,0.00,,0.00,-1000,-0.055,-1200,-0.069,,0.00,,0.00,,0.00,,0.00,,0.00
"Rahm, Jon",150,-491,-833,-0.069,,0.00,-700,-0.051,,0.00,,0.00,-714,-0.053,-1200,-0.100,,0.00,,0.00,,0.00,,0.00,,0.00
"Niemann, Joaquin",150,-321,-588,-0.108,,0.00,-500,-0.085,,0.00,,0.00,-588,-0.108,-900,-0.153,,0.00,,0.00,,0.00,,0.00,,0.00
"Hatton, Tyrrell",150,-214,-370,-0.134,,0.00,-340,-0.118,,0.00,,0.00,-400,-0.148,-600,-0.204,,0.00,,0.00,,0.00,,0.00,,0.00
"Herbert, Lucas",150,-173,-227,-0.087,,0.00,-230,-0.090,,0.00,,0.00,-227,-0.087,-400,-0.207,,0.00,,0.00,,0.00,,0.00,,0.00
"Ortiz, Carlos",150,-138,-227,-0.165,,0.00,-170,-0.080,,0.00,,0.00,-250,-0.189,-400,-0.276,,0.00,,0.00,,0.00,,0.00,,0.00
"Reed, Patrick",150,-144,-250,-0.175,,0.00,-200,-0.116,,0.00,,0.00,-278,-0.198,-400,-0.263,,0.00,,0.00,,0.00,,0.00,,0.00
"Munoz, Sebastian",150,-133,-189,-0.127,,0.00,-185,-0.121,,0.00,,0.00,-227,-0.178,-300,-0.239,,0.00,,0.00,,0.00,,0.00,,0.00
"Smith, Cameron",150,-104,-227,-0.264,,0.00,-185,-0.213,,0.00,,0.00,-250,-0.285,-350,-0.343,,0.00,,0.00,,0.00,,0.00,,0.00
"Koepka, Brooks",150,+103,-179,-0.233,,0.00,-170,-0.219,,0.00,,0.00,-200,-0.262,-300,-0.344,,0.00,,0.00,,0.00,,0.00,,0.00
"Burmester, Dean",150,-102,-179,-0.211,,0.00,-170,-0.197,,0.00,,0.00,-200,-0.242,-300,-0.326,,0.00,,0.00,,0.00,,0.00,,0.00
"McKibbin, Tom",150,-103,-135,-0.116,,0.00,-160,-0.175,,0.00,,0.00,-125,-0.086,-185,-0.218,,0.00,,0.00,,0.00,,0.00,,0.00
"Garcia, Sergio",150,+101,-179,-0.224,,0.00,-160,-0.192,,0.00,,0.00,-200,-0.254,-350,-0.361,,0.00,,0.00,,0.00,,0.00,,0.00
"Tringale, Cameron",150,+114,-154,-0.230,,0.00,-135,-0.188,,0.00,,0.00,-164,-0.249,-225,-0.326,,0.00,,0.00,,0.00,,0.00,,0.00
"Gooch, Talor",150,+123,-179,-0.301,,0.00,-160,-0.272,,0.00,,0.00,-200,-0.328,-275,-0.389,,0.00,,0.00,,0.00,,0.00,,0.00
"Schwartzel, Charl",150,+129,-120,-0.201,,0.00,-115,-0.183,,0.00,,0.00,-125,-0.214,-185,-0.327,,0.00,,0.00,,0.00,,0.00,,0.00
"Oosthuizen, Louis",150,+132,-125,-0.223,,0.00,-125,-0.223,,0.00,,0.00,-137,-0.254,-200,-0.353,,0.00,,0.00,,0.00,,0.00,,0.00
"Pieters, Thomas",150,+126,-120,-0.191,,0.00,-115,-0.173,,0.00,,0.00,-125,-0.204,-185,-0.319,,0.00,,0.00,,0.00,,0.00,,0.00
"Casey, Paul",150,+135,-135,-0.260,,0.00,-160,-0.309,,0.00,,0.00,-149,-0.290,-225,-0.386,,0.00,,0.00,,0.00,,0.00,,0.00
"Ancer, Abraham",150,+135,+105,-0.128,,0.00,-135,-0.259,,0.00,,0.00,-110,-0.187,-150,-0.291,,0.00,,0.00,,0.00,,0.00,,0.00
"Leishman, Marc",150,+139,-135,-0.272,,0.00,-135,-0.271,,0.00,,0.00,-125,-0.247,-185,-0.355,,0.00,,0.00,,0.00,,0.00,,0.00
"Watson, Bubba",150,+160,-110,-0.264,,0.00,+115,-0.172,,0.00,,0.00,-120,-0.295,-150,-0.358,,0.00,,0.00,,0.00,,0.00,,0.00
"Bland, Richard",150,+138,-125,-0.243,,0.00,-160,-0.316,,0.00,,0.00,-125,-0.243,-185,-0.352,,0.00,,0.00,,0.00,,0.00,,0.00
"Johnson, Dustin",150,+157,-154,-0.358,,0.00,-120,-0.287,,0.00,,0.00,-164,-0.374,-185,-0.401,,0.00,,0.00,,0.00,,0.00,,0.00
"Howell III, Charles",150,+156,-110,-0.253,,0.00,+115,-0.159,,0.00,,0.00,+100,-0.218,-140,-0.330,,0.00,,0.00,,0.00,,0.00,,0.00
"Varner III, Harold",150,+166,+105,-0.229,,0.00,+100,-0.248,,0.00,,0.00,-110,-0.282,-125,-0.323,,0.00,,0.00,,0.00,,0.00,,0.00
"Uihlein, Peter",150,+181,+110,-0.252,,0.00,+100,-0.288,,0.00,,0.00,+105,-0.270,-125,-0.359,,0.00,,0.00,,0.00,,0.00,,0.00
"Lahiri, Anirban",150,+189,+115,-0.257,,0.00,+105,-0.292,,0.00,,0.00,+105,-0.292,-125,-0.378,,0.00,,0.00,,0.00,,0.00,,0.00
"Surratt, Caleb",150,+209,-110,-0.382,,0.00,+115,-0.304,,0.00,,0.00,+100,-0.353,-140,-0.445,,0.00,,0.00,,0.00,,0.00,,0.00
"Kokrak, Jason",150,+215,+115,-0.318,,0.00,+130,-0.270,,0.00,,0.00,+110,-0.334,-105,-0.381,,0.00,,0.00,,0.00,,0.00,,0.00
"Wolff, Matthew",150,+245,+130,-0.334,,0.00,+155,-0.262,,0.00,,0.00,+120,-0.363,-105,-0.435,,0.00,,0.00,,0.00,,0.00,,0.00
"Steele, Brendan",150,+209,+130,-0.256,,0.00,+130,-0.256,,0.00,,0.00,+175,-0.110,+155,-0.175,,0.00,,0.00,,0.00,,0.00,,0.00
