player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Thorbjornsen, Michael",150,+414,+280,-0.261,+400,-0.028,+400,-0.028,,0.00,+400,-0.028,+300,-0.222,+350,-0.125,+350,-0.125,+375,-0.076,+300,-0.222,,0.00,,0.00
"Hoey, Rico",150,+538,+500,-0.059,+500,-0.059,+500,-0.059,,0.00,+450,-0.138,+500,-0.059,+475,-0.098,+500,-0.059,+500,-0.059,+400,-0.216,,0.00,,0.00
"Grillo, Emiliano",150,+559,+400,-0.241,+450,-0.165,+450,-0.165,,0.00,+450,-0.165,+400,-0.241,+400,-0.241,+450,-0.165,+400,-0.241,+400,-0.241,,0.00,,0.00
"Koivun, Jackson",150,+580,+400,-0.265,+500,-0.118,+500,-0.118,,0.00,+475,-0.155,+500,-0.118,+475,-0.155,+400,-0.265,+550,-0.044,+450,-0.191,,0.00,,0.00
"Roy, Kevin",150,+560,+400,-0.243,+450,-0.167,+450,-0.167,,0.00,+450,-0.167,+450,-0.167,+400,-0.243,+450,-0.167,+450,-0.167,+400,-0.243,,0.00,,0.00
"Whaley, Vince",150,+644,+600,-0.060,+550,-0.127,+550,-0.127,,0.00,+550,-0.127,+600,-0.060,+500,-0.194,+600,-0.060,+600,-0.060,+550,-0.127,,0.00,,0.00
"Hubbard, Mark",150,+694,+500,-0.244,+600,-0.118,+600,-0.118,,0.00,+600,-0.118,+550,-0.181,+600,-0.118,+600,-0.118,+500,-0.244,+500,-0.244,,0.00,,0.00
"Hossler, Beau",150,+872,+650,-0.228,+700,-0.177,+700,-0.177,,0.00,+550,-0.331,+650,-0.228,+600,-0.280,+700,-0.177,+600,-0.280,+550,-0.331,,0.00,,0.00
"Fishburn, Patrick",150,+1000,+700,-0.273,+750,-0.227,+750,-0.227,,0.00,+750,-0.227,+700,-0.273,+600,-0.364,+800,-0.182,+650,-0.318,+600,-0.364,,0.00,,0.00
"Ventura, Kris",150,+1098,+900,-0.165,+900,-0.165,+900,-0.165,,0.00,+800,-0.249,+900,-0.165,+900,-0.165,+700,-0.332,+800,-0.249,+750,-0.291,,0.00,,0.00
"Champ, Cameron",150,+1071,+600,-0.402,+650,-0.359,+650,-0.359,,0.00,+650,-0.359,+650,-0.359,+600,-0.402,+800,-0.231,+650,-0.359,+550,-0.445,,0.00,,0.00
"Power, Seamus",150,+1128,+700,-0.349,+850,-0.226,+850,-0.226,,0.00,+850,-0.226,+800,-0.267,+700,-0.349,+1000,-0.104,+650,-0.389,+650,-0.389,,0.00,,0.00
"Kanaya, Takumi",150,+1168,+1400,0.183,+1100,-0.054,+1400,0.183,,0.00,+1000,-0.133,+1200,0.025,+1200,0.025,+1000,-0.133,+1100,-0.054,+1000,-0.133,,0.00,,0.00
"Ryder, Sam",150,+1218,+1000,-0.166,+900,-0.242,+900,-0.242,,0.00,+900,-0.242,+900,-0.242,+900,-0.242,+1000,-0.166,+750,-0.355,+800,-0.317,,0.00,,0.00
"Fisk, Steven",150,+1219,+1400,0.137,+1000,-0.166,+1000,-0.166,,0.00,+1000,-0.166,+1000,-0.166,+1000,-0.166,+1000,-0.166,+900,-0.242,+750,-0.356,,0.00,,0.00
"Cummins, Quade",150,+1263,+1100,-0.119,+1000,-0.193,+1000,-0.193,,0.00,+1000,-0.193,+1000,-0.193,+1000,-0.193,+1000,-0.193,+900,-0.266,+800,-0.340,,0.00,,0.00
"Castillo, Ricky",150,+1365,+1000,-0.249,+1100,-0.181,+1100,-0.181,,0.00,+1100,-0.181,+1000,-0.249,+1000,-0.249,+1200,-0.113,+900,-0.317,+800,-0.386,,0.00,,0.00
"Kim, Chan",150,+1353,+1100,-0.174,+1100,-0.174,+1100,-0.174,,0.00,+1100,-0.174,+1100,-0.174,+1100,-0.174,+1100,-0.174,+800,-0.381,+800,-0.381,,0.00,,0.00
"Ayora, Angel",150,+1382,+1400,0.012,+1100,-0.191,+1100,-0.191,,0.00,+1100,-0.191,+1100,-0.191,+1100,-0.191,+1100,-0.191,+1000,-0.258,+1000,-0.258,,0.00,,0.00
"Young, Carson",150,+1364,+900,-0.317,+1000,-0.249,+1000,-0.249,,0.00,+800,-0.385,+900,-0.317,+800,-0.385,+1100,-0.181,+800,-0.385,+700,-0.454,,0.00,,0.00
