player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Kleen, Algot",150,+46054,+17500,-0.619,+17000,-0.630,+15000,-0.673,,0.00,+17500,-0.619,+15000,-0.673,+15000,-0.673,+17500,-0.619,+15000,-0.673,+17500,-0.619,,0.00,,0.00
"Sordet, Clement",150,+46412,+30000,-0.353,+35000,-0.245,+25000,-0.460,,0.00,+35000,-0.245,+30000,-0.353,+25000,-0.460,,0.00,+20000,-0.568,+30000,-0.353,,0.00,,0.00
"Colsaerts, Nicolas",150,+51624,+25000,-0.515,+30000,-0.418,+25000,-0.515,,0.00,+30000,-0.418,+25000,-0.515,+25000,-0.515,,0.00,+15000,-0.708,+22500,-0.563,,0.00,,0.00
"Senior, Jack",150,+51624,+22500,-0.563,+27000,-0.476,+20000,-0.611,,0.00,+27500,-0.466,+20000,-0.611,+20000,-0.611,,0.00,+20000,-0.611,+20000,-0.611,,0.00,,0.00
"Girrbach, Joel",150,+52997,+35000,-0.339,+40000,-0.245,+30000,-0.433,,0.00,+40000,-0.245,+30000,-0.433,+30000,-0.433,,0.00,+35000,-0.339,+35000,-0.339,,0.00,,0.00
"Pulkkanen, Tapio",150,+54445,+12500,-0.769,+22000,-0.595,+20000,-0.632,,0.00,+22500,-0.586,+15000,-0.723,+20000,-0.632,+17500,-0.677,+15000,-0.723,+15000,-0.723,,0.00,+22508,-0.586
"Boneta, Albert",150,+54946,+25000,-0.544,+35000,-0.362,+30000,-0.453,,0.00,+35000,-0.362,+25000,-0.544,+25000,-0.544,,0.00,+35000,-0.362,+30000,-0.453,,0.00,,0.00
"Baldwin, Matthew",150,+61124,+16000,-0.737,+27000,-0.557,+20000,-0.672,,0.00,+27500,-0.549,+15000,-0.753,+15000,-0.753,,0.00,+15000,-0.753,+17500,-0.713,,0.00,+23252,-0.619
"Besseling, Wil",150,+62400,+15000,-0.758,+17000,-0.726,+15000,-0.758,,0.00,+17500,-0.718,+12500,-0.798,+15000,-0.758,+15000,-0.758,+15000,-0.758,+17500,-0.718,,0.00,+23491,-0.623
"Germishuys, Deon",150,+63730,+45000,-0.293,+50000,-0.215,+40000,-0.372,,0.00,+50000,-0.215,+40000,-0.372,+30000,-0.528,,0.00,+20000,-0.685,+35000,-0.450,,0.00,,0.00
"Van Meijel, Lars",150,+71329,+30000,-0.579,+30000,-0.579,+25000,-0.649,,0.00,+30000,-0.579,+25000,-0.649,+25000,-0.649,,0.00,+35000,-0.509,+30000,-0.579,,0.00,,0.00
"Ahlawat, Veer",150,+72189,+35000,-0.514,+40000,-0.445,+35000,-0.514,,0.00,+40000,-0.445,+30000,-0.584,+30000,-0.584,,0.00,+25000,-0.653,+30000,-0.584,,0.00,,0.00
"Moscatel, Joel",150,+73974,+35000,-0.526,+40000,-0.459,+30000,-0.594,,0.00,+40000,-0.459,+25000,-0.661,+35000,-0.526,,0.00,+35000,-0.526,+30000,-0.594,,0.00,,0.00
"Gale, Daniel",150,+74900,+30000,-0.599,+40000,-0.465,+35000,-0.532,,0.00,+40000,-0.465,+30000,-0.599,+30000,-0.599,,0.00,+35000,-0.532,+35000,-0.532,,0.00,,0.00
"Erickson, Dan",150,+76823,+35000,-0.544,+40000,-0.479,+35000,-0.544,,0.00,+40000,-0.479,+30000,-0.609,+40000,-0.479,,0.00,+35000,-0.544,,0.00,,0.00,,0.00
"Van Velzen, Ryan",150,+84407,+50000,-0.407,+50000,-0.407,+40000,-0.525,,0.00,+50000,-0.407,+50000,-0.407,+50000,-0.407,,0.00,+25000,-0.703,+50000,-0.407,,0.00,,0.00
"Cabrera Bello, Rafa",150,+84407,+17500,-0.792,+35000,-0.585,+30000,-0.644,,0.00,+35000,-0.585,+15000,-0.821,+20000,-0.762,,0.00,+15000,-0.821,+17500,-0.792,,0.00,,0.00
"De Bruyn, Jannik",150,+88135,+30000,-0.659,+40000,-0.546,+35000,-0.602,,0.00,+40000,-0.546,+30000,-0.659,+35000,-0.602,,0.00,+25000,-0.716,+35000,-0.602,,0.00,,0.00
"Brown, Hamish",150,+98261,+25000,-0.745,+35000,-0.643,+25000,-0.745,,0.00,+35000,-0.643,+25000,-0.745,+35000,-0.643,,0.00,+35000,-0.643,+30000,-0.694,,0.00,,0.00
"Ko, Jeong Weon",150,+101595,+40000,-0.606,+60000,-0.409,+40000,-0.606,,0.00,+50000,-0.507,+40000,-0.606,+40000,-0.606,,0.00,+35000,-0.655,+35000,-0.655,,0.00,,0.00
"Jin, Zihao",150,+101595,+40000,-0.606,+50000,-0.507,+40000,-0.606,,0.00,+50000,-0.507,+40000,-0.606,+40000,-0.606,,0.00,+35000,-0.655,+50000,-0.507,,0.00,,0.00
"Shaun, Corey",150,+107043,+50000,-0.532,+60000,-0.439,+40000,-0.626,,0.00,+50000,-0.532,+40000,-0.626,+50000,-0.532,,0.00,+35000,-0.672,+50000,-0.532,,0.00,,0.00
"Lindberg, Mikael",150,+108991,+35000,-0.678,+50000,-0.541,+40000,-0.632,,0.00,+50000,-0.541,+30000,-0.724,+35000,-0.678,,0.00,+35000,-0.678,+30000,-0.724,,0.00,,0.00
"Naidoo, Dylan",150,+117547,+60000,-0.489,+60000,-0.489,+40000,-0.659,,0.00,+50000,-0.574,+50000,-0.574,+50000,-0.574,,0.00,+50000,-0.574,+75000,-0.362,,0.00,,0.00
"Huizing, Daan",150,+119900,+25000,-0.791,+40000,-0.666,+30000,-0.749,,0.00,+40000,-0.666,+25000,-0.791,+25000,-0.791,,0.00,+20000,-0.833,+20000,-0.833,,0.00,+24045,-0.799
"Whitnell, Dale",150,+130335,+75000,-0.424,+60000,-0.539,+50000,-0.616,,0.00,+50000,-0.616,+50000,-0.616,+50000,-0.616,,0.00,+35000,-0.731,+50000,-0.616,,0.00,,0.00
"Garcia-Heredia, Alfredo",150,+133233,+35000,-0.737,+50000,-0.624,+35000,-0.737,,0.00,+50000,-0.624,+30000,-0.774,+30000,-0.774,,0.00,+20000,-0.849,+30000,-0.774,,0.00,,0.00
"Akesson, Bjorn",150,+146241,+100000,-0.316,+100000,-0.316,+70000,-0.521,,0.00,+100000,-0.316,+50000,-0.658,+75000,-0.487,,0.00,+50000,-0.658,+75000,-0.487,,0.00,,0.00
"Lombard, Zander",150,+149900,+35000,-0.766,+40000,-0.733,+30000,-0.799,,0.00,+40000,-0.733,+30000,-0.799,+35000,-0.766,,0.00,+35000,-0.766,+30000,-0.799,,0.00,,0.00
"Sterne, Richard",150,+157795,+50000,-0.683,+60000,-0.619,+40000,-0.746,,0.00,+50000,-0.683,+40000,-0.746,+50000,-0.683,,0.00,+35000,-0.778,+50000,-0.683,,0.00,,0.00
"Bjerregaard, Lucas",150,+157795,+22500,-0.857,+30000,-0.809,+25000,-0.841,,0.00,+30000,-0.809,+15000,-0.904,+20000,-0.873,,0.00,+20000,-0.873,+22500,-0.857,,0.00,,0.00
"Van Der Vight, Lars",150,+171329,+20000,-0.883,+20000,-0.883,+17000,-0.900,,0.00,+20000,-0.883,+15000,-0.912,+17500,-0.897,+20000,-0.883,+15000,-0.912,+15000,-0.912,,0.00,,0.00
"Fisher, Ross",150,+171329,+45000,-0.737,+60000,-0.649,+50000,-0.708,,0.00,+50000,-0.708,+40000,-0.766,+50000,-0.708,,0.00,+35000,-0.795,+30000,-0.824,,0.00,,0.00
"Wood, Chris",150,+176371,+50000,-0.716,+60000,-0.659,+50000,-0.716,,0.00,+50000,-0.716,+50000,-0.716,+40000,-0.773,,0.00,+25000,-0.858,+35000,-0.801,,0.00,,0.00
"List, Danny",150,+187400,+45000,-0.759,+50000,-0.733,+40000,-0.786,,0.00,+50000,-0.733,+30000,-0.839,+40000,-0.786,,0.00,+25000,-0.866,+22500,-0.879,,0.00,,0.00
"Tetak, Tadeáš",150,Inf,+60000,-0.720,+75000,-0.650,+60000,-0.720,,0.00,+75000,-0.650,+50000,-0.766,+60000,-0.720,,0.00,+50000,-0.766,+50000,-0.766,,0.00,,0.00
"Amat, Bastien",150,Inf,+150000,-0.350,+100000,-0.566,+100000,-0.566,,0.00,Inf,-0.133,+100000,-0.566,+100000,-0.566,,0.00,+50000,-0.783,+150000,-0.350,,0.00,,0.00
"Walker, Jimmy",150,Inf,+50000,-0.791,+60000,-0.750,+40000,-0.833,,0.00,+50000,-0.791,+40000,-0.833,+50000,-0.791,,0.00,+35000,-0.854,+35000,-0.854,,0.00,,0.00
"Donaldson, Jamie",150,Inf,+75000,-0.725,+100000,-0.633,+70000,-0.743,,0.00,+100000,-0.633,+50000,-0.816,+75000,-0.725,,0.00,+50000,-0.816,+50000,-0.816,,0.00,,0.00
"Brun, Julien",150,Inf,+40000,-0.853,+50000,-0.816,+40000,-0.853,,0.00,+50000,-0.816,+40000,-0.853,+40000,-0.853,,0.00,+35000,-0.871,+35000,-0.871,,0.00,,0.00
"Harding, Justin",150,Inf,+50000,-0.825,+60000,-0.790,+40000,-0.860,,0.00,+50000,-0.825,+40000,-0.860,+50000,-0.825,,0.00,+35000,-0.877,+35000,-0.877,,0.00,,0.00
"Schwab, Matthias",150,Inf,+100000,-0.650,+100000,-0.650,+100000,-0.650,,0.00,Inf,-0.300,+50000,-0.825,+100000,-0.650,,0.00,+35000,-0.877,+75000,-0.737,,0.00,,0.00
"Bekirian, Jean",150,Inf,+100000,-0.666,+100000,-0.666,+100000,-0.666,,0.00,+150000,-0.500,+75000,-0.750,+100000,-0.666,,0.00,+50000,-0.833,+100000,-0.666,,0.00,,0.00
"Pineau, Pierre",150,Inf,+75000,-0.762,+75000,-0.762,+60000,-0.810,,0.00,+75000,-0.762,+50000,-0.841,+50000,-0.841,,0.00,+50000,-0.841,+75000,-0.762,,0.00,,0.00
"Van Veen, Vince",150,Inf,+60000,-0.810,+100000,-0.683,+100000,-0.683,,0.00,+150000,-0.525,+50000,-0.841,+60000,-0.810,,0.00,+50000,-0.841,+75000,-0.762,,0.00,,0.00
"Frances, Alexander George",150,Inf,+75000,-0.787,+100000,-0.716,+100000,-0.716,,0.00,+150000,-0.575,+50000,-0.858,+60000,-0.830,,0.00,+50000,-0.858,+75000,-0.787,,0.00,,0.00
"Knappe, Alexander",150,Inf,+100000,-0.733,+100000,-0.733,+100000,-0.733,,0.00,+100000,-0.733,+75000,-0.800,+100000,-0.733,,0.00,+50000,-0.866,+100000,-0.733,,0.00,,0.00
"Follet-Smith, Benjamin",150,Inf,+100000,-0.750,+100000,-0.750,+70000,-0.825,,0.00,+100000,-0.750,+75000,-0.812,+75000,-0.812,,0.00,+50000,-0.875,+100000,-0.750,,0.00,,0.00
"De Vries, Wouter",70,Inf,,0.00,+100000,-0.800,+150000,-0.700,,0.00,Inf,-0.500,+100000,-0.800,,0.00,,0.00,+100000,-0.800,+150000,-0.700,,0.00,,0.00
"Strydom, Ockie",150,Inf,+125000,-0.875,+100000,-0.900,+100000,-0.900,,0.00,+150000,-0.850,+75000,-0.925,+75000,-0.925,,0.00,+50000,-0.950,+100000,-0.900,,0.00,,0.00
"Fdez-Castano, Gonzalo",150,Inf,Inf,-0.800,+100000,-0.900,+150000,-0.850,,0.00,Inf,-0.800,+100000,-0.900,+75000,-0.925,,0.00,,0.00,+100000,-0.900,,0.00,,0.00
"Reuter, Benjamin",150,Inf,+40000,-0.980,+35000,-0.982,+30000,-0.985,,0.00,+35000,-0.982,+25000,-0.987,+30000,-0.985,,0.00,+25000,-0.987,+22500,-0.989,,0.00,,0.00
"Porsius, Davey",150,Inf,Inf,-0.950,+100000,-0.983,Inf,-0.958,,0.00,Inf,-0.958,+100000,-0.983,+100000,-0.983,,0.00,+100000,-0.983,+150000,-0.975,,0.00,,0.00
"Lafeber, Guus",16,Inf,Inf,-0.950,,0.00,Inf,-0.967,,0.00,,0.00,+100000,-0.983,+100000,-0.983,,0.00,+100000,-0.983,+150000,-0.975,,0.00,,0.00
"Verdonk, Aydan",150,,Inf,-1.300,+100000,-1.100,Inf,-1.250,,0.00,Inf,-1.250,+100000,-1.100,+100000,-1.100,,0.00,+100000,-1.100,+150000,-1.150,,0.00,,0.00
"Kouwenaar, Koen",150,,Inf,-1.300,+100000,-1.100,Inf,-1.250,,0.00,Inf,-1.500,+100000,-1.100,+100000,-1.100,,0.00,+100000,-1.100,+100000,-1.100,,0.00,,0.00
"Trainer, Martin",150,,Inf,-1.250,+100000,-1.100,Inf,-1.250,,0.00,Inf,-1.250,+100000,-1.100,Inf,-1.250,,0.00,+100000,-1.100,+150000,-1.150,,0.00,,0.00
"Woltering, Scott",86,,Inf,-1.200,+100000,-1.100,Inf,-1.200,,0.00,Inf,-1.250,+100000,-1.100,+100000,-1.100,,0.00,+50000,-1.050,+100000,-1.100,,0.00,,0.00
"Driessen, Bjorn",79,,+100000,-1.100,+25000,-1.025,+20000,-1.020,,0.00,+25000,-1.025,+20000,-1.020,+40000,-1.040,,0.00,+25000,-1.025,+22500,-1.023,,0.00,,0.00
"Ruiter, Nevill",124,,+60000,-1.060,+60000,-1.060,+50000,-1.050,,0.00,+50000,-1.050,+40000,-1.040,+40000,-1.040,,0.00,+25000,-1.025,+35000,-1.035,,0.00,,0.00
