name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Hadwin, Adam","Lower, Justin",void,72-hole match,-129,-101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,+100,null,null,null,null,null,null,null,-107,+107,null
"Higgs, Harry","Meissner, Mac",void,72-hole match,+137,-173,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+135,-163,null,null,null,null,null,null,null,+122,-122,null
"Hardy, Nick","Gordon, Will",void,72-hole match,-116,-114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,+106,-106,null
"Noh, S.Y.","Wu, Dylan",void,72-hole match,-104,-126,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-129,null,null,null,null,null,null,null,+137,-137,null
"Martin, Ben","Silverman, Ben",void,72-hole match,-115,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,-103,+103,null
"Montgomery, Taylor","Ding, Wenyi",void,72-hole match,+103,-133,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,+113,-113,null
"Cantero Gutierrez, Ivan","Robinson-Thompson, Brandon",void,72-hole match,-114,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+105,-105,null
"Montgomery, Taylor","Suber, Jackson",void,72-hole match,null,null,null,+112,-139,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,-115,null
"Silverman, Ben","Robinson-Thompson, Brandon",void,72-hole match,null,null,null,+114,-142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+103,-103,null
"Kim, S.H.","Cummins, Quade",void,72-hole match,null,null,null,-113,-109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+111,-111,null
