tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2022,TPC Deere Run,1,1,4,421,4.03,0.03,0,22,108,26,0
2022,TPC Deere Run,1,2,5,563,4.67,-0.33,5,57,80,13,1
2022,TPC Deere Run,1,3,3,192,3.1,0.1,0,16,111,26,3
2022,TPC Deere Run,1,4,4,435,3.98,-0.02,0,33,98,20,5
2022,TPC Deere Run,1,5,4,421,4,0,0,26,108,18,4
2022,TPC Deere Run,1,6,4,373,3.93,-0.07,0,35,99,20,2
2022,TPC Deere Run,1,7,3,210,3.08,0.08,0,23,100,31,2
2022,TPC Deere Run,1,8,4,441,3.88,-0.12,0,39,97,20,0
2022,TPC Deere Run,1,9,4,508,4.28,0.28,0,13,90,50,3
2022,TPC Deere Run,1,10,5,598,4.97,-0.03,2,27,103,21,3
2022,TPC Deere Run,1,11,4,425,4.07,0.07,0,20,113,17,6
2022,TPC Deere Run,1,12,3,195,2.97,-0.03,0,30,102,22,2
2022,TPC Deere Run,1,13,4,402,3.87,-0.13,0,43,91,22,0
2022,TPC Deere Run,1,14,4,368,4.06,0.06,0,29,95,28,4
2022,TPC Deere Run,1,15,4,465,4.26,0.26,0,14,94,43,5
2022,TPC Deere Run,1,16,3,165,3.26,0.26,0,15,91,45,5
2022,TPC Deere Run,1,17,5,555,4.56,-0.44,5,72,66,12,1
2022,TPC Deere Run,1,18,4,462,4.33,0.33,0,16,87,43,10
2022,TPC Deere Run,2,1,4,405,3.7,-0.3,0,56,86,10,0
2022,TPC Deere Run,2,2,5,557,4.51,-0.49,4,78,59,10,1
2022,TPC Deere Run,2,3,3,131,2.85,-0.15,1,36,101,13,1
2022,TPC Deere Run,2,4,4,465,3.88,-0.12,0,38,96,16,2
2022,TPC Deere Run,2,5,4,429,4.04,0.04,0,27,96,26,3
2022,TPC Deere Run,2,6,4,354,3.82,-0.18,0,42,96,13,1
2022,TPC Deere Run,2,7,3,227,3.17,0.17,0,13,102,35,2
2022,TPC Deere Run,2,8,4,435,4.05,0.05,0,21,104,26,1
2022,TPC Deere Run,2,9,4,513,4.18,0.18,0,14,100,35,3
2022,TPC Deere Run,2,10,5,580,4.68,-0.32,1,58,83,9,1
2022,TPC Deere Run,2,11,4,413,3.92,-0.08,0,36,93,22,1
2022,TPC Deere Run,2,12,3,222,3.1,0.1,0,15,112,20,5
2022,TPC Deere Run,2,13,4,421,3.93,-0.07,0,29,105,17,1
2022,TPC Deere Run,2,14,4,355,3.65,-0.35,3,62,72,15,0
2022,TPC Deere Run,2,15,4,488,4.08,0.08,0,17,108,25,2
2022,TPC Deere Run,2,16,3,145,2.69,-0.31,0,54,92,5,1
2022,TPC Deere Run,2,17,5,557,4.76,-0.24,1,59,69,21,2
2022,TPC Deere Run,2,18,4,448,4.11,0.11,0,27,89,28,8
2022,TPC Deere Run,3,1,4,428,3.8,-0.2,0,18,47,4,0
2022,TPC Deere Run,3,2,5,544,4.35,-0.65,9,36,15,9,0
2022,TPC Deere Run,3,3,3,184,3.01,0.01,0,7,54,8,0
2022,TPC Deere Run,3,4,4,447,3.81,-0.19,0,19,44,6,0
2022,TPC Deere Run,3,5,4,430,3.83,-0.17,0,20,41,8,0
2022,TPC Deere Run,3,6,4,367,3.81,-0.19,0,20,43,5,1
2022,TPC Deere Run,3,7,3,233,3.25,0.25,0,3,47,18,1
2022,TPC Deere Run,3,8,4,416,3.8,-0.2,0,21,42,5,1
2022,TPC Deere Run,3,9,4,515,4.1,0.1,0,7,48,14,0
2022,TPC Deere Run,3,10,5,603,4.81,-0.19,1,20,40,7,1
2022,TPC Deere Run,3,11,4,434,4.01,0.01,0,11,48,8,2
2022,TPC Deere Run,3,12,3,195,3.03,0.03,0,10,49,9,1
2022,TPC Deere Run,3,13,4,407,3.94,-0.06,0,9,55,5,0
2022,TPC Deere Run,3,14,4,316,3.54,-0.46,0,38,25,6,0
2022,TPC Deere Run,3,15,4,464,3.94,-0.06,0,16,41,12,0
2022,TPC Deere Run,3,16,3,166,3.06,0.06,0,8,51,8,2
2022,TPC Deere Run,3,17,5,537,4.41,-0.59,9,24,35,1,0
2022,TPC Deere Run,3,18,4,458,4.12,0.12,0,13,38,15,3
2022,TPC Deere Run,4,1,4,426,3.91,-0.09,0,14,47,8,0
2022,TPC Deere Run,4,2,5,571,4.45,-0.55,5,32,27,5,0
2022,TPC Deere Run,4,3,3,197,3.09,0.09,0,11,42,15,1
2022,TPC Deere Run,4,4,4,425,3.96,-0.04,0,13,47,8,1
