name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Katsuragawa, Yuto","Hill, Calum",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,-110,null,null,null,null,null,null,null,-114,+114,null
"Crocker, Sean","Fitzpatrick, Alex",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-115,null,null,null,null,null,null,null,+111,-111,null
"Zanotti, Fabrizio","Frittelli, Dylan",void,r2 match-up,null,null,null,-144,+118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-131,+131,null
"Kieffer, Maximilian","Ravetto, David",void,r2 match-up,null,null,null,-112,-108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Syme, Connor","Hidalgo, Angel",void,r2 match-up,null,null,null,-118,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,+103,null
"Sullivan, Andy","Mansell, Richard",void,r2 match-up,null,null,null,-104,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+103,-103,null
"Reitan, Kristoffer","Ding, Wenyi",void,r2 match-up,null,null,null,-112,-108,null,-120,-105,null,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Guerrier, Julien","Ferguson, Ewen",void,r2 match-up,null,null,null,+109,-132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+121,-121,null
"Armitage, Marcus","Katsuragawa, Yuto",void,r2 match-up,null,null,null,-111,-109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Laporta, Francesco","Schaper, Jayden",void,r2 match-up,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-107,+107,null
"Scrivener, Jason","Gouveia, Ricardo",void,r2 match-up,null,null,null,-118,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Ramsay, Richie","Winther, Jeff",void,r2 match-up,null,null,null,-112,-108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Guerrier, Julien","Sullivan, Andy",void,r2 match-up,-110,-120,null,null,null,null,-115,-110,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Larrazabal, Pablo","Southgate, Matthew",void,r2 match-up,null,null,null,null,null,null,-115,-110,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Parry, John","Schaper, Jayden",void,r2 match-up,null,null,null,null,null,null,-110,-115,null,null,null,null,-110,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+125,-125,null
"Luiten, Joost","Ferguson, Ewen",void,r2 match-up,null,null,null,null,null,null,-115,-110,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,+110,null
"Kinhult, Marcus","Del Rey, Alejandro",void,r2 match-up,null,null,null,null,null,null,-110,-115,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,+103,null
"Fitzpatrick, Alex","Olesen, Jacob Skov",void,r2 match-up,null,null,null,null,null,null,-115,-110,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-107,+107,null
"Pavan, Andrea","Elvira Mijares, Ignacio",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-152,+114,null,-132,+132,null
"Kinhult, Marcus","Neergaard-Petersen, Rasmus",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+128,-175,null,+157,-157,null
"Del Rey, Alejandro","Bairstow, Sam",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+110,-148,null,+115,-115,null
"Reitan, Kristoffer","Mansell, Richard",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-129,-105,null,-108,+108,null
"Luiten, Joost","Migliozzi, Guido",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-175,+128,null,-163,+163,null
"Ferguson, Ewen","Robinson-Thompson, Brandon",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-186,+140,null,-171,+171,null
"Guerrier, Julien","Otaegui, Adrian",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-148,+110,null,-126,+126,null
"Kimsey, Nathan","Schaper, Jayden",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+128,-175,null,+144,-144,null
"Stone, Brandon","Clements, Todd",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-139,+106,null,-123,+123,null
"Ramsay, Richie","Laporta, Francesco",void,r2 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+124,-167,null,+137,-137,null
"Wiesberger, Bernd","Pavan, Andrea",void,r2 match-up,+104,-134,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+123,-123,null
"Zanotti, Fabrizio","Paul, Yannik",void,r2 match-up,-137,+107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-132,+132,null
"Ravetto, David","Kobori, Kazuma",void,r2 match-up,-127,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-121,+121,null
"Otaegui, Adrian","Kimsey, Nathan",void,r2 match-up,-113,-117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+103,-103,null
"Luiten, Joost","Neergaard-Petersen, Rasmus",void,r2 match-up,-117,-113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+103,-103,null
"Reitan, Kristoffer","Ferguson, Ewen",void,r2 match-up,-120,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+107,-107,null
"Ding, Wenyi","Bairstow, Sam",void,r2 match-up,-129,-101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,+114,null
"Parry, John","Soderberg, Sebastian",void,r2 match-up,-118,-112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Stone, Brandon","Fitzpatrick, Alex",void,r2 match-up,-138,+108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-118,+118,null
"Migliozzi, Guido","Mansell, Richard",void,r2 match-up,+110,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+130,-130,null
"Crocker, Sean","Olesen, Jacob Skov",void,r2 match-up,+102,-132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-105,null
"Lindell, Oliver","Wu, Brandon",void,r2 match-up,-153,+122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-143,+143,null
"Scrivener, Jason","Robinson-Thompson, Brandon",void,r2 match-up,-152,+121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-130,+130,null
