player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Reed, Patrick",150,+110,-110,-0.090,-140,-0.183,-140,-0.183,,0.00,-141,-0.185,-137,-0.175,-170,-0.243,-130,-0.156,-119,-0.123,-137,-0.175,,0.00,,0.00
"Neergaard-Petersen, Rasmus",150,+135,+115,-0.085,-105,-0.169,-105,-0.169,,0.00,-105,-0.170,+100,-0.149,-125,-0.234,-105,-0.170,+138,0.013,+105,-0.128,,0.00,,0.00
"Puig, David",150,+140,+100,-0.166,+115,-0.104,+115,-0.104,,0.00,-105,-0.187,+110,-0.125,-135,-0.274,+100,-0.166,+138,-0.008,+110,-0.125,,0.00,,0.00
"Smith, Jordan",150,+155,+150,-0.020,+135,-0.078,+135,-0.078,,0.00,+135,-0.078,+130,-0.098,+115,-0.157,+110,-0.176,+138,-0.067,+125,-0.118,,0.00,,0.00
"Penge, Marco",150,+202,+150,-0.171,+175,-0.088,+175,-0.088,,0.00,+175,-0.088,+175,-0.088,+115,-0.287,+115,-0.287,+163,-0.128,+137,-0.214,,0.00,,0.00
"Chacarra, Eugenio",150,+216,+163,-0.167,+180,-0.113,+180,-0.113,,0.00,+180,-0.113,+175,-0.129,+125,-0.287,+135,-0.256,+200,-0.050,+150,-0.208,,0.00,,0.00
"Schmid, Matti",150,+217,+150,-0.212,+180,-0.117,+180,-0.117,,0.00,+180,-0.117,+162,-0.174,+115,-0.322,+130,-0.275,+163,-0.171,+150,-0.212,,0.00,,0.00
"Li, Haotong",150,+249,+163,-0.247,+150,-0.284,+150,-0.284,,0.00,+150,-0.284,+150,-0.284,+125,-0.355,+150,-0.284,+163,-0.247,+160,-0.255,,0.00,,0.00
"Ferguson, Ewen",150,+216,+210,-0.018,+200,-0.050,+200,-0.050,,0.00,+200,-0.050,+200,-0.050,+160,-0.177,+150,-0.208,+225,0.029,+200,-0.050,,0.00,,0.00
"Schaper, Jayden",150,+220,+200,-0.062,+175,-0.141,+175,-0.141,,0.00,+175,-0.141,+175,-0.141,+125,-0.297,+125,-0.297,+163,-0.178,+200,-0.062,,0.00,,0.00
"Laporta, Francesco",150,+240,+210,-0.088,+200,-0.117,+200,-0.117,,0.00,+200,-0.117,+200,-0.117,+175,-0.191,+160,-0.235,+250,0.030,+210,-0.088,,0.00,,0.00
"Garcia, Sergio",150,+242,+180,-0.181,+135,-0.312,+135,-0.312,,0.00,+135,-0.312,+138,-0.304,+115,-0.371,+150,-0.269,+163,-0.231,+137,-0.307,,0.00,,0.00
"Nakajima, Keita",150,+270,+210,-0.162,+230,-0.108,+230,-0.108,,0.00,+230,-0.108,+210,-0.162,+160,-0.297,+175,-0.257,+225,-0.122,+210,-0.162,,0.00,,0.00
"Couvra, Martin",150,+270,+163,-0.289,+190,-0.217,+190,-0.217,,0.00,+190,-0.217,+175,-0.257,+115,-0.419,+165,-0.284,+163,-0.289,+160,-0.298,,0.00,,0.00
"Saddier, Adrien",150,+261,+250,-0.031,+210,-0.142,+210,-0.142,,0.00,+210,-0.142,+210,-0.142,+190,-0.197,+165,-0.266,+225,-0.100,+210,-0.142,,0.00,,0.00
"Canter, Laurie",150,+289,+200,-0.228,+190,-0.254,+190,-0.254,,0.00,+190,-0.254,+188,-0.259,+160,-0.331,+185,-0.266,+225,-0.164,+175,-0.292,,0.00,,0.00
"Schneider, Marcel",150,+284,+250,-0.088,+230,-0.140,+230,-0.140,,0.00,+230,-0.140,+225,-0.153,+190,-0.245,+175,-0.284,+250,-0.088,+225,-0.153,,0.00,,0.00
"Reitan, Kristoffer",150,+298,+200,-0.246,+230,-0.171,+230,-0.171,,0.00,+200,-0.246,+225,-0.184,+190,-0.271,+185,-0.284,+250,-0.121,+210,-0.221,,0.00,,0.00
"Luiten, Joost",150,+281,+230,-0.134,+220,-0.161,+220,-0.161,,0.00,+220,-0.161,+210,-0.187,+190,-0.239,+200,-0.213,+250,-0.082,+220,-0.161,,0.00,,0.00
"Ayora, Angel",150,+291,+250,-0.106,+240,-0.131,+240,-0.131,,0.00,+240,-0.131,+250,-0.106,+190,-0.259,+200,-0.233,+275,-0.042,+220,-0.182,,0.00,,0.00
"Von Dellingshausen, Nicolai",150,+304,+250,-0.133,+240,-0.158,+240,-0.158,,0.00,+240,-0.158,+250,-0.133,+190,-0.281,+200,-0.257,+250,-0.133,+210,-0.232,,0.00,,0.00
