tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2024,Detroit Golf Club,2,13,4,384,3.99,-0.01,0,29,100,24,1
2024,Detroit Golf Club,2,14,5,558,4.4,-0.6,4,95,47,6,2
2024,Detroit Golf Club,2,15,3,157,2.92,-0.08,0,33,103,16,2
2024,Detroit Golf Club,2,16,4,456,4.08,0.08,0,14,114,26,0
2024,Detroit Golf Club,2,17,5,579,4.4399999999999995,-0.56,6,79,64,5,0
2024,Detroit Golf Club,2,18,4,463,3.9,-0.1,0,36,100,16,2
2024,Detroit Golf Club,3,1,4,384,3.82,-0.18,0,16,55,3,0
2024,Detroit Golf Club,3,2,4,452,4.01,0.01,0,11,52,10,1
2024,Detroit Golf Club,3,3,4,401,3.93,-0.07,0,9,61,4,0
2024,Detroit Golf Club,3,4,5,634,4.69,-0.31,1,25,44,4,0
2024,Detroit Golf Club,3,5,3,160,3,0,0,11,52,11,0
2024,Detroit Golf Club,3,6,4,456,4.08,0.08,0,9,50,15,0
2024,Detroit Golf Club,3,7,5,562,4.5,-0.5,4,36,28,5,1
2024,Detroit Golf Club,3,8,4,363,3.65,-0.35,1,24,49,0,0
2024,Detroit Golf Club,3,9,3,193,2.91,-0.09,0,15,51,8,0
2024,Detroit Golf Club,3,10,4,431,3.86,-0.14,0,19,46,9,0
2024,Detroit Golf Club,3,11,3,219,3.07,0.07,0,7,55,12,0
2024,Detroit Golf Club,3,12,4,473,4,0,0,11,53,9,1
2024,Detroit Golf Club,3,13,4,393,4.03,0.03,0,10,53,10,1
2024,Detroit Golf Club,3,14,5,555,4.55,-0.45,2,34,33,5,0
2024,Detroit Golf Club,3,15,3,143,2.89,-0.11,0,16,51,6,1
2024,Detroit Golf Club,3,16,4,448,3.93,-0.07,0,12,55,7,0
2024,Detroit Golf Club,3,17,5,570,4.54,-0.46,1,33,39,1,0
2024,Detroit Golf Club,3,18,4,452,4.07,0.07,0,8,54,11,1
2024,Detroit Golf Club,4,1,4,400,3.95,-0.05,0,14,50,10,0
2024,Detroit Golf Club,4,2,4,457,4.03,0.03,0,11,52,9,2
2024,Detroit Golf Club,4,3,4,395,3.84,-0.16,0,21,45,7,1
2024,Detroit Golf Club,4,4,5,613,4.92,-0.08,0,19,43,11,1
2024,Detroit Golf Club,4,5,3,152,3.09,0.09,0,10,50,11,3
2024,Detroit Golf Club,4,6,4,474,4.19,0.19,0,4,53,16,1
2024,Detroit Golf Club,4,7,5,543,4.81,-0.19,1,20,47,4,2
2024,Detroit Golf Club,4,8,4,383,3.95,-0.05,0,13,52,9,0
2024,Detroit Golf Club,4,9,3,208,3.15,0.15,0,4,55,15,0
2024,Detroit Golf Club,4,10,4,423,4.08,0.08,0,10,53,8,3
2024,Detroit Golf Club,4,11,3,231,3.16,0.16,0,5,52,17,0
2024,Detroit Golf Club,4,12,4,489,4.04,0.04,0,7,57,10,0
2024,Detroit Golf Club,4,13,4,388,3.99,-0.01,0,15,45,14,0
2024,Detroit Golf Club,4,14,5,571,4.93,-0.07,0,19,44,9,2
2024,Detroit Golf Club,4,15,3,155,2.8,-0.2,0,17,55,2,0
2024,Detroit Golf Club,4,16,4,446,4.01,0.01,0,10,53,11,0
2024,Detroit Golf Club,4,17,5,571,4.73,-0.27,1,26,40,6,1
2024,Detroit Golf Club,4,18,4,472,4.26,0.26,0,5,47,20,2
