player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Smith, Jordan",150,+266,+250,-0.045,+240,-0.072,+240,-0.072,,0.00,+240,-0.072,+250,-0.045,+200,-0.181,+200,-0.181,+275,0.023,+240,-0.072,,0.00,,0.00
"Ferguson, Ewen",150,+322,+300,-0.053,+260,-0.148,+260,-0.148,,0.00,+250,-0.172,+275,-0.112,+200,-0.290,+250,-0.172,+275,-0.112,+250,-0.172,,0.00,,0.00
"Laporta, Francesco",150,+356,+275,-0.177,+320,-0.078,+320,-0.078,,0.00,+320,-0.078,+300,-0.122,+240,-0.254,+275,-0.177,+350,-0.012,+275,-0.177,,0.00,,0.00
"Schaper, Jayden",150,+367,+300,-0.143,+320,-0.101,+320,-0.101,,0.00,+320,-0.101,+300,-0.143,+240,-0.272,+250,-0.250,+350,-0.036,+275,-0.197,,0.00,,0.00
"Reitan, Kristoffer",150,+429,+320,-0.205,+350,-0.149,+350,-0.149,,0.00,+350,-0.149,+300,-0.243,+270,-0.300,+300,-0.243,+320,-0.205,+275,-0.290,,0.00,,0.00
"Nakajima, Keita",150,+411,+375,-0.071,+300,-0.217,+300,-0.217,,0.00,+300,-0.217,+350,-0.119,+290,-0.237,+275,-0.266,+400,-0.022,+300,-0.217,,0.00,,0.00
"Penge, Marco",150,+441,+320,-0.223,+330,-0.205,+330,-0.205,,0.00,+330,-0.205,+300,-0.260,+240,-0.371,+300,-0.260,+350,-0.168,+275,-0.307,,0.00,,0.00
"Chacarra, Eugenio",150,+422,+320,-0.195,+330,-0.176,+330,-0.176,,0.00,+330,-0.176,+333,-0.170,+290,-0.253,+300,-0.234,+400,-0.042,+300,-0.234,,0.00,,0.00
"Parry, John",150,+448,+375,-0.133,+400,-0.087,+400,-0.087,,0.00,+400,-0.087,+400,-0.087,+375,-0.133,+400,-0.087,+400,-0.087,+333,-0.209,,0.00,,0.00
"Couvra, Martin",150,+524,+320,-0.327,+400,-0.199,+400,-0.199,,0.00,+350,-0.279,+350,-0.279,+290,-0.375,+350,-0.279,+375,-0.239,+275,-0.399,,0.00,,0.00
"Ayora, Angel",150,+520,+375,-0.234,+400,-0.193,+400,-0.193,,0.00,+400,-0.193,+400,-0.193,+375,-0.234,+400,-0.193,+500,-0.032,+333,-0.301,,0.00,,0.00
"Lindell, Oliver",150,+563,+500,-0.095,+500,-0.095,+500,-0.095,,0.00,+550,-0.019,+500,-0.095,+450,-0.170,+500,-0.095,+450,-0.170,+450,-0.170,,0.00,,0.00
"Ding, Wenyi",150,+567,+550,-0.025,+450,-0.175,+450,-0.175,,0.00,+450,-0.175,+550,-0.025,+450,-0.175,+500,-0.100,+550,-0.025,+500,-0.100,,0.00,,0.00
"Lacroix, Frederic",150,+610,+550,-0.084,+450,-0.225,+450,-0.225,,0.00,+400,-0.296,+500,-0.155,+450,-0.225,+500,-0.155,+550,-0.084,+450,-0.225,,0.00,,0.00
"Von Dellingshausen, Nicolai",150,+590,+550,-0.058,+550,-0.058,+550,-0.058,,0.00,+550,-0.058,+500,-0.131,+375,-0.312,+500,-0.131,+500,-0.131,+400,-0.276,,0.00,,0.00
