player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Neergaard-Petersen, Rasmus",150,+411,+425,0.027,+400,-0.021,+400,-0.021,,0.00,+400,-0.021,+400,-0.021,+350,-0.119,+350,-0.119,+400,-0.021,+350,-0.119,,0.00,,0.00
"Li, Haotong",150,+606,+550,-0.079,+450,-0.221,+450,-0.221,,0.00,+450,-0.221,+500,-0.150,+475,-0.185,+450,-0.221,+600,-0.008,+450,-0.221,,0.00,,0.00
"Luiten, Joost",150,+592,+550,-0.061,+600,0.012,+600,0.012,,0.00,+600,0.012,+550,-0.061,+475,-0.169,+450,-0.205,+500,-0.133,+450,-0.205,,0.00,,0.00
"Nakajima, Keita",150,+634,+650,0.022,+600,-0.046,+600,-0.046,,0.00,+600,-0.046,+600,-0.046,+500,-0.183,+500,-0.183,+600,-0.046,+550,-0.114,,0.00,,0.00
"Ferguson, Ewen",150,+790,+750,-0.044,+750,-0.044,+750,-0.044,,0.00,+750,-0.044,+700,-0.101,+600,-0.213,+500,-0.326,+650,-0.157,+600,-0.213,,0.00,,0.00
"Chacarra, Eugenio",150,+836,+750,-0.092,+700,-0.146,+700,-0.146,,0.00,+700,-0.146,+800,-0.039,+600,-0.252,+550,-0.306,+800,-0.039,+600,-0.252,,0.00,,0.00
"Canter, Laurie",150,+887,+750,-0.139,+650,-0.240,+650,-0.240,,0.00,+650,-0.240,+650,-0.240,+600,-0.291,+550,-0.342,+700,-0.190,+550,-0.342,,0.00,,0.00
"Stone, Brandon",150,+935,+1100,0.160,+850,-0.082,+850,-0.082,,0.00,+850,-0.082,+850,-0.082,+700,-0.227,+800,-0.130,+750,-0.179,+800,-0.130,,0.00,,0.00
"Bairstow, Sam",150,+984,+650,-0.308,+850,-0.123,+850,-0.123,,0.00,+850,-0.123,+700,-0.262,+500,-0.446,+650,-0.308,+700,-0.262,+550,-0.400,,0.00,,0.00
"Reitan, Kristoffer",150,+1000,+750,-0.228,+800,-0.182,+800,-0.182,,0.00,+800,-0.182,+750,-0.228,+600,-0.364,+700,-0.273,+750,-0.228,+650,-0.318,,0.00,,0.00
"Schaper, Jayden",150,+970,+1000,0.028,+850,-0.112,+850,-0.112,,0.00,+850,-0.112,+850,-0.112,+700,-0.252,+800,-0.159,+750,-0.205,+700,-0.252,,0.00,,0.00
"Laporta, Francesco",150,+947,+1100,0.146,+850,-0.093,+850,-0.093,,0.00,+850,-0.093,+900,-0.045,+900,-0.045,+800,-0.140,+900,-0.045,+900,-0.045,,0.00,,0.00
"Schneider, Marcel",150,+1035,+1000,-0.031,+900,-0.119,+900,-0.119,,0.00,+900,-0.119,+900,-0.119,+700,-0.295,+700,-0.295,+750,-0.251,+700,-0.295,,0.00,,0.00
"Ding, Wenyi",150,+1093,+1200,0.090,+1100,0.006,+1100,0.006,,0.00,+1100,0.006,+1100,0.006,+1100,0.006,+900,-0.162,+1100,0.006,+1100,0.006,,0.00,,0.00
"Pavan, Andrea",150,+1276,+1200,-0.055,+1200,-0.055,+1200,-0.055,,0.00,+1200,-0.055,+1100,-0.128,+1100,-0.128,+900,-0.273,+1100,-0.128,+1100,-0.128,,0.00,,0.00
"Ayora, Angel",150,+1304,+1200,-0.074,+1200,-0.074,+1200,-0.074,,0.00,+1200,-0.074,+1200,-0.074,+1100,-0.145,+1200,-0.074,+1200,-0.074,+1100,-0.145,,0.00,,0.00
"Mansell, Richard",150,+1282,+1100,-0.132,+850,-0.313,+850,-0.313,,0.00,+850,-0.313,+1100,-0.132,+900,-0.277,+1100,-0.132,+1100,-0.132,+1000,-0.204,,0.00,,0.00
"Veerman, Johannes",150,+1435,+1100,-0.218,+1100,-0.218,+1100,-0.218,,0.00,+1100,-0.218,+1100,-0.218,+900,-0.349,+1200,-0.153,+1100,-0.218,+900,-0.349,,0.00,,0.00
"Hillier, Daniel",150,+1364,+1200,-0.112,+1100,-0.180,+1100,-0.180,,0.00,+1100,-0.180,+1100,-0.180,+1000,-0.249,+900,-0.317,+1100,-0.180,+1000,-0.249,,0.00,,0.00
