dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
18417,0.04998333333333333,0.8659666666666667,1,scottie scheffler,2.57,-0.0304615384615383,0.0007692307692307,0,2.75951859909724,0.5095182270044775,0.6633402791421539,0.7477934537453289,0.3723143602693621,0.14506666666666668
12294,0.02575,0.7768166666666667,0,tommy fleetwood,1.768,0.0267692307692308,-0.0469230769230769,0,2.73330752247052,0.3060393998131498,0.4628907538757532,0.5726665298359064,0.18904922919672879,0.050666666666666665
10091,0.0244,0.7446166666666667,0,rory mcilroy,1.605,0.0147692307692308,-0.0269230769230769,0,2.80790350299405,0.26902975316350264,0.41952804195804233,0.5258319281725893,0.16227907828282795,0.04373333333333333
23323,0.02025,0.7392166666666666,1,robert macintyre,1.527,-0.0304615384615383,0.0007692307692307,0,2.74544199066421,0.2447202101602091,0.3965819108669108,0.5075961225348723,0.14185789201539178,0.034083333333333334
19895,0.017666666666666667,0.6981,0,xander schauffele,1.29,0.0147692307692308,-0.0269230769230769,0,2.78472087017508,0.20477818204943235,0.3434107890257894,0.449264224737681,0.11648629148629139,0.02695
22085,0.015416666666666667,0.6851833333333334,1,collin morikawa,1.242,-0.0424615384615383,0.0107692307692307,0,2.78423968162516,0.19196120490620508,0.32596150039775007,0.430930881456506,0.1086139357864356,0.024533333333333334
18841,0.015483333333333333,0.6700833333333334,0,viktor hovland,1.135,0.0147692307692308,-0.0269230769230769,0,2.79769759156791,0.17932612850112908,0.30711794811669835,0.4073852317630617,0.09920080086580076,0.0227
14139,0.015983333333333332,0.66285,1,justin thomas,1.114,-0.0184615384615383,-0.0092307692307692,0,2.86017670066327,0.17399372631997645,0.29941189745439745,0.4005244496979058,0.09713404761904765,0.0224
17646,0.0159,0.6738166666666666,0,matt fitzpatrick,1.147,-0.0092307692307691,0.0190769230769231,0,2.80053626970862,0.18078655779405797,0.3101220330132831,0.4116983731546228,0.1014018722943722,0.021766666666666667
23950,0.013883333333333333,0.6609666666666667,1,ludvig aberg,1.075,-0.0424615384615383,0.0107692307692307,0,2.80333433421513,0.16795677600177597,0.29270534995097536,0.393521760909298,0.09227655483405477,0.0205
6430,0.013133333333333334,0.6541666666666667,1,adam scott,1.056,-0.0304615384615383,0.0007692307692307,0,2.75457842239464,0.15858793225293213,0.2833512177637181,0.38739877731065264,0.08410179232804221,0.016866666666666665
11889,0.012866666666666667,0.6469333333333334,0,ryan fox,0.996,0.0027692307692308,0.003076923076923,0,2.76596794441906,0.148124321141821,0.2686673068598062,0.37197924278063993,0.07859740079365078,0.015833333333333335
23838,0.012216666666666667,0.6363333333333333,0,rasmus hojgaard,0.925,-0.0332307692307691,0.049076923076923,0,2.82408973848525,0.14194794441669445,0.25897916847041935,0.35945206777019306,0.0754973743386243,0.015366666666666667
27774,0.01145,0.6327333333333334,0,chris gotterup,0.902,-0.0092307692307691,0.0190769230769231,0,2.79502714373972,0.1374576436988938,0.25275906385281377,0.35324628910577444,0.0714325925925925,0.014883333333333333
20706,0.0126,0.63335,0,matt wallace,0.912,0.0027692307692308,0.003076923076923,0,2.79819269512907,0.13877269480519505,0.2559070152995157,0.3568954372710614,0.07159924603174603,0.0143
19483,0.011733333333333333,0.6186,1,sam burns,0.875,-0.0544615384615383,0.0207692307692307,0,2.80709643585597,0.13269875721500748,0.24416352323602386,0.3392926527652627,0.06978376503126496,0.0141
17576,0.01205,0.6327833333333334,1,corey conners,0.913,0.0175384615384615,-0.0192307692307692,0,2.76559976358911,0.13564706284456282,0.25254594308469364,0.35244028328153343,0.07020761243386239,0.0139
14577,0.010116666666666666,0.6244,0,harris english,0.845,-0.0212307692307691,0.0310769230769231,0,2.76040203692159,0.12627560726310752,0.2403216226366234,0.3411454464748212,0.06480810305435307,0.01315
23841,0.011766666666666667,0.6201666666666666,0,rasmus neergaard-petersen,0.835,-0.0332307692307691,0.037076923076923,0,2.80333433421513,0.12611693593443604,0.23693798423798473,0.3353996728162897,0.06598764550264542,0.012816666666666667
22465,0.011133333333333334,0.6015,0,marco penge,0.765,0.0507692307692306,-0.0669230769230769,0,2.80333433421513,0.1217450120250123,0.2245833764383769,0.3176526387963894,0.06225134920634917,0.012483333333333334
18554,0.011116666666666667,0.6232666666666666,1,aaron rai,0.859,0.0295384615384615,-0.0292307692307692,0,2.7431679899281,0.126676422928923,0.239077601865727,0.3375249809272977,0.06492648148148136,0.012316666666666667
27194,0.008933333333333333,0.6244666666666666,0,harry hall,0.863,-0.0332307692307691,0.037076923076923,0,2.71872088010718,0.1224325909738408,0.23511397350334853,0.3353944654188401,0.06033212301587301,0.011416666666666667
14609,0.00945,0.62305,0,si woo kim,0.843,-0.0452307692307691,0.055076923076923,0,2.74956191416538,0.12341976014726003,0.23489587602212622,0.3313148016580363,0.06224326839826838,0.01095
18634,0.011583333333333333,0.6048,1,maverick mcnealy,0.748,0.0415384615384615,-0.0192307692307692,0,2.79435520148476,0.11440365754615762,0.21972537383912394,0.3160405589549345,0.058128950216450245,0.010766666666666667
14459,0.010183333333333334,0.5839,0,byeong hun an,0.66,-0.0212307692307691,0.0310769230769231,0,2.81674514663518,0.10784171185296186,0.20673950942575983,0.2962622403984902,0.055077601010100986,0.010716666666666666
26850,0.010983333333333333,0.5970666666666666,0,jesper svensson,0.734,0.0507692307692306,-0.0669230769230769,0,2.80333433421513,0.11148989246864245,0.2159955741711991,0.3077780910987155,0.05564893518518524,0.010533333333333334
17536,0.009916666666666667,0.6045666666666667,0,j.j. spaun,0.761,0.0267692307692308,-0.0469230769230769,0,2.76672208600815,0.11422850524475542,0.21985429861804923,0.3174723868492616,0.056476124338624305,0.010516666666666667
14181,0.010166666666666666,0.58565,1,thomas detry,0.685,-0.0544615384615383,0.0207692307692307,0,2.82223359794812,0.10649502673252673,0.20505959898897413,0.29755393025955557,0.0534625859788359,0.0099
23465,0.0104,0.5966333333333333,0,max greyserman,0.726,0.0627692307692306,-0.0869230769230769,0,2.8095132400008,0.10875250314500318,0.2127827397139901,0.3072678296240791,0.05448806878306877,0.009666666666666667
17881,0.008633333333333333,0.5879,0,kevin yu,0.674,-0.0332307692307691,0.049076923076923,0,2.77120729457858,0.10325872729122729,0.20322699814074804,0.296227126785252,0.050886410533910596,0.009366666666666667
17780,0.0088,0.5896,0,taylor pendrith,0.663,-0.0332307692307691,0.049076923076923,0,2.75881151715872,0.10235589114589132,0.2019882061919568,0.29450770889377487,0.04987940476190472,0.009333333333333334
18586,0.01,0.5885,1,jordan smith,0.681,0.0295384615384615,-0.0292307692307692,0,2.77650941138921,0.10440370731120724,0.20439688371813408,0.29573556320993766,0.05116877645502642,0.009233333333333333
13412,0.009083333333333334,0.5877166666666667,1,thorbjorn olesen,0.69,-0.0064615384615385,-0.0192307692307692,0,2.76142082842303,0.10243286870536894,0.20285810166685156,0.2956179533470345,0.04994109788359785,0.0092
23602,0.009566666666666666,0.57305,1,nicolai hojgaard,0.596,0.0415384615384615,-0.0192307692307692,0,2.80371795391635,0.09691869107744094,0.19134224333536864,0.28041090983090916,0.04819565596440591,0.008616666666666667
15310,0.009933333333333334,0.54905,1,haotong li,0.484,0.0295384615384615,-0.0292307692307692,0,2.85203462473212,0.08815623677248678,0.17678571373071353,0.2586979839142344,0.04248306878306883,0.008416666666666666
17511,0.00855,0.572,1,sepp straka,0.596,-0.0184615384615383,-0.0092307692307692,0,2.78195900457481,0.09284839405964417,0.18773141765641754,0.27771537749695785,0.044445165343915335,0.007933333333333334
