player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"DeChambeau, Bryson",150,-516,-714,-0.045,,0.00,-700,-0.043,,0.00,,0.00,-714,-0.045,-800,-0.058,,0.00,,0.00,,0.00,,0.00,,0.00
"Rahm, Jon",150,-501,-714,-0.050,,0.00,-800,-0.062,,0.00,,0.00,-833,-0.066,-700,-0.047,,0.00,,0.00,,0.00,,0.00,,0.00
"Niemann, Joaquin",150,-297,-588,-0.125,,0.00,-525,-0.109,,0.00,,0.00,-556,-0.117,-700,-0.145,,0.00,,0.00,,0.00,,0.00,,0.00
"Hatton, Tyrrell",150,-233,-417,-0.133,,0.00,-425,-0.136,,0.00,,0.00,-400,-0.126,-550,-0.173,,0.00,,0.00,,0.00,,0.00,,0.00
"Ortiz, Carlos",150,-191,-345,-0.153,,0.00,-250,-0.081,,0.00,,0.00,-333,-0.147,-400,-0.179,,0.00,,0.00,,0.00,,0.00,,0.00
"Herbert, Lucas",150,-131,-185,-0.127,,0.00,-195,-0.142,,0.00,,0.00,-189,-0.132,-225,-0.181,,0.00,,0.00,,0.00,,0.00,,0.00
"Reed, Patrick",150,-147,-270,-0.185,,0.00,-195,-0.100,,0.00,,0.00,-250,-0.167,-300,-0.207,,0.00,,0.00,,0.00,,0.00,,0.00
"Munoz, Sebastian",150,-129,-200,-0.155,,0.00,-195,-0.148,,0.00,,0.00,-189,-0.139,-250,-0.212,,0.00,,0.00,,0.00,,0.00,,0.00
"Koepka, Brooks",150,-114,-200,-0.200,,0.00,-185,-0.179,,0.00,,0.00,-189,-0.184,-250,-0.254,,0.00,,0.00,,0.00,,0.00,,0.00
"Puig, David",150,-104,-164,-0.179,,0.00,-200,-0.235,,0.00,,0.00,-149,-0.148,-200,-0.235,,0.00,,0.00,,0.00,,0.00,,0.00
"Smith, Cameron",150,+101,-164,-0.198,,0.00,-160,-0.191,,0.00,,0.00,-143,-0.154,-200,-0.253,,0.00,,0.00,,0.00,,0.00,,0.00
"Burmester, Dean",150,+110,-154,-0.214,,0.00,-155,-0.217,,0.00,,0.00,-137,-0.176,-190,-0.273,,0.00,,0.00,,0.00,,0.00,,0.00
"Gooch, Talor",150,+114,-169,-0.256,,0.00,-170,-0.257,,0.00,,0.00,-149,-0.219,-200,-0.298,,0.00,,0.00,,0.00,,0.00,,0.00
"Pieters, Thomas",150,+116,-130,-0.182,,0.00,-120,-0.153,,0.00,,0.00,-125,-0.168,-150,-0.230,,0.00,,0.00,,0.00,,0.00,,0.00
"Leishman, Marc",150,+115,-149,-0.222,,0.00,-170,-0.260,,0.00,,0.00,-143,-0.208,-175,-0.268,,0.00,,0.00,,0.00,,0.00,,0.00
"McKibbin, Tom",150,+115,-110,-0.112,,0.00,-120,-0.148,,0.00,,0.00,+100,-0.070,-125,-0.163,,0.00,,0.00,,0.00,,0.00,,0.00
"Watson, Bubba",150,+131,-115,-0.190,,0.00,-105,-0.155,,0.00,,0.00,-125,-0.221,-140,-0.258,,0.00,,0.00,,0.00,,0.00,,0.00
"Garcia, Sergio",150,+128,-154,-0.275,,0.00,-130,-0.223,,0.00,,0.00,-137,-0.240,-175,-0.309,,0.00,,0.00,,0.00,,0.00,,0.00
"Casey, Paul",150,+129,-115,-0.182,,0.00,-155,-0.281,,0.00,,0.00,-110,-0.165,-140,-0.251,,0.00,,0.00,,0.00,,0.00,,0.00
"Ancer, Abraham",150,+135,-120,-0.220,,0.00,-130,-0.246,,0.00,,0.00,-120,-0.220,-150,-0.289,,0.00,,0.00,,0.00,,0.00,,0.00
"Schwartzel, Charl",150,+139,+110,-0.122,,0.00,-105,-0.183,,0.00,,0.00,+120,-0.080,-110,-0.201,,0.00,,0.00,,0.00,,0.00,,0.00
"Tringale, Cameron",150,+134,-130,-0.242,,0.00,-120,-0.215,,0.00,,0.00,-120,-0.216,-150,-0.286,,0.00,,0.00,,0.00,,0.00,,0.00
"Oosthuizen, Louis",150,+142,-110,-0.210,,0.00,-120,-0.242,,0.00,,0.00,+100,-0.173,-140,-0.291,,0.00,,0.00,,0.00,,0.00,,0.00
"Johnson, Dustin",150,+151,-120,-0.270,,0.00,-115,-0.254,,0.00,,0.00,-105,-0.222,-150,-0.335,,0.00,,0.00,,0.00,,0.00,,0.00
"Lahiri, Anirban",150,+148,-110,-0.229,,0.00,-105,-0.212,,0.00,,0.00,-125,-0.273,-140,-0.308,,0.00,,0.00,,0.00,,0.00,,0.00
"Varner III, Harold",150,+152,-105,-0.226,,0.00,-105,-0.225,,0.00,,0.00,+125,-0.107,-110,-0.242,,0.00,,0.00,,0.00,,0.00,,0.00
"Howell III, Charles",150,+173,+130,-0.157,,0.00,+120,-0.194,,0.00,,0.00,+130,-0.157,+105,-0.249,,0.00,,0.00,,0.00,,0.00,,0.00
"Steele, Brendan",150,+182,+138,-0.156,,0.00,+120,-0.220,,0.00,,0.00,+162,-0.071,+130,-0.184,,0.00,,0.00,,0.00,,0.00,,0.00
"Kozuma, Jinichiro",150,+198,+190,-0.026,,0.00,+175,-0.076,,0.00,,0.00,+180,-0.059,+170,-0.093,,0.00,,0.00,,0.00,,0.00,,0.00
"Uihlein, Peter",150,+208,+130,-0.254,,0.00,+105,-0.335,,0.00,,0.00,+150,-0.189,+105,-0.335,,0.00,,0.00,,0.00,,0.00,,0.00
"Kokrak, Jason",150,+225,+120,-0.323,,0.00,+120,-0.323,,0.00,,0.00,+138,-0.268,+100,-0.385,,0.00,,0.00,,0.00,,0.00,,0.00
"Bland, Richard",150,+204,+110,-0.309,,0.00,-120,-0.397,,0.00,,0.00,+130,-0.244,-110,-0.372,,0.00,,0.00,,0.00,,0.00,,0.00
"Mickelson, Phil",150,+239,+115,-0.365,,0.00,+110,-0.380,,0.00,,0.00,+120,-0.350,+100,-0.409,,0.00,,0.00,,0.00,,0.00,,0.00
"Surratt, Caleb",150,+238,+120,-0.350,,0.00,+120,-0.350,,0.00,,0.00,+188,-0.149,+105,-0.394,,0.00,,0.00,,0.00,,0.00,,0.00
"Horsfield, Sam",150,+250,+180,-0.199,,0.00,+175,-0.213,,0.00,,0.00,+200,-0.142,+150,-0.285,,0.00,,0.00,,0.00,,0.00,,0.00
"Grace, Branden",150,+238,+180,-0.172,,0.00,+175,-0.187,,0.00,,0.00,+188,-0.148,+130,-0.320,,0.00,,0.00,,0.00,,0.00,,0.00
"Na, Kevin",150,+257,+225,-0.090,,0.00,+175,-0.230,,0.00,,0.00,+250,-0.020,+170,-0.244,,0.00,,0.00,,0.00,,0.00,,0.00
"Wolff, Matthew",150,+281,+150,-0.343,,0.00,+175,-0.278,,0.00,,0.00,+162,-0.312,+150,-0.343,,0.00,,0.00,,0.00,,0.00,,0.00
"Meronk, Adrian",150,+273,+130,-0.383,,0.00,+150,-0.330,,0.00,,0.00,+150,-0.330,+105,-0.450,,0.00,,0.00,,0.00,,0.00,,0.00
"McDowell, Graeme",150,+264,+165,-0.273,,0.00,+150,-0.314,,0.00,,0.00,+150,-0.314,+130,-0.369,,0.00,,0.00,,0.00,,0.00,,0.00
"Campbell, Ben",150,+320,+155,-0.392,,0.00,+120,-0.476,,0.00,,0.00,+188,-0.314,+130,-0.452,,0.00,,0.00,,0.00,,0.00,,0.00
"Ballester, Jose Luis",150,+366,+180,-0.399,,0.00,+250,-0.249,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
"Stenson, Henrik",150,+364,+333,-0.067,,0.00,+250,-0.246,,0.00,,0.00,+400,0.078,+275,-0.192,,0.00,,0.00,,0.00,,0.00,,0.00
"Jang, Yubin",150,+503,+290,-0.353,,0.00,+280,-0.369,,0.00,,0.00,+400,-0.170,+240,-0.436,,0.00,,0.00,,0.00,,0.00,,0.00
"Jones, Matt",150,+448,+290,-0.288,,0.00,+200,-0.452,,0.00,,0.00,+400,-0.087,+225,-0.407,,0.00,,0.00,,0.00,,0.00,,0.00
"Kaymer, Martin",150,+468,+240,-0.401,,0.00,+280,-0.331,,0.00,,0.00,+275,-0.340,+225,-0.428,,0.00,,0.00,,0.00,,0.00,,0.00
"Poulter, Ian",150,+478,+333,-0.251,,0.00,+250,-0.395,,0.00,,0.00,+400,-0.135,+275,-0.351,,0.00,,0.00,,0.00,,0.00,,0.00
"Westwood, Lee",150,+522,+290,-0.373,,0.00,+280,-0.389,,0.00,,0.00,+333,-0.304,+250,-0.437,,0.00,,0.00,,0.00,,0.00,,0.00
"Lee, Chieh-Po",150,+543,+240,-0.471,,0.00,+350,-0.300,,0.00,,0.00,+450,-0.144,+200,-0.533,,0.00,,0.00,,0.00,,0.00,,0.00
"Ogletree, Andy",150,+588,+390,-0.288,,0.00,+350,-0.346,,0.00,,0.00,+500,-0.128,+300,-0.419,,0.00,,0.00,,0.00,,0.00,,0.00
