player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"DeChambeau, Bryson",150,-183,-222,-0.062,,0.00,-200,-0.030,,0.00,-303,-0.140,-250,-0.094,-250,-0.094,-200,-0.030,,0.00,-303,-0.140,,0.00,,0.00
"Rahm, Jon",150,-177,-222,-0.074,,0.00,-220,-0.071,,0.00,-303,-0.150,-278,-0.131,-225,-0.077,-200,-0.042,,0.00,-303,-0.150,,0.00,,0.00
"Niemann, Joaquin",150,-106,-179,-0.197,,0.00,-170,-0.183,,0.00,-189,-0.213,-189,-0.213,-200,-0.228,-149,-0.141,,0.00,-200,-0.228,,0.00,,0.00
"Hatton, Tyrrell",150,+120,-135,-0.209,,0.00,-145,-0.232,,0.00,-149,-0.241,-164,-0.268,-175,-0.286,-141,-0.223,,0.00,-189,-0.304,,0.00,,0.00
"Ortiz, Carlos",150,+142,-110,-0.210,,0.00,+130,-0.048,,0.00,+100,-0.172,+100,-0.172,-120,-0.241,+115,-0.110,,0.00,+100,-0.172,,0.00,,0.00
"Herbert, Lucas",150,+208,+170,-0.125,,0.00,+175,-0.108,,0.00,+175,-0.108,+162,-0.151,+160,-0.157,+165,-0.141,,0.00,+162,-0.151,,0.00,,0.00
"Reed, Patrick",150,+195,+120,-0.254,,0.00,+175,-0.067,,0.00,+150,-0.152,+110,-0.287,+105,-0.304,+125,-0.237,,0.00,+120,-0.254,,0.00,,0.00
"Munoz, Sebastian",150,+219,+155,-0.200,,0.00,+175,-0.137,,0.00,+150,-0.216,+150,-0.216,+130,-0.279,+165,-0.169,,0.00,+150,-0.216,,0.00,,0.00
"Koepka, Brooks",150,+243,+155,-0.257,,0.00,+185,-0.170,,0.00,+125,-0.345,+130,-0.330,+115,-0.374,+175,-0.199,,0.00,+120,-0.359,,0.00,,0.00
"Puig, David",150,+270,+195,-0.202,,0.00,+175,-0.256,,0.00,+200,-0.188,+180,-0.242,+145,-0.337,+200,-0.188,,0.00,+200,-0.188,,0.00,,0.00
