player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"DeChambeau, Bryson",150,-190,-233,-0.063,,0.00,,0.00,,0.00,-250,-0.082,-278,-0.109,-225,-0.053,-200,-0.017,-222,-0.050,-303,-0.128,,0.00,,0.00
"Rahm, Jon",150,-177,-189,-0.022,,0.00,,0.00,,0.00,-250,-0.105,-227,-0.080,-190,-0.025,-200,-0.041,-200,-0.041,-250,-0.105,,0.00,,0.00
"Niemann, Joaquin",150,+101,-135,-0.135,,0.00,,0.00,,0.00,-149,-0.170,-164,-0.200,-150,-0.172,-149,-0.170,-149,-0.170,-164,-0.200,,0.00,,0.00
"Hatton, Tyrrell",150,+102,-169,-0.212,,0.00,,0.00,,0.00,-175,-0.222,-189,-0.242,-165,-0.204,-175,-0.222,-172,-0.217,-200,-0.256,,0.00,,0.00
"Puig, David",150,+212,+140,-0.231,,0.00,,0.00,,0.00,+125,-0.279,+125,-0.279,+105,-0.343,+135,-0.247,+120,-0.295,+125,-0.279,,0.00,,0.00
"Reed, Patrick",150,+212,+163,-0.158,,0.00,,0.00,,0.00,+125,-0.280,+138,-0.238,+120,-0.296,+165,-0.152,+125,-0.280,+137,-0.241,,0.00,,0.00
"Munoz, Sebastian",150,+235,+175,-0.178,,0.00,,0.00,,0.00,+135,-0.297,+140,-0.283,+140,-0.283,+175,-0.178,+138,-0.289,+137,-0.291,,0.00,,0.00
"Ortiz, Carlos",150,+245,+175,-0.203,,0.00,,0.00,,0.00,+150,-0.275,+150,-0.275,+145,-0.290,+175,-0.203,+163,-0.238,+150,-0.275,,0.00,,0.00
"Herbert, Lucas",150,+274,+230,-0.117,,0.00,,0.00,,0.00,+200,-0.198,+200,-0.198,+200,-0.198,+225,-0.131,+200,-0.198,+175,-0.264,,0.00,,0.00
"McKibbin, Tom",150,+271,+230,-0.111,,0.00,,0.00,,0.00,+190,-0.219,+188,-0.224,+175,-0.259,+225,-0.125,+200,-0.192,+187,-0.227,,0.00,,0.00
"Johnson, Dustin",150,+308,+230,-0.191,,0.00,,0.00,,0.00,+200,-0.265,+188,-0.294,+175,-0.326,+225,-0.203,+200,-0.265,+175,-0.326,,0.00,,0.00
"Smith, Cameron",150,+293,+175,-0.301,,0.00,,0.00,,0.00,+135,-0.403,+140,-0.390,+145,-0.377,+200,-0.237,+163,-0.331,+137,-0.398,,0.00,,0.00
"Gooch, Talor",150,+308,+150,-0.387,,0.00,,0.00,,0.00,+125,-0.448,+125,-0.448,+110,-0.485,+185,-0.301,+125,-0.448,+125,-0.448,,0.00,,0.00
"Varner III, Harold",150,+335,+280,-0.126,,0.00,,0.00,,0.00,+250,-0.195,+250,-0.195,+240,-0.218,+300,-0.081,+275,-0.138,+250,-0.195,,0.00,,0.00
"Tringale, Cameron",150,+337,+195,-0.325,,0.00,,0.00,,0.00,+150,-0.428,+150,-0.428,+145,-0.440,+250,-0.200,+163,-0.399,+150,-0.428,,0.00,,0.00
"Burmester, Dean",150,+337,+270,-0.153,,0.00,,0.00,,0.00,+225,-0.256,+210,-0.290,+200,-0.313,+300,-0.084,+225,-0.256,+200,-0.313,,0.00,,0.00
"Casey, Paul",150,+339,+230,-0.249,,0.00,,0.00,,0.00,+200,-0.317,+188,-0.344,+175,-0.374,+250,-0.203,+200,-0.317,+187,-0.347,,0.00,,0.00
"Koepka, Brooks",150,+362,+270,-0.199,,0.00,,0.00,,0.00,+200,-0.351,+200,-0.351,+190,-0.372,+275,-0.188,+200,-0.351,+200,-0.351,,0.00,,0.00
"Garcia, Sergio",150,+377,+200,-0.372,,0.00,,0.00,,0.00,+175,-0.424,+162,-0.451,+145,-0.487,+250,-0.267,+163,-0.449,+150,-0.476,,0.00,,0.00
"Ancer, Abraham",150,+370,+170,-0.425,,0.00,,0.00,,0.00,+135,-0.500,+138,-0.494,+120,-0.532,+225,-0.308,+138,-0.494,+137,-0.496,,0.00,,0.00
"Pieters, Thomas",150,+372,+320,-0.111,,0.00,,0.00,,0.00,+275,-0.206,+275,-0.206,+260,-0.238,+330,-0.090,+275,-0.206,+250,-0.259,,0.00,,0.00
"Howell III, Charles",150,+433,+450,0.031,,0.00,,0.00,,0.00,+350,-0.156,+350,-0.156,+325,-0.203,+400,-0.063,+335,-0.184,+333,-0.188,,0.00,,0.00
"Oosthuizen, Louis",150,+440,+230,-0.388,,0.00,,0.00,,0.00,+200,-0.444,+200,-0.444,+190,-0.463,+275,-0.305,+225,-0.398,+200,-0.444,,0.00,,0.00
"Lahiri, Anirban",150,+429,+230,-0.376,,0.00,,0.00,,0.00,+225,-0.386,+200,-0.433,+200,-0.433,+275,-0.291,+225,-0.386,+200,-0.433,,0.00,,0.00
"Kozuma, Jinichiro",150,+449,+320,-0.235,,0.00,,0.00,,0.00,+225,-0.408,+275,-0.317,+260,-0.344,+400,-0.089,+225,-0.408,+275,-0.317,,0.00,,0.00
"Leishman, Marc",150,+453,+270,-0.331,,0.00,,0.00,,0.00,+225,-0.412,+225,-0.412,+200,-0.458,+350,-0.186,+225,-0.412,+225,-0.412,,0.00,,0.00
"Schwartzel, Charl",150,+476,+350,-0.218,,0.00,,0.00,,0.00,+300,-0.305,+300,-0.305,+270,-0.357,+350,-0.218,+275,-0.349,+300,-0.305,,0.00,,0.00
"Watson, Bubba",150,+489,+400,-0.150,,0.00,,0.00,,0.00,+350,-0.235,+333,-0.264,+300,-0.320,+400,-0.150,+335,-0.261,+333,-0.264,,0.00,,0.00
"Kokrak, Jason",150,+557,+450,-0.163,,0.00,,0.00,,0.00,+350,-0.315,+333,-0.341,+325,-0.353,+450,-0.163,+335,-0.338,+333,-0.341,,0.00,,0.00
"Horsfield, Sam",150,+615,+400,-0.301,,0.00,,0.00,,0.00,+400,-0.301,+333,-0.394,+300,-0.441,+500,-0.161,+400,-0.301,+333,-0.394,,0.00,,0.00
"Uihlein, Peter",150,+594,+500,-0.135,,0.00,,0.00,,0.00,+400,-0.279,+450,-0.207,+450,-0.207,+500,-0.135,+400,-0.279,+400,-0.279,,0.00,,0.00
"Steele, Brendan",150,+635,+500,-0.184,,0.00,,0.00,,0.00,+400,-0.320,+500,-0.184,+450,-0.252,+600,-0.047,+400,-0.320,+450,-0.252,,0.00,,0.00
"Bland, Richard",150,+624,+320,-0.420,,0.00,,0.00,,0.00,+250,-0.517,+275,-0.482,+260,-0.503,+450,-0.240,+275,-0.482,+250,-0.517,,0.00,,0.00
"Grace, Branden",150,+648,+550,-0.131,,0.00,,0.00,,0.00,+400,-0.331,+400,-0.331,+375,-0.365,+600,-0.064,+400,-0.331,+350,-0.398,,0.00,,0.00
"Meronk, Adrian",150,+657,+500,-0.208,,0.00,,0.00,,0.00,+400,-0.340,+350,-0.406,+375,-0.373,+600,-0.076,+335,-0.426,+350,-0.406,,0.00,,0.00
"Surratt, Caleb",150,+759,+500,-0.301,,0.00,,0.00,,0.00,+600,-0.185,+650,-0.127,+450,-0.360,+700,-0.068,+500,-0.301,+400,-0.418,,0.00,,0.00
