name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Zanotti, Fabrizio","Kobori, Kazuma",void,r1 match-up,null,null,null,-117,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-112,+112,null
"Green, Gavin","Wu, Brandon",void,r1 match-up,null,null,null,-104,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-108,null
"Luiten, Joost","Bairstow, Sam",void,r1 match-up,null,null,null,null,null,null,-130,+105,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-121,+121,null
"Parry, John","Sullivan, Andy",void,r1 match-up,null,null,null,null,null,null,-115,-110,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Hillier, Daniel","Ayora, Angel",void,r1 match-up,null,null,null,null,null,null,-115,-110,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Ferguson, Ewen","Neergaard-Petersen, Rasmus",void,r1 match-up,null,null,null,null,null,null,+110,-140,null,null,null,null,+110,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+127,-127,null
"Canter, Laurie","Nakajima, Keita",void,r1 match-up,null,null,null,null,null,null,-110,-115,null,null,null,null,-110,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+112,-112,null
"Migliozzi, Guido","Fitzpatrick, Alex",void,r1 match-up,null,null,null,null,null,null,-120,-105,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,+101,null
"Laporta, Francesco","Reitan, Kristoffer",void,r1 match-up,null,null,null,null,null,null,-115,-110,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-102,null
"Schneider, Marcel","Veerman, Johannes",void,r1 match-up,null,null,null,null,null,null,-130,+100,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,+110,null
