"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
657757,"Sheets, Gavin",252,0.35714285714285715,0.6428571428571429,0.23809523809523808,0.3134920634920635,0.09126984126984126,0.44047619047619047,0.32936507936507936,0.23015873015873015,0.17857142857142858,0.12698412698412698,0.051587301587301584,0.26190476190476186,0.20238095238095238,0.17857142857142855
605137,"Bell, Josh",232,0.49137931034482757,0.5086206896551724,0.25,0.19827586206896552,0.0603448275862069,0.44396551724137934,0.3146551724137931,0.2413793103448276,0.2672413793103448,0.16379310344827586,0.0603448275862069,0.17672413793103453,0.15086206896551724,0.1810344827586207
695578,"Wood, James",243,0.5061728395061729,0.4938271604938272,0.23045267489711935,0.24279835390946503,0.0205761316872428,0.30864197530864196,0.41975308641975306,0.2716049382716049,0.20987654320987653,0.22633744855967078,0.06995884773662552,0.09876543209876543,0.19341563786008228,0.2016460905349794
575929,"Contreras, Willson",245,0.4204081632653061,0.5795918367346938,0.2530612244897959,0.2897959183673469,0.036734693877551024,0.3836734693877551,0.3836734693877551,0.23265306122448978,0.19183673469387755,0.17551020408163265,0.053061224489795916,0.19183673469387755,0.20816326530612245,0.17959183673469387
663457,"Nootbaar, Lars",250,0.356,0.644,0.276,0.256,0.112,0.372,0.376,0.252,0.204,0.112,0.04,0.168,0.264,0.212
676475,"Burleson, Alec",251,0.3944223107569721,0.6055776892430279,0.27091633466135456,0.24701195219123506,0.08764940239043825,0.36254980079681276,0.4063745019920319,0.23107569721115537,0.20318725099601595,0.13147410358565736,0.05976095617529881,0.1593625498007968,0.27490039840637454,0.17131474103585656
669357,"Gorman, Nolan",131,0.2595419847328244,0.7404580152671757,0.37404580152671757,0.2748091603053435,0.0916030534351145,0.3969465648854962,0.3435114503816794,0.2595419847328244,0.1450381679389313,0.0916030534351145,0.022900763358778626,0.25190839694656486,0.2519083969465649,0.23664122137404578
571448,"Arenado, Nolan",285,0.35789473684210527,0.6421052631578947,0.3192982456140351,0.20350877192982456,0.11929824561403508,0.43157894736842106,0.34035087719298246,0.22807017543859648,0.17543859649122806,0.11578947368421053,0.06666666666666667,0.256140350877193,0.22456140350877193,0.16140350877192983
686780,"Pagés, Pedro",168,0.43452380952380953,0.5654761904761905,0.26785714285714285,0.20238095238095238,0.09523809523809523,0.3392857142857143,0.31547619047619047,0.34523809523809523,0.16666666666666666,0.16071428571428573,0.10714285714285714,0.17261904761904764,0.15476190476190474,0.23809523809523808
663538,"Hoerner, Nico",324,0.44753086419753085,0.5524691358024691,0.25308641975308643,0.23148148148148148,0.06790123456790123,0.3734567901234568,0.36419753086419754,0.2623456790123457,0.20987654320987653,0.16358024691358025,0.07407407407407407,0.16358024691358025,0.2006172839506173,0.1882716049382716
683737,"Busch, Michael",223,0.37668161434977576,0.6233183856502242,0.36771300448430494,0.21973094170403587,0.03587443946188341,0.43946188340807174,0.3273542600896861,0.23318385650224216,0.21973094170403587,0.12556053811659193,0.03139013452914798,0.21973094170403587,0.20179372197309417,0.20179372197309417
691718,"Crow-Armstrong, Pete",288,0.3229166666666667,0.6770833333333333,0.3645833333333333,0.20833333333333334,0.10416666666666667,0.4479166666666667,0.3229166666666667,0.22916666666666666,0.16666666666666666,0.1284722222222222,0.027777777777777776,0.28125,0.19444444444444448,0.2013888888888889
621020,"Swanson, Dansby",268,0.4291044776119403,0.5708955223880597,0.27611940298507465,0.22761194029850745,0.06716417910447761,0.40671641791044777,0.39552238805970147,0.19776119402985073,0.2462686567164179,0.16044776119402984,0.022388059701492536,0.16044776119402987,0.23507462686567163,0.1753731343283582
680977,"Donovan, Brendan",296,0.44256756756756754,0.5574324324324325,0.19256756756756757,0.2939189189189189,0.07094594594594594,0.33783783783783783,0.3952702702702703,0.2668918918918919,0.19594594594594594,0.20270270270270271,0.04391891891891892,0.14189189189189189,0.19256756756756757,0.22297297297297297
691026,"Winn, Masyn",264,0.36363636363636365,0.6363636363636364,0.26515151515151514,0.25757575757575757,0.11363636363636363,0.3977272727272727,0.3409090909090909,0.26136363636363635,0.16666666666666666,0.14393939393939395,0.05303030303030303,0.23106060606060605,0.19696969696969693,0.20833333333333331
687363,"Scott II, Victor",200,0.455,0.545,0.235,0.255,0.055,0.36,0.37,0.27,0.22,0.185,0.05,0.13999999999999999,0.185,0.22000000000000003
608348,"Kelly, Carson",164,0.3902439024390244,0.6097560975609757,0.3353658536585366,0.21951219512195122,0.054878048780487805,0.4329268292682927,0.3048780487804878,0.2621951219512195,0.2073170731707317,0.1402439024390244,0.042682926829268296,0.22560975609756098,0.1646341463414634,0.21951219512195122
