player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Rahm, Jon",150,-144,-169,-0.061,,0.00,-200,-0.114,,0.00,-179,-0.078,-175,-0.072,-225,-0.147,-175,-0.072,,0.00,-250,-0.173,,0.00,,0.00
"DeChambeau, Bryson",150,-134,-185,-0.117,,0.00,-185,-0.116,,0.00,-227,-0.174,-227,-0.174,-250,-0.197,-175,-0.100,,0.00,-250,-0.197,,0.00,,0.00
"Hatton, Tyrrell",150,+125,-141,-0.240,,0.00,-155,-0.269,,0.00,-149,-0.258,-149,-0.258,-185,-0.316,-130,-0.214,,0.00,-189,-0.320,,0.00,,0.00
"Niemann, Joaquin",150,+126,-141,-0.244,,0.00,-150,-0.263,,0.00,-149,-0.261,-149,-0.261,-175,-0.305,-130,-0.217,,0.00,-189,-0.323,,0.00,,0.00
"Reed, Patrick",150,+157,+130,-0.106,,0.00,+115,-0.164,,0.00,+130,-0.106,+130,-0.106,+100,-0.222,+130,-0.106,,0.00,+115,-0.164,,0.00,,0.00
"Munoz, Sebastian",150,+178,+195,0.063,,0.00,+150,-0.100,,0.00,+140,-0.136,+175,-0.009,+155,-0.082,+175,-0.009,,0.00,+140,-0.136,,0.00,,0.00
"Ortiz, Carlos",150,+199,+150,-0.165,,0.00,+150,-0.165,,0.00,+130,-0.232,+138,-0.205,+130,-0.232,+150,-0.165,,0.00,+125,-0.248,,0.00,,0.00
"Puig, David",150,+218,+150,-0.213,,0.00,+140,-0.244,,0.00,+140,-0.244,+140,-0.244,+120,-0.307,+175,-0.134,,0.00,+130,-0.276,,0.00,,0.00
"Oosthuizen, Louis",150,+255,+155,-0.281,,0.00,+210,-0.126,,0.00,+175,-0.224,+150,-0.295,+140,-0.323,+200,-0.154,,0.00,+150,-0.295,,0.00,,0.00
"Casey, Paul",150,+262,+220,-0.117,,0.00,+185,-0.214,,0.00,+200,-0.172,+200,-0.172,+165,-0.269,+225,-0.103,,0.00,+200,-0.172,,0.00,,0.00
"Garcia, Sergio",150,+269,+135,-0.363,,0.00,+130,-0.377,,0.00,+135,-0.363,+130,-0.377,+120,-0.404,+135,-0.363,,0.00,+120,-0.404,,0.00,,0.00
"Smith, Cameron",150,+300,+150,-0.374,,0.00,+200,-0.249,,0.00,+165,-0.337,,0.00,+140,-0.399,+225,-0.187,,0.00,+150,-0.374,,0.00,,0.00
"Ancer, Abraham",150,+299,+180,-0.298,,0.00,+210,-0.223,,0.00,+225,-0.185,+210,-0.223,+140,-0.398,+225,-0.185,,0.00,+188,-0.278,,0.00,,0.00
"Herbert, Lucas",150,+331,+220,-0.257,,0.00,+210,-0.280,,0.00,+180,-0.350,,0.00,+210,-0.280,+185,-0.338,,0.00,+225,-0.246,,0.00,,0.00
"Koepka, Brooks",150,+322,+195,-0.301,,0.00,+210,-0.266,,0.00,+180,-0.337,+200,-0.290,+165,-0.372,+175,-0.349,,0.00,+188,-0.318,,0.00,,0.00
"Lahiri, Anirban",150,+330,+180,-0.349,,0.00,+260,-0.163,,0.00,+190,-0.326,+175,-0.361,+140,-0.442,+275,-0.128,,0.00,+188,-0.331,,0.00,,0.00
