dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
23475,0.009133333333333334,0.57355,1,andrew novak,0.837,0.0115384615384615,-0.0096923076923076,0,2.90487779401054,0.08536177128427118,0.18512034955784984,0.2842510690698196,0.03765250000000001,0.005316666666666667
26651,0.0077666666666666665,0.5620833333333334,0,cameron young,0.781,-0.0053846153846154,0.0036923076923076,0,2.90384953279992,0.0790134994172494,0.17673118779368777,0.27189322654197645,0.035426970899470965,0.004966666666666667
18554,0.00745,0.56525,0,aaron rai,0.785,-0.0053846153846154,-0.0023076923076923,0,2.84040817899384,0.07753939028564029,0.17278168521293524,0.27141384999260004,0.033232003968254,0.004966666666666667
16243,0.007833333333333333,0.5536333333333333,0,brooks koepka,0.748,-0.0053846153846154,0.0096923076923076,0,2.9162179526496,0.08080515331890332,0.17285271598771612,0.2666682799145302,0.036526448412698385,0.0049
16841,0.007333333333333333,0.56945,0,min woo lee,0.802,-0.0053846153846154,0.0096923076923076,0,2.86260156045203,0.07852648629148645,0.17647712500462515,0.2745049625374621,0.03364634259259258,0.004516666666666667
14459,0.007883333333333332,0.5402666666666667,0,byeong hun an,0.682,-0.0053846153846154,0.0156923076923077,0,2.91477862326655,0.07284326178451188,0.16054751637251635,0.25116695281570306,0.03177298941798946,0.004316666666666667
23604,0.0076,0.5315833333333333,1,wyndham clark,0.619,0.0055384615384615,-0.0036923076923076,0,2.93965943493844,0.07011085377585372,0.1553598593536092,0.2429036997261998,0.03097508658008659,0.004166666666666667
9771,0.006683333333333334,0.54005,0,jason day,0.675,-0.0053846153846154,0.0036923076923076,0,2.88759128005992,0.07288140331890337,0.1603184611684607,0.25042837922698247,0.03105530423280428,0.0041333333333333335
11889,0.0072833333333333335,0.5598833333333333,0,ryan fox,0.751,-0.0053846153846154,0.0156923076923077,0,2.87130075688736,0.07528272001147011,0.16972435652310675,0.26434330179080257,0.032021296897546896,0.00405
20706,0.0073,0.5574666666666667,0,matt wallace,0.746,-0.0053846153846154,0.0156923076923077,0,2.89497165928831,0.07573822584822584,0.16861604071854072,0.2632290589503089,0.03300173280423283,0.004016666666666667
23465,0.007516666666666666,0.5532166666666667,0,max greyserman,0.719,-0.0053846153846154,0.0156923076923077,0,2.90813604865205,0.07526967953342949,0.16708318413068388,0.25961694879194863,0.032703029100529094,0.003966666666666667
29767,0.008166666666666666,0.5478833333333334,1,ryan gerard,0.719,-0.0124615384615384,0.0083076923076922,0,2.9,0.07204406981906979,0.163085965145965,0.2568381738305268,0.030783505291005306,0.003916666666666666
12422,0.0061,0.5119666666666667,0,dustin johnson,0.524,-0.0053846153846154,0.0096923076923076,0,2.92818474770986,0.06250078560328555,0.14029470418470427,0.22551031056906037,0.02711438492063494,0.0038833333333333333
25569,0.006816666666666667,0.5660833333333334,1,sam stevens,0.79,-0.0124615384615384,0.0083076923076922,0,2.81240380747491,0.07469998075998066,0.16813779396529413,0.2668664923039921,0.0311875396825397,0.0037333333333333333
27774,0.006183333333333333,0.5264833333333333,1,chris gotterup,0.603,-0.0304615384615384,0.0143076923076922,0,2.88442779741855,0.0640644616494616,0.14603103798978817,0.23447710619445927,0.027507843915343933,0.0035833333333333333
13126,0.006666666666666667,0.54375,0,nick taylor,0.679,-0.0053846153846154,0.0096923076923076,0,2.86993549322285,0.0673144333906834,0.1532662217412218,0.24673591261951577,0.028989603174603192,0.0035833333333333333
23841,0.00705,0.54085,0,rasmus neergaard-petersen,0.668,0.0046153846153845,-0.0203076923076923,0,2.9,0.0703445029045029,0.1573314077126577,0.24798723151848134,0.030218452380952374,0.0035666666666666668
14838,0.0062,0.54395,0,patrick reed,0.702,-0.0053846153846154,0.0036923076923076,0,2.84184692034538,0.06781953523328524,0.15642906505531504,0.2504572894697897,0.028429914021164036,0.0035
28635,0.00685,0.5388166666666667,1,matt mccarty,0.641,0.0055384615384615,-0.0036923076923076,0,2.86105303767931,0.06478625841750842,0.15066200780700764,0.24135914714914752,0.027344384920634925,0.0034833333333333335
15556,0.0066,0.5219833333333334,0,mackenzie hughes,0.592,-0.0053846153846154,-0.0023076923076923,0,2.93362105843678,0.0643251933251933,0.1457567744755244,0.23338104728604697,0.028288141534391537,0.0034666666666666665
17543,0.006316666666666667,0.5216666666666666,0,michael kim,0.587,-0.0053846153846154,0.0036923076923076,0,2.85478949383076,0.05944820767195764,0.13913652791652784,0.22714139522514526,0.02397442460317462,0.0033666666666666667
15856,0.0065,0.5227166666666667,1,cameron smith,0.563,-0.0004615384615384,0.0023076923076922,0,2.89356261154716,0.06171671772671771,0.14134620643245638,0.22692607101232146,0.02587802910052914,0.0032
14181,0.0073,0.52355,1,thomas detry,0.585,-0.0004615384615384,0.0023076923076922,0,2.91339169662098,0.06149000240500238,0.14350164969289975,0.23221943732193767,0.025762294973545,0.0031166666666666665
18586,0.006683333333333334,0.53345,1,jordan smith,0.619,0.0235384615384615,-0.0096923076923076,0,2.87940018138131,0.06101414201539198,0.1463237168849671,0.23637881479631512,0.024886031746031753,0.0030166666666666666
21554,0.005316666666666667,0.5244666666666666,0,j.t. poston,0.578,-0.0053846153846154,0.0036923076923076,0,2.8620468370137,0.06008697940947946,0.14146843346468368,0.22989931989306997,0.02365287037037039,0.003
21756,0.006316666666666667,0.51055,1,eric cole,0.517,0.0235384615384615,-0.0096923076923076,0,2.89156736994307,0.057464381313131335,0.1343175420875424,0.21854183529433555,0.023168935185185206,0.0028
12808,0.005916666666666666,0.51235,0,emiliano grillo,0.513,-0.0053846153846154,0.0216923076923077,0,2.87982549482712,0.05672351010101012,0.13505283517408548,0.2193586056672082,0.022630396825396845,0.0028
32457,0.005666666666666667,0.49425,1,johnny keefer,0.43,-0.0124615384615384,0.0083076923076922,0,2.9,0.05135973244348253,0.12422415237540237,0.2029627289839792,0.019899649470899467,0.00255
15575,0.005233333333333334,0.47273333333333334,0,tom hoge,0.314,-0.0053846153846154,0.0036923076923076,0,2.89242847726693,0.04254956302956303,0.10625773337773346,0.18141834526584516,0.016955634920634913,0.002116666666666667
18103,0.004566666666666667,0.48113333333333336,0,christiaan bezuidenhout,0.354,-0.0053846153846154,0.0096923076923076,0,2.85178264254606,0.0432361754449254,0.10977319735819757,0.18460047878047886,0.01688943121693122,0.0019166666666666666
6093,0.0053,0.45781666666666665,1,justin rose,0.232,0.0055384615384615,-0.0036923076923076,0,2.95324721822237,0.04188241462241464,0.10396566239316235,0.1723762985625484,0.016585224867724877,0.0019
32319,0.004716666666666667,0.46853333333333336,1,jackson koivun,0.274,-0.0124615384615384,0.0083076923076922,0,2.9,0.04425267556517561,0.10748882589632594,0.18064222004846966,0.017551408730158754,0.0018833333333333334
24766,0.0044,0.45816666666666667,1,tom kim,0.246,0.0235384615384615,-0.0096923076923076,0,2.90544648386115,0.03859352513227517,0.09898949679949677,0.16957592254967277,0.014928855820105821,0.0018666666666666666
29433,0.004583333333333333,0.47136666666666666,0,jacob bridgeman,0.312,-0.0053846153846154,0.0156923076923077,0,2.86891748765871,0.04119832251082253,0.10674553798053808,0.1808019719632221,0.016195674603174608,0.00175
16394,0.004333333333333333,0.46026666666666666,0,stephan jaeger,0.262,0.0046153846153845,-0.0083076923076922,0,2.8808415799383,0.03895350829725827,0.10064160191660199,0.17307784197284207,0.015687400793650788,0.0017166666666666667
15676,0.0049,0.4462833333333333,1,niklas norgaard,0.167,-0.0064615384615384,0.0023076923076922,0,2.93780831786034,0.03725313492063492,0.09412275414400406,0.16096348410848405,0.014770999278499286,0.00165
16333,0.0045,0.46345,1,mark hubbard,0.277,-0.0244615384615384,0.0083076923076922,0,2.86053238161645,0.037726409932659896,0.09961271413771401,0.17357780451030436,0.014441587301587306,0.0016333333333333334
24550,0.0047666666666666664,0.4817666666666667,1,doug ghim,0.365,0.0235384615384615,-0.0096923076923076,0,2.80487182788159,0.04159329365079366,0.10837256886631906,0.18674206894956918,0.01562043650793651,0.0016
8825,0.0047,0.48131666666666667,1,brian harman,0.347,-0.0004615384615384,0.0023076923076922,0,2.86180172172341,0.04197096620971618,0.10722394822769843,0.1857175602175603,0.016817480158730157,0.0015833333333333333
19872,0.004816666666666667,0.4457333333333333,1,davis riley,0.145,-0.0124615384615384,0.0083076923076922,0,2.96971004347402,0.03698513708513707,0.09454594525844524,0.1616960188885189,0.014668789682539691,0.0014166666666666668
17550,0.004583333333333333,0.4632,0,erik van rooyen,0.259,-0.0053846153846154,0.0156923076923077,0,2.89416059948204,0.0384384259259259,0.10023179255929253,0.17381680985680986,0.01455884259259259,0.0013833333333333334
20730,0.0044666666666666665,0.47201666666666664,0,victor perez,0.301,-0.0053846153846154,0.0156923076923077,0,2.84279055984834,0.03949165584415584,0.10261028624153626,0.17748243210493195,0.014867896825396836,0.0013833333333333334
7649,0.004016666666666667,0.44588333333333335,0,marc leishman,0.164,-0.0053846153846154,-0.0023076923076923,0,2.85553884168637,0.03510161990786991,0.09055864205239209,0.15842961589336596,0.013701593915343917,0.0012666666666666666
13508,0.0035833333333333333,0.41423333333333334,0,jhonattan vegas,0.002,-0.0053846153846154,0.0036923076923076,0,2.889515576198,0.027893804112554106,0.0748716132478633,0.13430200031450024,0.010472123015873025,0.0012
14795,0.0032833333333333334,0.4169,0,laurie canter,0.02,0.0046153846153845,-0.0203076923076923,0,2.86959901835117,0.027784637769637757,0.0748777370777372,0.13547731902356905,0.0101964417989418,0.00115
28469,0.0037166666666666667,0.41505,0,joe highsmith,0,-0.0053846153846154,0.0156923076923077,0,2.9,0.028189417526917535,0.07544790020165018,0.13528445392570387,0.010377242063492066,0.001
17786,0.0034833333333333335,0.40173333333333333,1,cam davis,-0.062,-0.0004615384615384,0.0023076923076922,0,2.95720185044829,0.027021561447811402,0.07239539446664442,0.12962581709956686,0.010376587301587305,0.001
12423,0.0032166666666666667,0.41946666666666665,0,chris kirk,0.036,-0.0053846153846154,-0.0023076923076923,0,2.85375323220475,0.028574406935656927,0.07592138375513377,0.1373333491182022,0.010472797619047625,0.00095
6516,0.00295,0.4013833333333333,1,richard bland,-0.04,-0.0064615384615384,0.0023076923076922,0,2.84420008775881,0.02488330026455028,0.06811535899285888,0.1253682655906184,0.008674246031746026,0.0008666666666666666
25601,0.0035,0.40705,0,matthew jordan,-0.03,0.0046153846153845,-0.0083076923076922,0,2.88237640752678,0.02520957251082248,0.0702031268268768,0.12873103294853308,0.009170694444444443,0.00085
23733,0.002916666666666667,0.3753166666666667,0,frederic lacroix,-0.22,-0.0053846153846154,0.0216923076923077,0,2.9,0.019959626160876154,0.0589484961334961,0.10765862776112764,0.0073989285714285685,0.0008333333333333334
19729,0.00265,0.3881833333333333,0,takumi kanaya,-0.136,-0.0053846153846154,0.0216923076923077,0,2.9,0.02227008838383839,0.06239874255374252,0.11493301097051084,0.008474960317460315,0.0008166666666666667
1547,0.0028666666666666667,0.3576,1,phil mickelson,-0.297,-0.0004615384615384,0.0023076923076922,0,2.91879528843034,0.019633928571428587,0.05532909632034632,0.10125327149702139,0.0070190674603174625,0.0008166666666666667
7399,0.0031333333333333335,0.42268333333333336,1,lucas glover,0.048,0.0055384615384615,-0.0036923076923076,0,2.84029093441853,0.027168254569504564,0.0761685401635402,0.13763462338587343,0.010135853174603178,0.0008
22833,0.0031,0.4105666666666667,0,nico echavarria,-0.021,-0.0053846153846154,0.0096923076923076,0,2.90972346932252,0.026595171957671967,0.07303926693676704,0.13146756784881766,0.009857943121693118,0.0007833333333333334
28615,0.0033666666666666667,0.3978,0,sam bairstow,-0.09,-0.0053846153846154,0.0216923076923077,0,2.9,0.023559708994708987,0.06580918470418472,0.12149358655233645,0.008055099206349208,0.0007
17357,0.00275,0.3698166666666667,0,guido migliozzi,-0.244,-0.0053846153846154,0.0156923076923077,0,2.90481005315045,0.018421917989417985,0.055274337699337726,0.10565004305879323,0.006238373015873017,0.0006833333333333333
29827,0.0025,0.3669,0,ben james,-0.252,0.0046153846153845,-0.0083076923076922,0,2.9,0.01923177401302403,0.05562866365116378,0.10325166367401657,0.0067655753968253966,0.0006666666666666666
17723,0.0027833333333333334,0.40323333333333333,1,justin lower,-0.04,-0.0064615384615384,0.0023076923076922,0,2.87875885967129,0.02319314935064936,0.06753645012395021,0.12517545223295246,0.00761375,0.0006333333333333333
18628,0.0026,0.36543333333333333,1,brian campbell,-0.23,-0.0064615384615384,0.0023076923076922,0,2.83699759566243,0.017342878186628184,0.05181345312095306,0.10036808595543886,0.0063238095238095215,0.00055
12577,0.003266666666666667,0.38715,1,gary woodland,-0.127,0.0055384615384615,-0.0036923076923076,0,2.87621351528026,0.021806882515632516,0.06304850501350504,0.1174506092056092,0.0076363690476190455,0.00055
28016,0.0020666666666666667,0.32785,0,emilio gonzalez,-0.48,0.0146153846153845,-0.0263076923076923,0,2.9,0.012797261904761905,0.04092962199837198,0.08025567326192319,0.00421121693121693,0.00048333333333333334
16896,0.0024,0.3479,1,jacques kruyswijk,-0.37,0.0235384615384615,-0.0096923076923076,0,2.87339774131073,0.014875226671476675,0.045600846560846564,0.08827672642172638,0.004708260582010579,0.00046666666666666666
14559,0.0022166666666666667,0.34825,1,scott vincent,-0.34,0.0235384615384615,-0.0096923076923076,0,2.88521986935603,0.014699937423687423,0.04644569745069743,0.09197010272135264,0.004988207671957669,0.00045
15330,0.0022333333333333333,0.34476666666666667,1,lanto griffin,-0.35,-0.0064615384615384,0.0023076923076922,0,2.86375183430066,0.014082447691197696,0.0447429274429274,0.08821359344359342,0.004700396825396826,0.00045
7033,0.0024333333333333334,0.3366,1,edoardo molinari,-0.41,-0.0124615384615384,0.0083076923076922,0,2.88628186641572,0.014269551790801782,0.043280316951567,0.08544654336404338,0.004747817460317461,0.00045
30036168,0.0023166666666666665,0.3303333333333333,1,michael la sasso,-0.45,-0.0244615384615384,0.0083076923076922,0,2.9,0.014804090909090913,0.04314480732230726,0.0839615518740519,0.0050249603174603195,0.0004333333333333333
14209,0.0021,0.3385666666666667,1,jinichiro kozuma,-0.4,-0.0304615384615384,0.0143076923076922,0,2.9,0.0139620171957672,0.04380146302771308,0.08546601208976196,0.004485601851851851,0.0004166666666666667
19960,0.00295,0.3362,0,matthieu pavon,-0.44,-0.0053846153846154,0.0036923076923076,0,2.95404989008285,0.015349618807118808,0.0447320994745994,0.08545080877455896,0.005151944444444443,0.0004
18105,0.0023,0.33831666666666665,1,thriston lawrence,-0.42,-0.0244615384615384,0.0083076923076922,0,2.92255916494108,0.013317893217893213,0.04157634652384656,0.08281284138519433,0.004340092592592593,0.00036666666666666667
24962,0.0022,0.32975,1,alistair docherty,-0.48,0.0235384615384615,-0.0096923076923076,0,2.9,0.012710140091390083,0.039642377761127785,0.07834972670847669,0.004220357142857144,0.0003333333333333333
19477,0.00145,0.29641666666666666,0,adam schenk,-0.66,-0.0053846153846154,0.0156923076923077,0,2.87027684582339,0.008925630110630108,0.029290985773485795,0.05983555214665511,0.0030049603174603177,0.0003
12177,0.0015666666666666667,0.3198,0,andrea pavan,-0.51,-0.0053846153846154,0.0216923076923077,0,2.86967427909883,0.01111072820697821,0.03544050518925519,0.07348850843600847,0.0035640476190476186,0.0003
26190,0.0022833333333333334,0.30151666666666666,1,alvaro ortiz,-0.62,0.0235384615384615,-0.0096923076923076,0,2.9,0.00975921296296296,0.03256706557331558,0.06668438593813597,0.0034073809523809543,0.0002666666666666667
17639,0.0016333333333333334,0.30661666666666665,1,zac blair,-0.59,0.0235384615384615,-0.0096923076923076,0,2.88207498536696,0.009547936507936505,0.03240422077922081,0.06757262903762908,0.003184920634920635,0.0002
14780,0.0014166666666666668,0.2626833333333333,1,joakim lagergren,-0.88,-0.0304615384615384,0.0143076923076922,0,2.93549100312451,0.006507698412698415,0.0232834231046731,0.04803917263292263,0.0022249999999999995,0.0002
26913,0.0014166666666666668,0.27063333333333334,1,trent phillips,-0.82,0.0235384615384615,-0.0096923076923076,0,2.9,0.0066824404761904755,0.022588767528767553,0.05021470589595584,0.002143095238095238,0.00016666666666666666
21880,0.0014666666666666667,0.26006666666666667,0,trevor cone,-0.86,0.0046153846153845,-0.0203076923076923,0,2.8863842291563,0.005989305555555555,0.021783483784733777,0.047254165200268136,0.0018910714285714288,0.00015
19846,0.0013,0.2609166666666667,1,zach bauchou,-0.86,-0.0364615384615384,0.0203076923076923,0,2.9,0.006446798941798944,0.022423956968956937,0.047695269961519994,0.0019633928571428576,0.00013333333333333334
24956,0.0015666666666666667,0.2639166666666667,1,chandler blanchet,-0.85,0.0235384615384615,-0.0096923076923076,0,2.89156823620715,0.0067245189995189985,0.022948404882154865,0.04853896105256399,0.0020006349206349214,0.00013333333333333334
24223,0.0008666666666666666,0.21525,0,yuta sugiura,-1.14,0.0046153846153845,-0.0083076923076922,0,2.9,0.00399535052910053,0.014420556156806152,0.03290388916638916,0.001162956349206349,0.00011666666666666667
22844,0.0010833333333333333,0.24533333333333332,0,riki kawamoto,-0.96,0.0146153846153845,-0.0263076923076923,0,2.9,0.005074444444444444,0.017992312409812382,0.041638330512080476,0.0016380555555555558,0.00011666666666666667
