name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Griffin, Ben","Gotterup, Chris",void,72-hole match,-124,-106,null,-134,+110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,+105,null,null,null,null,-120,-110,null,-108,+108,null
"Day, Jason","Conners, Corey",void,72-hole match,+118,-148,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,-138,null,null,null,null,null,null,null,+132,-132,null
"Kim, Si Woo","Lee, Min Woo",void,72-hole match,-134,+104,null,-140,+115,null,-130,+105,null,null,null,null,-140,+105,null,null,null,null,null,null,null,null,null,null,-138,+115,null,null,null,null,null,null,null,-133,+133,null
"English, Harris","Hall, Harry",void,72-hole match,-107,-123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+101,-101,null
"Bradley, Keegan","Clark, Wyndham",void,72-hole match,-129,-101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-132,+110,null,null,null,null,null,null,null,-130,+130,null
"Harman, Brian","Smith, Cameron",void,72-hole match,-130,+100,null,-114,-106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,+100,null,null,null,null,null,null,null,+104,-104,null
"Rai, Aaron","Hojgaard, Rasmus",void,72-hole match,-161,+128,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-159,+132,null,null,null,null,null,null,null,-171,+171,null
"Spaun, J.J.","McNealy, Maverick",void,72-hole match,+107,-137,null,-103,-117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-127,null,null,null,null,null,null,null,-100,+100,null
"Fowler, Rickie","McKibbin, Tom",void,72-hole match,+124,-155,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+130,-157,null,null,null,null,null,null,null,+131,-131,null
"Berger, Daniel","Hojgaard, Nicolai",void,72-hole match,+106,-136,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-129,null,null,null,null,null,null,null,+106,-106,null
