player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Rahm, Jon",150,-392,,0.00,,0.00,-700,-0.089,,0.00,,0.00,,0.00,-800,-0.104,,0.00,,0.00,,0.00,,0.00,,0.00
"DeChambeau, Bryson",150,-352,,0.00,,0.00,-700,-0.110,,0.00,,0.00,,0.00,-901,-0.135,,0.00,,0.00,,0.00,,0.00,,0.00
"Niemann, Joaquin",150,-264,,0.00,,0.00,-500,-0.130,,0.00,,0.00,,0.00,-699,-0.171,,0.00,,0.00,,0.00,,0.00,,0.00
"Hatton, Tyrrell",150,-232,,0.00,,0.00,-370,-0.112,,0.00,,0.00,,0.00,-549,-0.174,,0.00,,0.00,,0.00,,0.00,,0.00
"Munoz, Sebastian",150,-139,,0.00,,0.00,-225,-0.161,,0.00,,0.00,,0.00,-250,-0.187,,0.00,,0.00,,0.00,,0.00,,0.00
"Reed, Patrick",150,-139,,0.00,,0.00,-215,-0.149,,0.00,,0.00,,0.00,-350,-0.253,,0.00,,0.00,,0.00,,0.00,,0.00
"Gooch, Talor",150,-120,,0.00,,0.00,-225,-0.213,,0.00,,0.00,,0.00,-350,-0.300,,0.00,,0.00,,0.00,,0.00,,0.00
"Ortiz, Carlos",150,+100,,0.00,,0.00,-155,-0.178,,0.00,,0.00,,0.00,-200,-0.250,,0.00,,0.00,,0.00,,0.00,,0.00
"Puig, David",150,-102,,0.00,,0.00,-200,-0.242,,0.00,,0.00,,0.00,-225,-0.271,,0.00,,0.00,,0.00,,0.00,,0.00
"McKibbin, Tom",150,-105,,0.00,,0.00,-155,-0.158,,0.00,,0.00,,0.00,-190,-0.219,,0.00,,0.00,,0.00,,0.00,,0.00
"Ancer, Abraham",150,+103,,0.00,,0.00,-215,-0.280,,0.00,,0.00,,0.00,-200,-0.263,,0.00,,0.00,,0.00,,0.00,,0.00
"Smith, Cameron",150,+117,,0.00,,0.00,-185,-0.289,,0.00,,0.00,,0.00,-250,-0.353,,0.00,,0.00,,0.00,,0.00,,0.00
"Casey, Paul",150,+110,,0.00,,0.00,-185,-0.267,,0.00,,0.00,,0.00,-190,-0.273,,0.00,,0.00,,0.00,,0.00,,0.00
"Garcia, Sergio",150,+115,,0.00,,0.00,-185,-0.283,,0.00,,0.00,,0.00,-190,-0.290,,0.00,,0.00,,0.00,,0.00,,0.00
"Herbert, Lucas",150,+121,,0.00,,0.00,-120,-0.171,,0.00,,0.00,,0.00,-155,-0.256,,0.00,,0.00,,0.00,,0.00,,0.00
"Tringale, Cameron",150,+114,,0.00,,0.00,-120,-0.143,,0.00,,0.00,,0.00,-165,-0.250,,0.00,,0.00,,0.00,,0.00,,0.00
"Watson, Bubba",150,+123,,0.00,,0.00,-115,-0.161,,0.00,,0.00,,0.00,-165,-0.279,,0.00,,0.00,,0.00,,0.00,,0.00
"Oosthuizen, Louis",150,+123,,0.00,,0.00,-105,-0.124,,0.00,,0.00,,0.00,-155,-0.262,,0.00,,0.00,,0.00,,0.00,,0.00
"Varner III, Harold",150,+132,,0.00,,0.00,-115,-0.192,,0.00,,0.00,,0.00,-125,-0.223,,0.00,,0.00,,0.00,,0.00,,0.00
"Lahiri, Anirban",150,+130,,0.00,,0.00,-155,-0.285,,0.00,,0.00,,0.00,-155,-0.285,,0.00,,0.00,,0.00,,0.00,,0.00
"Howell III, Charles",150,+135,,0.00,,0.00,+100,-0.147,,0.00,,0.00,,0.00,-115,-0.203,,0.00,,0.00,,0.00,,0.00,,0.00
"Pieters, Thomas",150,+131,,0.00,,0.00,-115,-0.192,,0.00,,0.00,,0.00,-115,-0.192,,0.00,,0.00,,0.00,,0.00,,0.00
"Leishman, Marc",150,+145,,0.00,,0.00,-130,-0.278,,0.00,,0.00,,0.00,-165,-0.345,,0.00,,0.00,,0.00,,0.00,,0.00
"Burmester, Dean",150,+144,,0.00,,0.00,-130,-0.274,,0.00,,0.00,,0.00,-190,-0.374,,0.00,,0.00,,0.00,,0.00,,0.00
"Schwartzel, Charl",150,+149,,0.00,,0.00,-115,-0.249,,0.00,,0.00,,0.00,-125,-0.277,,0.00,,0.00,,0.00,,0.00,,0.00
"Koepka, Brooks",150,+153,,0.00,,0.00,-105,-0.230,,0.00,,0.00,,0.00,-145,-0.333,,0.00,,0.00,,0.00,,0.00,,0.00
"Johnson, Dustin",150,+172,,0.00,,0.00,-115,-0.313,,0.00,,0.00,,0.00,-150,-0.388,,0.00,,0.00,,0.00,,0.00,,0.00
