player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Rahm, Jon",150,+149,+120,-0.115,,0.00,+100,-0.195,,0.00,+115,-0.135,+110,-0.155,+120,-0.115,+125,-0.095,,0.00,-118,-0.256,,0.00,,0.00
"DeChambeau, Bryson",150,+159,+105,-0.210,,0.00,+100,-0.229,,0.00,+110,-0.191,+105,-0.210,+115,-0.171,+130,-0.114,,0.00,-118,-0.287,,0.00,,0.00
"Niemann, Joaquin",150,+220,+130,-0.281,,0.00,+130,-0.281,,0.00,+130,-0.281,+125,-0.297,+130,-0.281,+175,-0.140,,0.00,+110,-0.343,,0.00,,0.00
"Hatton, Tyrrell",150,+259,+170,-0.249,,0.00,+170,-0.249,,0.00,+165,-0.263,+175,-0.235,+165,-0.263,+185,-0.207,,0.00,+140,-0.332,,0.00,,0.00
"Munoz, Sebastian",150,+454,+290,-0.296,,0.00,+330,-0.224,,0.00,+400,-0.097,+350,-0.188,+310,-0.260,+400,-0.097,,0.00,+333,-0.218,,0.00,,0.00
"Reed, Patrick",150,+471,+290,-0.317,,0.00,+350,-0.212,,0.00,+300,-0.300,+275,-0.343,+240,-0.405,+400,-0.124,,0.00,+225,-0.431,,0.00,,0.00
"Gooch, Talor",150,+519,+275,-0.394,,0.00,+330,-0.305,,0.00,+300,-0.353,+275,-0.394,+240,-0.450,+400,-0.192,,0.00,+240,-0.450,,0.00,,0.00
"Ortiz, Carlos",150,+632,+470,-0.221,,0.00,+500,-0.180,,0.00,+500,-0.180,+450,-0.249,+450,-0.249,+500,-0.180,,0.00,+450,-0.249,,0.00,,0.00
"Puig, David",150,+632,+430,-0.276,,0.00,+400,-0.317,,0.00,+400,-0.317,+400,-0.317,+350,-0.385,+500,-0.181,,0.00,+350,-0.385,,0.00,,0.00
"McKibbin, Tom",150,+668,+525,-0.186,,0.00,+500,-0.219,,0.00,+525,-0.186,+500,-0.219,+450,-0.284,+600,-0.089,,0.00,+450,-0.284,,0.00,,0.00
"Ancer, Abraham",150,+691,+470,-0.279,,0.00,+350,-0.431,,0.00,+450,-0.305,+550,-0.178,+450,-0.305,+600,-0.115,,0.00,+450,-0.305,,0.00,,0.00
"Smith, Cameron",150,+782,+430,-0.399,,0.00,+450,-0.376,,0.00,+380,-0.456,+350,-0.490,+350,-0.490,+550,-0.263,,0.00,+333,-0.509,,0.00,,0.00
"Casey, Paul",150,+755,+525,-0.269,,0.00,+450,-0.357,,0.00,+600,-0.181,+600,-0.181,+500,-0.298,+650,-0.123,,0.00,+550,-0.240,,0.00,,0.00
"Garcia, Sergio",150,+775,+525,-0.286,,0.00,+450,-0.372,,0.00,+450,-0.372,+550,-0.257,+450,-0.372,+650,-0.143,,0.00,+500,-0.315,,0.00,,0.00
"Herbert, Lucas",150,+798,+650,-0.165,,0.00,+750,-0.053,,0.00,+700,-0.109,+650,-0.165,+550,-0.276,+700,-0.109,,0.00,+650,-0.165,,0.00,,0.00
"Tringale, Cameron",150,+794,+650,-0.161,,0.00,+750,-0.049,,0.00,+550,-0.273,+650,-0.161,+500,-0.329,+700,-0.105,,0.00,+600,-0.217,,0.00,,0.00
"Watson, Bubba",150,+824,+700,-0.134,,0.00,+800,-0.026,,0.00,+550,-0.296,+650,-0.188,+500,-0.350,+700,-0.134,,0.00,+600,-0.242,,0.00,,0.00
"Oosthuizen, Louis",150,+846,+750,-0.101,,0.00,+900,0.057,,0.00,+675,-0.181,+700,-0.154,+550,-0.313,+700,-0.154,,0.00,+650,-0.207,,0.00,,0.00
"Varner III, Harold",150,+894,+700,-0.196,,0.00,+800,-0.095,,0.00,+900,0.006,+800,-0.095,+750,-0.145,+650,-0.246,,0.00,+650,-0.246,,0.00,,0.00
"Lahiri, Anirban",150,+895,+700,-0.196,,0.00,+500,-0.397,,0.00,+600,-0.297,+700,-0.196,+550,-0.347,+800,-0.096,,0.00,+650,-0.247,,0.00,,0.00
"Howell III, Charles",150,+921,+950,0.029,,0.00,+1000,0.078,,0.00,+800,-0.118,+900,-0.020,+900,-0.020,+800,-0.118,,0.00,+700,-0.216,,0.00,,0.00
"Pieters, Thomas",150,+917,+850,-0.066,,0.00,+800,-0.115,,0.00,+1000,0.081,+900,-0.017,+750,-0.164,+800,-0.115,,0.00,+750,-0.164,,0.00,,0.00
"Leishman, Marc",150,+1070,+575,-0.423,,0.00,+700,-0.316,,0.00,+700,-0.316,+550,-0.444,+500,-0.487,+800,-0.231,,0.00,+550,-0.444,,0.00,,0.00
"Burmester, Dean",150,+1032,+575,-0.404,,0.00,+700,-0.293,,0.00,+525,-0.448,+550,-0.426,+500,-0.470,+800,-0.205,,0.00,+600,-0.382,,0.00,,0.00
"Schwartzel, Charl",150,+1078,+950,-0.108,,0.00,+800,-0.236,,0.00,+800,-0.236,+850,-0.193,+750,-0.278,+900,-0.151,,0.00,+700,-0.321,,0.00,,0.00
"Koepka, Brooks",150,+1094,+750,-0.288,,0.00,+900,-0.163,,0.00,+750,-0.288,+750,-0.288,+400,-0.581,+550,-0.456,,0.00,+650,-0.372,,0.00,,0.00
"Johnson, Dustin",150,+1227,+700,-0.397,,0.00,+800,-0.322,,0.00,+700,-0.397,+700,-0.397,+550,-0.510,+900,-0.247,,0.00,+750,-0.360,,0.00,,0.00
"Grace, Branden",150,+1217,+1400,0.139,,0.00,+1200,-0.013,,0.00,+1000,-0.165,+1400,0.139,+1000,-0.165,+1000,-0.165,,0.00,+1100,-0.089,,0.00,,0.00
"Steele, Brendan",150,+1376,+1450,0.050,,0.00,+1100,-0.187,,0.00,+1500,0.084,+1400,0.016,+1100,-0.187,+1100,-0.187,,0.00,+1100,-0.187,,0.00,,0.00
"Bland, Richard",150,+1384,+1100,-0.191,,0.00,+900,-0.326,,0.00,+1000,-0.259,+1100,-0.191,+900,-0.326,+1100,-0.191,,0.00,+850,-0.360,,0.00,,0.00
"Kokrak, Jason",150,+1455,+1400,-0.035,,0.00,+1200,-0.164,,0.00,+1200,-0.164,+1400,-0.035,+1000,-0.293,+1200,-0.164,,0.00,+1200,-0.164,,0.00,,0.00
"Kozuma, Jinichiro",150,+1496,+1100,-0.248,,0.00,+1200,-0.185,,0.00,+950,-0.342,+1100,-0.248,+900,-0.373,+1200,-0.185,,0.00,+1000,-0.311,,0.00,,0.00
"Stenson, Henrik",150,+1738,+1850,0.061,,0.00,+2000,0.142,,0.00,+2000,0.142,+1800,0.034,+1800,0.034,+1600,-0.075,,0.00,+1800,0.034,,0.00,,0.00
"Horsfield, Sam",150,+1776,+1450,-0.174,,0.00,+1600,-0.094,,0.00,+1200,-0.307,+1600,-0.094,+1000,-0.414,+1400,-0.200,,0.00,+1200,-0.307,,0.00,,0.00
"Surratt, Caleb",150,+1802,+980,-0.432,,0.00,+1200,-0.317,,0.00,+800,-0.527,+1000,-0.422,+900,-0.474,+1400,-0.212,,0.00,+850,-0.501,,0.00,,0.00
